dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2006-02-22,1.3,-5.0,2006-02-22 14:50:00+00:00,5.9,2006-02-22 05:50:00+00:00,0.0,,,10.0,,2.6,263.7,1429,651,127.1652,38.264
2006-02-22,1.9,-3.1,2006-02-22 13:37:00+00:00,5.7,2006-02-22 06:27:00+00:00,0.0,,,9.6,,2.1,291.2,1378,656,126.1922,37.6709
2006-02-22,2.9,-3.3,2006-02-22 14:35:00+00:00,10.2,2006-02-22 06:16:00+00:00,0.0,,,5.1,,0.7,344.6,1418,680,127.8441,38.2127
2006-02-22,2.0,-3.8,2006-02-22 14:31:00+00:00,7.5,2006-02-22 05:56:00+00:00,0.0,,,8.4,,1.4,23.1,1283,681,127.8117,38.2438
2006-02-22,-2.0,,,,,,,,,,,,144,682,127.8647,38.2806
2006-02-22,2.5,-3.4,2006-02-22 14:33:00+00:00,8.6,2006-02-22 06:19:00+00:00,0.0,,,9.8,,1.3,296.6,1428,691,126.8878,36.3539
2006-02-22,1.3,-6.2,2006-02-22 14:57:00+00:00,8.0,2006-02-22 06:37:00+00:00,0.0,,,8.2,,1.0,355.4,1436,692,126.9178,38.0264
2006-02-22,1.3,-4.9,2006-02-22 14:53:00+00:00,6.0,2006-02-22 07:15:00+00:00,0.0,,,7.9,,1.3,207.8,1385,693,127.8909,36.6945
2006-02-22,-2.7,,,,,,,,,,,,144,694,126.6094,36.7044
2006-02-22,-4.5,-8.0,2006-02-22 14:19:00+00:00,-1.5,2006-02-22 05:55:00+00:00,0.0,,,10.0,,4.5,323.9,1270,695,127.4167,38.1083
2006-02-22,5.9,0.3,2006-02-21 15:00:00+00:00,10.4,2006-02-22 05:52:00+00:00,0.0,,,5.9,,0.8,323.8,1416,696,129.085,37.3464
2006-02-22,3.9,,,,,,,,,,,,144,697,125.8483,34.2217
2006-02-22,3.8,1.2,2006-02-22 14:51:00+00:00,6.3,2006-02-22 02:09:00+00:00,2.0,,,11.7,,3.4,4.0,1379,698,126.2851,35.0938
2006-02-22,3.2,0.1,2006-02-22 14:16:00+00:00,5.9,2006-02-22 04:28:00+00:00,0.5,,,10.6,,1.7,7.7,1438,699,126.4833,35.01
2006-02-22,2.3,-0.1,2006-02-22 14:54:00+00:00,4.0,2006-02-21 15:34:00+00:00,1.5,,,14.2,,5.9,0.0,1434,700,125.9682,36.1251
2006-02-22,1.6,-2.4,2006-02-22 14:56:00+00:00,5.7,2006-02-22 08:06:00+00:00,0.0,,,6.0,,0.9,275.6,1411,701,127.6719,36.004
2006-02-22,2.0,-2.7,2006-02-22 14:48:00+00:00,6.0,2006-02-22 06:59:00+00:00,0.0,,,7.4,,0.9,241.8,1435,702,126.9943,35.9385
2006-02-22,0.2,-4.4,2006-02-22 14:57:00+00:00,4.4,2006-02-22 07:15:00+00:00,0.0,,,6.2,,1.2,250.3,1439,703,127.3783,35.7702
2006-02-22,3.0,0.8,2006-02-22 14:46:00+00:00,4.7,2006-02-22 05:09:00+00:00,0.5,,,11.0,,3.3,20.5,1440,704,126.463,35.6351
2006-02-22,3.6,-0.5,2006-02-22 14:25:00+00:00,7.6,2006-02-22 06:40:00+00:00,0.5,,,10.8,,1.9,351.5,1440,706,126.9731,35.3114
2006-02-22,3.5,0.9,2006-02-22 14:56:00+00:00,5.8,2006-02-22 02:34:00+00:00,1.5,,,11.4,,3.2,4.6,1436,707,126.2076,35.0612
2006-02-22,3.7,-0.2,2006-02-22 14:58:00+00:00,7.0,2006-02-22 06:57:00+00:00,0.5,,,12.2,,2.4,343.1,1440,708,126.7333,35.1167
2006-02-22,4.1,-0.4,2006-02-22 14:18:00+00:00,7.2,2006-02-21 20:41:00+00:00,0.5,,,9.6,,1.9,302.0,1429,709,127.4333,35.1833
2006-02-22,2.9,-1.5,2006-02-22 14:52:00+00:00,7.1,2006-02-22 06:52:00+00:00,1.0,,,10.7,,1.7,310.3,1411,710,126.7514,35.0358
2006-02-22,2.5,-1.0,2006-02-22 14:42:00+00:00,5.9,2006-02-22 07:47:00+00:00,1.0,,,9.0,,2.6,215.8,1431,711,126.9886,34.8879
2006-02-22,6.3,2.9,2006-02-22 14:35:00+00:00,8.8,2006-02-21 19:50:00+00:00,0.5,,,10.1,,2.7,5.4,1425,712,127.4875,34.9506
2006-02-22,5.7,2.3,2006-02-22 14:54:00+00:00,8.6,2006-02-22 05:34:00+00:00,0.5,,,9.6,,2.2,348.7,1440,713,127.5829,34.976
2006-02-22,3.3,0.9,2006-02-22 14:52:00+00:00,5.4,2006-02-22 02:42:00+00:00,1.0,,,13.0,,3.9,359.6,1403,714,126.0474,34.8845
2006-02-22,3.4,0.1,2006-02-22 14:22:00+00:00,5.3,2006-02-21 18:33:00+00:00,3.0,,,12.5,,2.5,0.0,1423,715,126.2687,34.4795
2006-02-22,4.0,1.6,2006-02-22 14:04:00+00:00,6.0,2006-02-22 03:48:00+00:00,1.5,,,12.4,,4.8,0.4,1423,716,126.0366,34.6069
2006-02-22,4.1,1.1,2006-02-22 14:51:00+00:00,5.9,2006-02-21 18:19:00+00:00,2.0,,,11.1,,3.9,91.4,1421,717,126.1902,34.4064
2006-02-22,4.4,1.6,2006-02-22 14:58:00+00:00,6.8,2006-02-21 15:44:00+00:00,2.5,,,15.3,,4.1,349.8,1436,718,126.0473,34.2966
