dt,avg_ta,min_ta,max_ta,max_ta_hrmt,min_ta_hrmt,sum_rn,hr1_max_rn,mi10_max_rn,sum_rn_dur,n9_9_rn,mi10_max_rn_hrmt,hr1_max_rn_hrmt,min_rhm,avg_rhm,min_rhm_hrmt,hr24_sum_rws,avg_ws,max_ins_ws,max_ws,max_ins_ws_wd,max_ws_wd,max_wd,max_ins_ws_hrmt,max_ws_hrmt,ss_dur,sum_ss_hr,hr1_max_icsr,sum_gsr,hr1_max_icsr_hrmt,avg_tca,avg_lmac,avg_td,min_tg,avg_ts,avg_m1_5_te,avg_cm5_te,avg_cm10_te,avg_cm20_te,avg_cm30_te,avg_m0_5_te,avg_m1_0_te,avg_m5_0_te,avg_m3_0_te,dd_mes,dd_mefs,sum_dpth_fhsc,dd_mes_hrmt,dd_mefs_hrmt,avg_pv,avg_pa,avg_ps,min_ps,max_ps,min_ps_hrmt,max_ps_hrmt,sum_fog_dur,sum_lrg_ev,sum_sml_ev,iscs,code,x,y
2017-01-01,6.0,1.7,11.4,1538.0,544.0,,,,,0.1,,,60.0,86.0,1312.0,1181.0,1.4,4.7,2.9,160.0,160.0,160.0,813.0,431.0,9.9,6.6,1.53,8.16,1200.0,2.0,1.9,3.6,-0.4,5.1,11.6,5.9,5.9,6.3,6.9,7.2,9.6,18.2,15.7,,,,,,8.0,1023.5,1028.3,1025.1,1031.5,2400.0,1018.0,,0.9,1.3,{박무}0020-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-1148. {박무}2140-{박무}{강도0}2400-,165,126.3812,34.8169
2017-01-02,7.8,5.1,13.2,1330.0,225.0,0.1,,,1.08,,,,61.0,89.1,1327.0,1754.0,2.0,7.7,5.9,320.0,320.0,340.0,1524.0,1531.0,9.9,6.4,1.65,8.39,1200.0,4.8,3.6,5.9,2.5,7.4,11.5,7.4,7.1,7.2,7.6,7.7,9.6,18.2,15.6,,,,,,9.4,1018.9,1023.6,1022.1,1025.2,1421.0,11.0,,1.1,1.5,-{박무}-{박무}{강도1}0300-{박무}{강도0}0600-{박무}{강도0}0900-1158. {연무}1146-{연무}{강도0}1200-1213. {박무}1804-{박무}{강도1}2100-{박무}{강도2}2400- {비}0140-0245.,165,126.3812,34.8169
2017-01-03,5.4,2.2,10.3,1406.0,743.0,,,,,,,,52.0,87.6,1542.0,2193.0,2.5,6.7,4.6,360.0,340.0,360.0,228.0,237.0,9.9,8.5,1.59,9.1,1200.0,0.0,0.0,3.2,-0.9,5.0,11.4,6.6,6.9,7.6,8.0,8.3,9.7,18.1,15.5,,,,,,7.7,1020.3,1025.0,1023.6,1026.8,1611.0,936.0,,1.1,1.6,-{박무}-{박무}{강도2}0300-{박무}{강도1}0600-{박무}{강도1}0900-1159. {연무}1155-{연무}{강도0}1200-1452. {박무}1752-{박무}{강도0}1800-{박무}{강도0}2100-{박무}{강도1}2400-,165,126.3812,34.8169
2017-01-04,5.2,1.3,11.3,1442.0,645.0,,,,,,,,73.0,92.9,1442.0,1368.0,1.6,5.1,3.4,360.0,360.0,160.0,1428.0,1602.0,9.9,4.4,1.33,6.84,1200.0,4.6,3.5,4.0,-1.1,5.1,11.4,5.9,6.2,7.1,7.6,8.2,9.9,18.1,15.4,,,,,,8.3,1019.5,1024.2,1022.4,1025.8,1547.0,1014.0,,0.8,1.2,-{박무}-{박무}{강도1}0300-{박무}{강도0}0600-{박무}{강도1}0900-{박무}{강도0}1200-{박무}{강도0}1500-{박무}{강도1}1800-{박무}{강도2}2100-{박무}{강도2}2400-,165,126.3812,34.8169
2017-01-05,6.1,3.0,8.8,2103.0,755.0,0.3,,,3.8,0.7,,,62.0,78.0,556.0,1011.0,1.2,6.5,3.9,20.0,20.0,20.0,156.0,157.0,9.9,0.0,0.52,2.78,1300.0,9.1,7.6,2.4,2.0,6.4,11.4,6.6,6.6,7.2,7.7,8.1,9.9,18.0,15.4,,,,,,7.4,1020.3,1025.0,1023.7,1026.4,521.0,2157.0,,0.5,0.7,-{박무}-{박무}{강도0}0300-0537. {연무}0632-{연무}{강도0}0900-{연무}{강도0}1200-{연무}{강도0}1500-1650. {박무}1645-{박무}{강도0}1800-1952. {박무}2233-2352. {비}2012-{비}{강도0}2100-{비}{강도0}2400-,165,126.3812,34.8169
2017-01-06,7.7,5.3,12.4,1343.0,2258.0,0.4,,,5.38,,,,52.0,82.0,1326.0,1429.0,1.7,6.1,3.6,110.0,360.0,20.0,6.0,1644.0,9.9,4.8,1.31,6.94,1200.0,6.1,3.5,4.5,2.0,7.2,11.4,7.8,7.6,7.9,8.1,8.4,9.8,17.9,15.3,,,,,,8.5,1020.9,1025.6,1024.0,1027.6,1557.0,936.0,,1.0,1.4,{박무}0032-0113. -{비}-{비}{강도0}0300-0523.,165,126.3812,34.8169
2017-01-07,6.8,3.7,10.0,1259.0,409.0,0.7,,,2.67,2.4,,,60.0,84.5,1252.0,1025.0,1.2,5.0,2.8,90.0,110.0,20.0,902.0,907.0,9.9,0.5,0.97,3.73,1200.0,8.4,6.8,4.2,0.6,6.2,11.4,7.0,7.1,7.7,8.1,8.5,9.9,17.9,15.2,,,,,,8.3,1015.4,1020.1,1016.9,1024.5,1753.0,1.0,,0.6,0.9,{박무}0010-{박무}{강도0}0300-0350. {박무}1615-1742. {박무}2030-{박무}{강도0}2100-{박무}{강도1}2400- {비}2120-{비}{강도0}2400-,165,126.3812,34.8169
2017-01-08,7.9,6.0,11.4,1433.0,804.0,1.7,,,3.75,0.0,,,67.0,89.3,1446.0,2498.0,2.9,9.5,6.6,340.0,340.0,340.0,2040.0,2057.0,10.0,3.8,1.48,7.41,1200.0,8.4,5.1,6.1,4.2,8.3,11.4,8.3,8.1,8.3,8.5,8.7,10.0,17.8,15.1,,,,,,9.4,1009.7,1014.4,1012.4,1017.2,1533.0,2.0,,1.1,1.5,-{박무}-{박무}{강도1}0300-0450. {박무}1142-{박무}{강도0}1200-1242. {박무}1352-1423. {박무}1632-{박무}{강도0}1800-2048. -{비}-{비}{강도0}0300-0345.,165,126.3812,34.8169
2017-01-09,5.1,2.8,7.5,1335.0,2208.0,0.0,,,1.33,,,,63.0,76.5,1318.0,6042.0,7.0,15.7,11.5,340.0,340.0,340.0,1424.0,1038.0,10.0,4.9,1.54,6.92,1300.0,6.5,5.5,1.3,2.2,5.9,11.4,7.4,7.7,8.3,8.7,9.1,10.1,17.8,15.0,,,,,,6.8,1014.4,1019.1,1015.0,1022.0,39.0,2351.0,,1.5,2.1,{박무}0047-0253. {박무}0832-{박무}{강도0}0900-1037. {비}0210-0235. {비}0640-0735.,165,126.3812,34.8169
2017-01-10,3.4,1.6,7.1,1431.0,2347.0,0.0,,,1.0,0.0,,,59.0,72.5,1046.0,5538.0,6.4,12.9,9.1,360.0,360.0,360.0,1750.0,2047.0,10.0,4.0,1.59,6.02,1300.0,6.4,6.4,-1.1,2.1,4.1,11.4,5.8,6.2,7.3,7.9,8.7,10.2,17.7,15.0,,,,,,5.7,1019.4,1024.2,1021.7,1026.7,109.0,2236.0,,1.3,1.8,{소나기}1730-{소나기}{강도0}1800-1830.,165,126.3812,34.8169
