dt,avg_ta,min_ta,max_ta,max_ta_hrmt,min_ta_hrmt,sum_rn,hr1_max_rn,mi10_max_rn,sum_rn_dur,n9_9_rn,mi10_max_rn_hrmt,hr1_max_rn_hrmt,min_rhm,avg_rhm,min_rhm_hrmt,hr24_sum_rws,avg_ws,max_ins_ws,max_ws,max_ins_ws_wd,max_ws_wd,max_wd,max_ins_ws_hrmt,max_ws_hrmt,ss_dur,sum_ss_hr,hr1_max_icsr,sum_gsr,hr1_max_icsr_hrmt,avg_tca,avg_lmac,avg_td,min_tg,avg_ts,avg_m1_5_te,avg_cm5_te,avg_cm10_te,avg_cm20_te,avg_cm30_te,avg_m0_5_te,avg_m1_0_te,avg_m5_0_te,avg_m3_0_te,dd_mes,dd_mefs,sum_dpth_fhsc,dd_mes_hrmt,dd_mefs_hrmt,avg_pv,avg_pa,avg_ps,min_ps,max_ps,min_ps_hrmt,max_ps_hrmt,sum_fog_dur,sum_lrg_ev,sum_sml_ev,iscs,code,x,y
1985-09-28,18.0,15.0,20.7,1307.0,2400.0,,,,,,,,64.0,83.0,1050.0,1090.0,1.3,4.7,3.7,50.0,50.0,70.0,1346.0,1350.0,11.9,2.6,,,,9.0,2.9,15.1,14.7,19.7,20.6,19.0,19.3,19.7,19.8,20.4,20.6,15.9,19.7,,,,,,17.1,1017.7,1017.7,1015.1,1021.3,2400.0,0.0,,3.0,3.9,,90,128.5647,38.2509
1985-09-28,11.1,7.9,14.1,1200.0,2400.0,0.8,0.6,0.2,1.92,,210.0,210.0,60.0,88.0,1200.0,632.0,0.7,4.7,3.3,110.0,110.0,110.0,1525.0,1530.0,11.9,0.6,1.02,2.79,1045.0,9.5,5.4,9.2,5.4,14.1,18.1,14.4,15.1,15.8,16.2,16.5,17.7,,,,,,,,11.7,927.5,1024.0,1021.2,1027.4,1800.0,0.0,0.25,1.1,1.6,{비}0145-{비}{강도0}0300-0340.  {박무}0420-{박무}{강도2}0600-{박무}{강도1}0900-0910.{박무}2240-{시정(미만)}{1km}{낮은안개}2345-{낮은안개}{강도0}2400-,100,128.7587,37.6869
1985-09-28,17.4,13.6,22.3,1610.0,650.0,,,,,,,,54.0,79.3,1540.0,100.0,0.1,1.5,1.0,270.0,340.0,360.0,1304.0,1120.0,11.9,2.0,1.59,9.3,1100.0,7.3,4.6,13.3,6.6,20.6,23.1,20.5,20.7,21.3,21.5,21.6,23.0,17.6,21.5,,,,,,15.3,1008.7,1017.5,1015.2,1020.6,1815.0,145.0,,1.0,1.8,{햇무리}0929-1037.,101,127.7357,37.9026
1985-09-28,17.2,14.5,20.3,1530.0,2400.0,0.3,0.3,0.1,1.75,,245.0,230.0,62.0,81.3,1158.0,1388.0,1.6,6.9,4.0,250.0,250.0,250.0,2356.0,2400.0,11.9,0.0,0.97,6.95,1100.0,9.0,3.4,13.8,12.6,17.9,22.0,19.1,19.4,20.2,20.8,21.5,21.9,16.9,20.4,,,,,,15.8,1014.8,1017.9,1015.4,1021.2,2400.0,0.0,,1.5,1.9,{비}0210-{비}{강도0}0300-0355.,105,128.891,37.7515
1985-09-28,18.8,16.4,22.1,1515.0,700.0,,,,,,,,53.0,75.8,1450.0,1369.0,1.6,4.8,3.7,250.0,250.0,50.0,1733.0,1811.0,11.9,2.4,1.3,7.6,1100.0,8.3,3.6,14.2,9.3,19.8,22.0,20.2,20.1,20.6,20.8,21.1,21.8,16.8,20.3,,,,,,16.2,1007.2,1017.4,1015.4,1019.8,1725.0,0.0,,1.0,1.4,{박무}2235-{박무}{강도0}2400-.,108,126.9658,37.5714
1985-09-28,18.9,16.6,22.0,1440.0,700.0,,,,,,,,65.0,74.5,1227.0,1557.0,1.8,6.4,3.5,20.0,20.0,200.0,328.0,350.0,11.9,3.2,1.55,9.25,1235.0,7.0,4.9,14.2,14.2,19.8,21.2,20.5,20.3,20.3,20.7,20.8,21.3,16.5,19.5,,,,,,16.2,1008.7,1016.9,1015.2,1019.7,1713.0,0.0,,1.3,2.5,-{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0639.,112,126.6244,37.4776
1985-09-28,15.6,10.9,20.6,1620.0,2400.0,0.8,0.5,0.5,4.47,,,,59.0,84.5,1650.0,492.0,0.6,,2.5,,160.0,180.0,,350.0,11.9,2.4,1.14,7.71,1200.0,8.3,5.1,12.8,7.0,17.7,,17.8,18.4,18.7,19.2,20.2,20.6,,,,,,,,14.8,998.7,,,,,,0.8,1.8,2.6,-{비}-{비}{강도0}0300-0428.  {박무}2214-{시정(미만)}{1km}{안개}2312-{안개}{강도0}2400-,114,127.9466,37.3375
1985-09-28,15.8,13.2,18.7,1406.0,640.0,,,,,,,,72.0,81.8,1230.0,,2.0,7.6,5.7,140.0,140.0,,345.0,600.0,,,,,,7.5,,12.7,,,,,,,,,,,,,,,,,14.7,961.0,,,,,,,,1.7,,116,126.9639,37.4442
1985-09-28,18.0,13.9,22.0,1550.0,2345.0,,,,,,,,58.0,76.0,1300.0,777.0,0.9,4.9,2.3,110.0,110.0,110.0,840.0,850.0,11.9,1.1,1.14,8.62,900.0,8.3,4.4,13.5,8.9,19.0,20.7,19.5,19.9,20.1,20.4,21.0,21.1,14.2,18.0,,,,,,15.5,1013.3,1017.8,1015.8,1020.8,1730.0,130.0,,1.4,2.1,{박무}2300-{박무}{강도0}2400-,119,126.9853,37.2723
1985-09-28,16.3,12.6,19.9,1520.0,2400.0,0.3,0.3,0.3,0.37,,,,66.0,87.8,1530.0,492.0,0.6,,1.5,,290.0,320.0,,1010.0,11.9,0.1,,,,8.3,2.0,14.2,7.2,18.3,,19.5,20.0,20.5,21.0,20.9,22.0,,,,,,,,16.2,1010.3,,,,,,,,1.0,{비}0248-{비}{강도0}0300-0310.  {햇무리}1638-1714.  {박무}0040-{박무}{강도0}0300-{박무}{강도0}0900-0950.{박무}2210-{박무}{강도1}2400-,127,127.9525,36.9705
