dt,avg_ta,min_ta,max_ta,max_ta_hrmt,min_ta_hrmt,sum_rn,hr1_max_rn,mi10_max_rn,sum_rn_dur,n9_9_rn,mi10_max_rn_hrmt,hr1_max_rn_hrmt,min_rhm,avg_rhm,min_rhm_hrmt,hr24_sum_rws,avg_ws,max_ins_ws,max_ws,max_ins_ws_wd,max_ws_wd,max_wd,max_ins_ws_hrmt,max_ws_hrmt,ss_dur,sum_ss_hr,hr1_max_icsr,sum_gsr,hr1_max_icsr_hrmt,avg_tca,avg_lmac,avg_td,min_tg,avg_ts,avg_m1_5_te,avg_cm5_te,avg_cm10_te,avg_cm20_te,avg_cm30_te,avg_m0_5_te,avg_m1_0_te,avg_m5_0_te,avg_m3_0_te,dd_mes,dd_mefs,sum_dpth_fhsc,dd_mes_hrmt,dd_mefs_hrmt,avg_pv,avg_pa,avg_ps,min_ps,max_ps,min_ps_hrmt,max_ps_hrmt,sum_fog_dur,sum_lrg_ev,sum_sml_ev,iscs,code,x,y
2021-05-20,17.0,14.3,22.5,1204.0,2359.0,5.0,4.2,1.2,,,2235.0,2235.0,38.0,72.9,137.0,1262.0,1.5,7.9,5.1,110.0,70.0,340.0,1042.0,1049.0,14.4,0.0,,,,9.9,7.5,11.6,13.4,17.1,,,,,,,,,,,,,,,13.8,1004.9,1007.0,1004.0,1010.4,2206.0,1018.0,,,,,90,128.5647,38.2509
2021-05-20,17.1,13.0,23.4,1629.0,411.0,2.5,1.8,1.1,5.25,4.4,2244.0,2213.0,34.0,74.3,1628.0,1370.0,1.6,14.9,7.1,140.0,90.0,360.0,1725.0,1726.0,14.4,0.0,1.17,6.54,1200.0,9.8,6.1,11.8,12.1,17.7,14.8,18.3,18.8,19.4,19.5,19.2,16.7,11.6,12.1,,,,,,13.9,995.0,1006.2,1000.8,1012.6,2003.0,46.0,,1.8,2.6,{비}0855-{비}{강도0}0900-1015. {비}1145-{비}{강도0}1200-1210. {비}1335-1350. {비}1515-1525. {비}2055-{비}{강도0}2100-{비}{강도0}2400- {박무}2215-{박무}{강도1}2400-,93,127.7544,37.9474
2021-05-20,16.6,12.8,22.4,1706.0,546.0,5.7,4.2,1.7,,6.6,2130.0,2131.0,37.0,82.1,1707.0,1449.0,1.7,11.8,5.0,110.0,70.0,20.0,1720.0,1717.0,14.4,0.8,0.95,5.59,1300.0,9.9,8.6,12.8,11.6,16.8,,,,,,,,,,,,,,,14.9,988.3,1006.4,1001.8,1012.6,1754.0,13.0,,1.5,2.2,,95,127.3042,38.1479
2021-05-20,16.4,12.6,22.2,1644.0,509.0,1.4,0.9,0.4,,,2353.0,2312.0,41.0,77.1,1643.0,1140.0,1.3,12.1,4.0,140.0,110.0,50.0,1620.0,1628.0,14.4,0.0,,,,10.0,6.5,12.0,11.3,17.1,,,,,,,,,,,,,,,14.1,992.8,1006.3,1001.4,1012.5,1914.0,37.0,,,,,98,127.0607,37.9019
2021-05-20,16.5,12.6,21.6,1724.0,335.0,2.3,1.3,0.4,,,2015.0,2013.0,48.0,79.1,1718.0,1515.0,1.8,8.6,4.0,110.0,140.0,20.0,1801.0,1804.0,14.4,0.0,,,,9.9,8.1,12.5,13.1,17.2,,,,,,,,,,,,,,,14.6,1002.6,1006.2,1001.9,1012.3,1817.0,10.0,,,,,99,126.7665,37.8859
2021-05-20,12.7,9.7,18.1,1101.0,524.0,5.6,2.8,1.0,,,2153.0,2119.0,37.0,79.9,1312.0,1899.0,2.2,13.9,6.7,140.0,110.0,90.0,1550.0,1556.0,14.3,0.1,1.32,6.48,1200.0,10.0,8.4,8.9,8.8,14.4,,,,,,,,,,,,,,,11.4,920.2,1007.7,1002.5,1014.8,2348.0,101.0,,1.5,2.2,,100,128.7183,37.6771
2021-05-20,17.3,14.1,21.6,1546.0,640.0,4.9,2.9,1.1,,7.3,2236.0,2155.0,36.0,68.8,2114.0,1441.0,1.7,7.1,4.6,90.0,90.0,360.0,1723.0,1724.0,14.4,0.0,1.17,6.2,1200.0,,,11.0,11.9,17.7,14.2,19.3,19.4,19.6,19.6,19.0,16.2,14.6,13.3,,,,,,13.2,997.5,1006.3,1000.8,1012.5,2002.0,44.0,,1.6,2.3,,101,127.7357,37.9026
2021-05-20,15.2,12.8,18.7,1058.0,2007.0,1.8,1.1,0.5,11.67,,1802.0,1754.0,53.0,77.6,1250.0,2593.0,3.0,11.5,7.6,360.0,360.0,340.0,2237.0,2242.0,14.4,0.0,0.73,5.21,1200.0,9.9,6.9,11.1,10.8,15.5,,,,,,,,,,,,,,,13.3,1001.6,1005.9,1002.9,1010.9,1612.0,1.0,,1.6,2.2,-{박무}-0250. {비}1010-{비}{강도0}1200-{비}{강도0}1500-{비}{강도0}1800-2150. {박무}1735-{박무}{강도0}1800-2005.,102,124.7124,37.974
2021-05-20,17.3,13.9,20.8,329.0,2304.0,5.6,2.9,0.9,5.33,19.2,2200.0,2156.0,46.0,74.9,329.0,992.0,1.1,6.6,3.1,110.0,140.0,140.0,1530.0,318.0,14.4,0.0,1.17,5.33,1200.0,9.8,7.6,12.3,14.0,18.0,13.7,18.6,18.5,18.6,19.9,18.8,14.5,11.9,12.1,,,,,,14.4,997.5,1006.3,1002.1,1010.0,2359.0,100.0,,1.0,1.5,{비}0820-0840. {비}1145-{비}{강도0}1200-1210. {비}1515-1630. {비}2040-{비}{강도0}2100-{비}{강도0}2400- {박무}2125-{박무}{강도1}2400-,104,128.8554,37.8046
2021-05-20,18.9,15.3,21.9,1320.0,2356.0,5.2,2.6,1.0,,,1524.0,2152.0,49.0,69.5,13.0,1274.0,1.5,6.2,3.7,110.0,110.0,200.0,1508.0,1520.0,14.4,0.0,1.08,5.34,1200.0,9.9,4.0,12.9,14.8,18.3,15.5,18.7,18.6,19.0,18.8,19.1,16.6,14.2,13.8,,,,,,14.9,1003.6,1006.7,1002.7,1010.6,2358.0,58.0,,1.2,1.7,,105,128.891,37.7515
2021-05-20,16.7,13.5,20.0,1240.0,2220.0,4.4,3.0,0.8,,,2211.0,2138.0,51.0,74.4,241.0,1613.0,1.9,8.6,5.6,160.0,160.0,250.0,1414.0,1434.0,14.3,0.0,,,,9.8,7.8,11.8,14.2,17.9,,,,,,,,,,,,,,,13.9,1002.0,1006.7,1001.8,1010.7,2354.0,1.0,,,,,106,129.1243,37.5071
2021-05-20,18.7,15.6,22.9,1252.0,2335.0,0.9,0.5,0.3,11.15,5.8,2011.0,2219.0,42.0,59.8,1331.0,2135.0,2.5,13.0,6.2,110.0,90.0,50.0,1629.0,1610.0,14.3,0.0,1.19,6.8,1100.0,9.9,4.9,10.3,11.0,17.9,16.0,20.1,19.6,19.6,19.5,19.1,17.2,13.4,13.6,,,,,,12.6,995.2,1005.1,1000.3,1011.6,1848.0,1.0,,2.2,3.2,{비}0730-{비}{강도0}0900-0940. {비}1010-1150. {비}1301-1330. {비}1620-1755. {비}1845-{비}{강도0}2100-{비}{강도0}2400-,108,126.9658,37.5714
