dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
1998-01-01,-2.5,-6.6,1997-12-31 15:01:00+00:00,2.1,1998-01-01 04:34:00+00:00,0.0,,,4.9,,0.8,342.1,0,583,128.1568,37.41
1998-01-02,-1.3,-7.1,1998-01-01 22:04:00+00:00,4.1,1998-01-02 05:38:00+00:00,0.0,,,8.8,,1.3,253.6,0,583,128.1568,37.41
1998-01-03,2.0,-2.1,1998-01-02 23:07:00+00:00,6.9,1998-01-03 05:40:00+00:00,0.0,,,10.3,,1.7,236.9,0,583,128.1568,37.41
1998-01-04,-6.3,-10.7,1998-01-04 12:45:00+00:00,2.6,1998-01-03 15:02:00+00:00,0.0,,,13.2,,2.9,251.7,0,583,128.1568,37.41
1998-01-05,-4.5,-10.4,1998-01-04 18:55:00+00:00,-1.1,1998-01-05 09:16:00+00:00,0.0,,,13.9,,2.8,239.7,0,583,128.1568,37.41
1998-01-06,-4.6,-9.2,1998-01-06 14:31:00+00:00,-2.0,1998-01-06 04:49:00+00:00,0.0,,,11.5,,2.7,237.3,0,583,128.1568,37.41
1998-01-07,-3.8,-10.9,1998-01-06 22:44:00+00:00,2.0,1998-01-07 05:37:00+00:00,0.0,,,5.8,,1.3,351.2,0,583,128.1568,37.41
1998-01-08,-1.1,-2.7,1998-01-07 19:43:00+00:00,1.2,1998-01-08 05:28:00+00:00,2.5,,,5.2,,0.9,336.7,0,583,128.1568,37.41
1998-01-09,-4.1,-9.1,1998-01-08 23:11:00+00:00,2.6,1998-01-09 04:59:00+00:00,0.0,,,5.2,,0.8,314.8,0,583,128.1568,37.41
1998-01-10,-2.5,-6.3,1998-01-09 19:04:00+00:00,4.2,1998-01-10 05:23:00+00:00,0.0,,,3.2,,0.4,341.8,0,583,128.1568,37.41
1998-01-11,-0.6,-5.0,1998-01-10 15:34:00+00:00,3.4,1998-01-11 04:21:00+00:00,0.0,,,9.0,,1.4,49.8,0,583,128.1568,37.41
1998-01-12,-1.9,-4.9,1998-01-11 21:53:00+00:00,1.6,1998-01-12 03:51:00+00:00,0.0,,,4.4,,0.8,347.2,0,583,128.1568,37.41
