dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2012-01-01,-0.3,-3.5,2012-01-01 14:44:00+00:00,3.0,2011-12-31 15:24:00+00:00,0.0,0.0,,11.3,2012-01-01 06:16:00+00:00,3.6,295.3,1440,606,126.388,37.011
2012-01-02,-2.1,-4.9,2012-01-01 22:45:00+00:00,-0.6,2012-01-02 05:45:00+00:00,0.0,0.0,,6.5,2012-01-01 23:30:00+00:00,2.0,109.7,1440,606,126.388,37.011
2012-01-03,-1.4,-3.2,2012-01-03 13:50:00+00:00,2.4,2012-01-03 02:45:00+00:00,0.5,0.5,2012-01-03 05:00:00+00:00,9.3,2012-01-03 06:00:00+00:00,3.8,320.6,1440,606,126.388,37.011
2012-01-04,-3.9,-5.3,2012-01-04 00:06:00+00:00,-2.1,2012-01-04 04:44:00+00:00,0.0,0.0,,9.6,2012-01-03 18:45:00+00:00,4.3,320.6,1439,606,126.388,37.011
2012-01-05,-2.4,-3.7,2012-01-05 13:21:00+00:00,-0.2,2012-01-05 04:32:00+00:00,0.0,0.0,,6.4,2012-01-04 16:25:00+00:00,2.4,326.3,1440,606,126.388,37.011
2012-01-06,-1.5,-3.9,2012-01-05 23:21:00+00:00,1.8,2012-01-06 04:11:00+00:00,0.5,0.5,2012-01-05 21:00:00+00:00,7.2,2012-01-06 11:33:00+00:00,2.7,309.4,1440,606,126.388,37.011
2012-01-07,-2.0,-4.2,2012-01-06 23:28:00+00:00,0.2,2012-01-07 04:15:00+00:00,0.0,0.0,,4.9,2012-01-06 15:29:00+00:00,1.5,345.9,1440,606,126.388,37.011
2012-01-08,-0.6,-3.8,2012-01-07 17:20:00+00:00,2.2,2012-01-08 06:16:00+00:00,0.0,0.0,,5.0,2012-01-08 06:00:00+00:00,1.5,334.7,1440,606,126.388,37.011
2012-01-09,1.3,0.0,2012-01-08 17:14:00+00:00,2.3,2012-01-09 09:10:00+00:00,0.0,0.0,,16.2,2012-01-09 14:44:00+00:00,1.8,326.3,1440,606,126.388,37.011
2012-01-10,0.2,-2.1,2012-01-09 23:05:00+00:00,2.6,2012-01-10 05:54:00+00:00,0.0,0.0,,6.9,2012-01-09 17:24:00+00:00,3.4,289.7,1440,606,126.388,37.011
2012-01-11,-3.5,-4.8,2012-01-11 02:04:00+00:00,-0.1,2012-01-10 15:02:00+00:00,0.0,0.0,,8.7,2012-01-10 21:57:00+00:00,3.7,317.8,1440,606,126.388,37.011
2012-01-12,-0.9,-6.0,2012-01-11 22:52:00+00:00,2.7,2012-01-12 03:44:00+00:00,0.0,0.0,,7.8,2012-01-11 23:52:00+00:00,3.5,149.1,1440,606,126.388,37.011
2012-01-13,1.7,-0.8,2012-01-13 14:21:00+00:00,3.4,2012-01-13 00:08:00+00:00,0.0,0.0,,7.8,2012-01-13 13:57:00+00:00,3.6,334.7,1440,606,126.388,37.011
2012-01-14,0.7,-2.8,2012-01-13 23:05:00+00:00,3.0,2012-01-14 05:33:00+00:00,0.0,0.0,,6.5,2012-01-13 15:27:00+00:00,2.4,315.0,1440,606,126.388,37.011
2012-01-15,-0.8,-1.3,2012-01-14 19:42:00+00:00,1.3,2012-01-14 15:02:00+00:00,0.0,0.0,,8.1,2012-01-14 16:54:00+00:00,2.7,11.3,1440,606,126.388,37.011
2012-01-16,1.1,-2.2,2012-01-15 18:41:00+00:00,4.0,2012-01-16 06:09:00+00:00,0.0,0.0,,4.8,2012-01-16 09:04:00+00:00,1.9,317.8,1440,606,126.388,37.011
2012-01-17,2.5,0.5,2012-01-16 20:18:00+00:00,5.4,2012-01-17 05:24:00+00:00,0.0,0.0,,5.3,2012-01-17 12:01:00+00:00,1.9,340.3,1440,606,126.388,37.011
2012-01-18,2.3,1.1,2012-01-17 22:30:00+00:00,4.2,2012-01-18 05:24:00+00:00,0.0,0.0,,6.2,2012-01-18 08:54:00+00:00,2.0,329.1,1440,606,126.388,37.011
2012-01-19,3.6,1.9,2012-01-18 19:13:00+00:00,4.9,2012-01-19 12:36:00+00:00,1.0,0.5,2012-01-19 08:00:00+00:00,6.2,2012-01-19 14:36:00+00:00,2.3,59.1,1440,606,126.388,37.011
2012-01-20,4.6,4.0,2012-01-19 18:24:00+00:00,5.9,2012-01-20 04:33:00+00:00,0.5,0.5,2012-01-20 10:00:00+00:00,7.4,2012-01-19 17:12:00+00:00,2.6,56.3,1440,606,126.388,37.011
2012-01-21,1.9,-2.1,2012-01-21 14:47:00+00:00,4.5,2012-01-20 15:01:00+00:00,0.5,0.5,2012-01-21 02:00:00+00:00,8.4,2012-01-21 14:10:00+00:00,2.7,312.2,1440,606,126.388,37.011
2012-01-22,-5.4,-8.0,2012-01-22 14:29:00+00:00,-2.1,2012-01-21 15:01:00+00:00,0.0,0.0,,8.6,2012-01-21 22:08:00+00:00,4.4,33.8,1438,606,126.388,37.011
