dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2012-01-01,-0.8,-4.8,2012-01-01 15:00:00+00:00,4.6,2012-01-01 03:40:00+00:00,0.0,0.0,,10.1,2012-01-01 09:28:00+00:00,2.9,264.4,1440,805,129.0958,36.1602
2012-01-02,-4.8,-11.3,2012-01-01 22:37:00+00:00,3.2,2012-01-02 05:32:00+00:00,0.0,0.0,,6.2,2012-01-01 16:11:00+00:00,1.2,337.5,1440,805,129.0958,36.1602
2012-01-03,-2.3,-6.3,2012-01-02 16:07:00+00:00,1.7,2012-01-03 06:41:00+00:00,0.0,0.0,,8.3,2012-01-02 22:33:00+00:00,2.5,315.0,1440,805,129.0958,36.1602
2012-01-04,-4.9,-8.7,2012-01-04 13:25:00+00:00,-1.4,2012-01-04 05:35:00+00:00,0.0,0.0,,10.2,2012-01-03 19:34:00+00:00,3.3,272.8,1440,805,129.0958,36.1602
2012-01-05,-4.6,-9.1,2012-01-04 23:40:00+00:00,1.1,2012-01-05 06:44:00+00:00,0.0,0.0,,8.9,2012-01-05 03:39:00+00:00,2.5,306.6,1438,805,129.0958,36.1602
2012-01-06,-5.0,-9.7,2012-01-05 22:22:00+00:00,2.9,2012-01-06 06:02:00+00:00,0.0,0.0,,7.1,2012-01-06 04:33:00+00:00,1.4,326.3,1440,805,129.0958,36.1602
2012-01-07,-6.1,-13.0,2012-01-06 22:40:00+00:00,5.6,2012-01-07 05:45:00+00:00,0.0,0.0,,4.7,2012-01-07 06:19:00+00:00,0.6,182.8,1440,805,129.0958,36.1602
2012-01-08,-3.4,-12.3,2012-01-07 21:24:00+00:00,7.4,2012-01-08 05:49:00+00:00,0.0,0.0,,5.5,2012-01-08 07:33:00+00:00,0.9,317.8,1440,805,129.0958,36.1602
2012-01-09,-0.6,-4.9,2012-01-08 15:29:00+00:00,4.0,2012-01-09 06:17:00+00:00,0.0,0.0,,9.8,2012-01-08 21:54:00+00:00,2.6,326.3,1440,805,129.0958,36.1602
2012-01-10,0.0,-5.0,2012-01-09 18:39:00+00:00,4.5,2012-01-10 04:49:00+00:00,0.0,0.0,,8.0,2012-01-10 05:34:00+00:00,2.1,334.7,1440,805,129.0958,36.1602
2012-01-11,-3.9,-9.6,2012-01-11 14:43:00+00:00,0.4,2012-01-11 05:42:00+00:00,0.0,0.0,,9.8,2012-01-11 01:49:00+00:00,2.4,345.9,1440,805,129.0958,36.1602
2012-01-12,-4.9,-12.2,2012-01-11 20:41:00+00:00,1.1,2012-01-12 06:48:00+00:00,0.0,0.0,,8.9,2012-01-12 04:12:00+00:00,2.4,326.3,1440,805,129.0958,36.1602
2012-01-13,-2.3,-7.2,2012-01-12 22:32:00+00:00,4.1,2012-01-13 06:52:00+00:00,0.0,0.0,,8.3,2012-01-13 05:57:00+00:00,1.6,289.7,1440,805,129.0958,36.1602
2012-01-14,-2.3,-8.5,2012-01-13 23:20:00+00:00,4.2,2012-01-14 04:57:00+00:00,0.0,0.0,,7.2,2012-01-14 04:29:00+00:00,1.5,317.8,1440,805,129.0958,36.1602
2012-01-15,-0.3,-4.1,2012-01-15 13:46:00+00:00,4.9,2012-01-15 06:00:00+00:00,0.0,0.0,,7.5,2012-01-14 19:09:00+00:00,1.7,351.6,1440,805,129.0958,36.1602
2012-01-16,0.5,-4.1,2012-01-15 15:18:00+00:00,4.7,2012-01-16 06:19:00+00:00,1.5,1.0,2012-01-16 12:00:00+00:00,3.4,2012-01-16 04:36:00+00:00,0.7,75.9,1440,805,129.0958,36.1602
