dt,avg_ta,min_ta,max_ta,max_ta_hrmt,min_ta_hrmt,sum_rn,hr1_max_rn,mi10_max_rn,sum_rn_dur,n9_9_rn,mi10_max_rn_hrmt,hr1_max_rn_hrmt,min_rhm,avg_rhm,min_rhm_hrmt,hr24_sum_rws,avg_ws,max_ins_ws,max_ws,max_ins_ws_wd,max_ws_wd,max_wd,max_ins_ws_hrmt,max_ws_hrmt,ss_dur,sum_ss_hr,hr1_max_icsr,sum_gsr,hr1_max_icsr_hrmt,avg_tca,avg_lmac,avg_td,min_tg,avg_ts,avg_m1_5_te,avg_cm5_te,avg_cm10_te,avg_cm20_te,avg_cm30_te,avg_m0_5_te,avg_m1_0_te,avg_m5_0_te,avg_m3_0_te,dd_mes,dd_mefs,sum_dpth_fhsc,dd_mes_hrmt,dd_mefs_hrmt,avg_pv,avg_pa,avg_ps,min_ps,max_ps,min_ps_hrmt,max_ps_hrmt,sum_fog_dur,sum_lrg_ev,sum_sml_ev,iscs,code,x,y
2012-01-01,-2.8,-7.7,1.8,1338.0,2325.0,0.1,,,,,,,46.0,66.8,1432.0,1126.0,1.3,7.4,4.4,270.0,270.0,270.0,1803.0,1813.0,9.7,0.3,,,,,,-8.2,-13.9,-1.3,,,,,,,,,,,,,,,3.3,993.2,1023.7,1019.7,1026.4,1409.0,2357.0,,,,,121,128.4574,37.1813
2012-01-02,-6.7,-12.3,0.5,1543.0,806.0,,,,,,,,51.0,75.9,1545.0,829.0,1.0,3.4,2.2,250.0,270.0,270.0,1806.0,1838.0,9.7,6.6,,,,,,-10.5,-15.1,-3.1,,,,,,,,,,,,,,,2.8,995.9,1027.0,1024.4,1030.0,1449.0,858.0,,,,,121,128.4574,37.1813
2012-01-03,-5.7,-11.4,0.1,1502.0,732.0,1.5,,,,,,,46.0,76.9,1504.0,955.0,1.1,7.1,4.6,270.0,250.0,270.0,2227.0,2208.0,9.7,4.2,,,,,,-9.3,-14.7,-2.2,,,,,,,,,,,,,,,3.1,991.1,1021.9,1018.0,1026.0,1552.0,853.0,,,,,121,128.4574,37.1813
2012-01-04,-7.3,-11.0,-4.2,1512.0,2355.0,,,,,,,,50.0,60.8,1625.0,1621.0,1.9,5.7,3.8,230.0,250.0,250.0,16.0,22.0,9.7,7.4,,,,,,-13.7,-11.3,-2.3,,,,,,,,,,,,,,,2.1,994.0,1025.1,1020.1,1028.7,1.0,2353.0,,,,,121,128.4574,37.1813
2012-01-05,-8.9,-15.5,-1.3,1435.0,811.0,,,,,,,,36.0,66.6,1612.0,715.0,0.8,5.1,3.3,250.0,250.0,250.0,1721.0,1712.0,9.7,8.5,,,,,,-14.5,-14.2,-4.4,,,,,,,,,,,,,,,2.0,998.7,1030.1,1027.2,1032.2,1508.0,922.0,,,,,121,128.4574,37.1813
2012-01-06,-6.7,-14.0,2.0,1402.0,538.0,,,,,,,,36.0,66.4,1454.0,653.0,0.8,4.3,2.6,230.0,250.0,250.0,1558.0,1626.0,9.7,8.5,,,,,,-12.6,-15.3,-4.0,,,,,,,,,,,,,,,2.3,1000.8,1032.0,1028.5,1035.0,1401.0,2356.0,,,,,121,128.4574,37.1813
2012-01-07,-6.5,-13.8,2.7,1503.0,826.0,,,,,,,,28.0,67.6,1719.0,528.0,0.6,3.3,1.8,340.0,320.0,250.0,1528.0,1532.0,9.7,8.4,,,,,,-12.1,-16.5,-4.3,,,,,,,,,,,,,,,2.4,1004.7,1036.0,1033.0,1038.9,1439.0,955.0,,,,,121,128.4574,37.1813
2012-01-08,-4.8,-12.1,3.3,1459.0,716.0,,,,,,,,21.0,57.9,1436.0,681.0,0.8,4.6,2.5,270.0,250.0,270.0,1858.0,1508.0,9.8,6.8,,,,,,-13.2,-14.7,-3.4,,,,,,,,,,,,,,,2.2,1001.3,1032.3,1028.6,1036.2,1517.0,318.0,,,,,121,128.4574,37.1813
2012-01-09,-1.4,-5.8,4.3,1423.0,26.0,,,,,,,,37.0,61.6,1412.0,983.0,1.1,5.5,3.4,230.0,250.0,250.0,1722.0,1550.0,9.8,5.9,,,,,,-8.1,-8.4,-0.6,,,,,,,,,,,,,,,3.3,999.3,1029.8,1026.9,1032.0,1438.0,927.0,,,,,121,128.4574,37.1813
2012-01-10,-3.8,-8.4,2.6,1450.0,817.0,,,,,,,,30.0,64.5,1522.0,1101.0,1.3,6.4,4.4,290.0,250.0,270.0,1520.0,1518.0,9.8,6.7,,,,,,-10.3,-11.7,-2.8,,,,,,,,,,,,,,,2.8,996.9,1027.6,1024.2,1030.4,1450.0,540.0,,,,,121,128.4574,37.1813
