dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2010-01-01,-12.7,-23.5,2009-12-31 22:18:00+00:00,-5.6,2010-01-01 06:42:00+00:00,0.0,0.0,,4.0,2010-01-01 04:49:00+00:00,0.5,16.9,1440,507,127.1891,37.9917
2010-01-02,-5.4,-13.9,2010-01-02 14:56:00+00:00,-0.2,2010-01-02 05:53:00+00:00,5.0,2.0,2010-01-02 01:00:00+00:00,4.6,2010-01-02 06:22:00+00:00,1.1,326.3,1440,507,127.1891,37.9917
2010-01-03,-12.5,-22.6,2010-01-02 22:39:00+00:00,-4.8,2010-01-03 05:36:00+00:00,0.0,0.0,,4.1,2010-01-03 05:04:00+00:00,0.6,2.8,1440,507,127.1891,37.9917
2010-01-04,-8.3,-14.5,2010-01-03 18:47:00+00:00,-3.5,2010-01-04 06:36:00+00:00,7.5,1.5,2010-01-04 01:00:00+00:00,5.0,2010-01-04 08:58:00+00:00,0.9,317.8,1440,507,127.1891,37.9917
2010-01-05,-16.2,-23.1,2010-01-05 14:39:00+00:00,-6.5,2010-01-05 05:03:00+00:00,0.0,0.0,,4.8,2010-01-05 03:51:00+00:00,0.8,337.5,1440,507,127.1891,37.9917
2010-01-06,-19.3,-28.0,2010-01-05 22:38:00+00:00,-7.9,2010-01-06 04:16:00+00:00,0.0,0.0,,4.6,2010-01-06 05:57:00+00:00,0.6,340.3,1440,507,127.1891,37.9917
2010-01-07,-18.0,-27.1,2010-01-06 22:10:00+00:00,-7.0,2010-01-07 06:21:00+00:00,0.0,0.0,,3.1,2010-01-07 05:14:00+00:00,0.4,357.2,1440,507,127.1891,37.9917
2010-01-08,-15.6,-24.0,2010-01-07 22:40:00+00:00,-3.2,2010-01-08 04:52:00+00:00,0.0,0.0,,4.2,2010-01-08 06:43:00+00:00,0.6,306.6,1439,507,127.1891,37.9917
2010-01-09,-10.4,-20.4,2010-01-08 19:02:00+00:00,-4.0,2010-01-09 06:04:00+00:00,0.0,0.0,,1.6,2010-01-09 05:28:00+00:00,0.3,30.9,1440,507,127.1891,37.9917
2010-01-10,-6.0,-12.8,2010-01-10 14:49:00+00:00,0.1,2010-01-10 05:13:00+00:00,0.0,0.0,,4.5,2010-01-10 06:22:00+00:00,0.8,343.1,1440,507,127.1891,37.9917
2010-01-11,-8.9,-15.9,2010-01-10 20:18:00+00:00,-0.3,2010-01-11 05:21:00+00:00,0.0,0.0,,5.0,2010-01-11 06:53:00+00:00,0.7,334.7,1440,507,127.1891,37.9917
2010-01-12,-15.1,-21.3,2010-01-11 23:27:00+00:00,-6.6,2010-01-12 04:15:00+00:00,0.0,0.0,,5.8,2010-01-12 04:34:00+00:00,0.9,264.4,1440,507,127.1891,37.9917
2010-01-13,-18.1,-25.0,2010-01-12 23:05:00+00:00,-9.2,2010-01-13 05:33:00+00:00,0.0,0.0,,6.4,2010-01-13 03:33:00+00:00,1.2,343.1,1440,507,127.1891,37.9917
2010-01-14,-15.3,-26.2,2010-01-13 22:07:00+00:00,-4.3,2010-01-14 05:43:00+00:00,0.0,0.0,,2.8,2010-01-14 04:24:00+00:00,0.6,8.4,1438,507,127.1891,37.9917
2010-01-15,-8.5,-16.0,2010-01-14 16:50:00+00:00,-0.8,2010-01-15 04:15:00+00:00,0.0,0.0,,5.3,2010-01-15 05:29:00+00:00,1.0,351.6,1440,507,127.1891,37.9917
2010-01-16,-12.5,-21.8,2010-01-15 22:51:00+00:00,-2.0,2010-01-16 06:05:00+00:00,0.0,0.0,,4.0,2010-01-16 05:05:00+00:00,0.7,11.3,1440,507,127.1891,37.9917
2010-01-17,-10.7,-20.5,2010-01-16 22:46:00+00:00,1.2,2010-01-17 06:17:00+00:00,0.0,0.0,,4.0,2010-01-17 05:40:00+00:00,0.5,343.1,1440,507,127.1891,37.9917
2010-01-18,-3.3,-13.7,2010-01-17 16:20:00+00:00,2.0,2010-01-18 07:01:00+00:00,0.0,0.0,,1.7,2010-01-18 00:08:00+00:00,0.3,5.6,1440,507,127.1891,37.9917
2010-01-19,-0.2,-7.4,2010-01-18 19:38:00+00:00,9.1,2010-01-19 05:29:00+00:00,2.5,1.0,2010-01-19 14:00:00+00:00,4.1,2010-01-19 05:36:00+00:00,0.6,157.5,1439,507,127.1891,37.9917
2010-01-20,2.3,0.8,2010-01-19 16:05:00+00:00,4.9,2010-01-20 09:05:00+00:00,5.0,0.5,2010-01-19 17:00:00+00:00,6.0,2010-01-20 14:48:00+00:00,0.6,326.3,1440,507,127.1891,37.9917
2010-01-21,-3.8,-8.9,2010-01-21 14:54:00+00:00,2.9,2010-01-20 15:01:00+00:00,0.0,0.0,,7.2,2010-01-20 19:01:00+00:00,1.9,337.5,1440,507,127.1891,37.9917
2010-01-22,-8.9,-13.2,2010-01-21 19:39:00+00:00,-2.5,2010-01-22 06:04:00+00:00,0.0,0.0,,7.3,2010-01-22 04:05:00+00:00,1.3,275.6,1440,507,127.1891,37.9917
2010-01-23,-9.6,-17.1,2010-01-22 22:47:00+00:00,-0.5,2010-01-23 06:32:00+00:00,0.0,0.0,,6.2,2010-01-23 04:46:00+00:00,0.7,334.7,1439,507,127.1891,37.9917
2010-01-24,-2.0,-12.3,2010-01-23 15:35:00+00:00,4.1,2010-01-24 04:36:00+00:00,0.0,0.0,,8.6,2010-01-24 05:37:00+00:00,1.4,216.6,1430,507,127.1891,37.9917
2010-01-25,-3.1,-10.7,2010-01-25 15:00:00+00:00,2.4,2010-01-24 17:01:00+00:00,0.0,0.0,,7.4,2010-01-25 05:50:00+00:00,2.3,334.7,1440,507,127.1891,37.9917
2010-01-26,-8.0,-16.5,2010-01-25 22:30:00+00:00,1.4,2010-01-26 05:51:00+00:00,0.0,0.0,,5.4,2010-01-26 05:06:00+00:00,0.7,2.8,1440,507,127.1891,37.9917
2010-01-27,-3.2,-11.4,2010-01-26 20:30:00+00:00,5.1,2010-01-27 04:00:00+00:00,2.0,1.0,2010-01-27 10:00:00+00:00,4.5,2010-01-27 04:06:00+00:00,0.5,208.1,1440,507,127.1891,37.9917
2010-01-28,-0.9,-7.5,2010-01-28 14:58:00+00:00,3.0,2010-01-28 04:08:00+00:00,0.0,0.0,,7.2,2010-01-28 06:18:00+00:00,1.6,275.6,1440,507,127.1891,37.9917
2010-01-29,-4.6,-15.0,2010-01-28 22:38:00+00:00,1.7,2010-01-29 07:32:00+00:00,0.0,0.0,,7.9,2010-01-29 06:18:00+00:00,1.9,250.3,1440,507,127.1891,37.9917
2010-01-30,-1.3,-6.9,2010-01-29 22:24:00+00:00,5.3,2010-01-30 03:59:00+00:00,0.0,0.0,,5.9,2010-01-30 03:59:00+00:00,0.9,222.2,1440,507,127.1891,37.9917
2010-01-31,-1.0,-5.5,2010-01-30 17:04:00+00:00,4.3,2010-01-31 05:34:00+00:00,0.0,0.0,,2.3,2010-01-31 04:04:00+00:00,0.5,8.4,1440,507,127.1891,37.9917
2010-02-01,0.5,-3.1,2010-01-31 22:38:00+00:00,6.5,2010-02-01 05:33:00+00:00,0.0,0.0,,6.6,2010-02-01 13:19:00+00:00,1.7,343.1,1440,507,127.1891,37.9917
2010-02-02,-6.8,-10.7,2010-02-01 22:36:00+00:00,-2.8,2010-02-01 15:01:00+00:00,0.0,0.0,,8.8,2010-02-02 06:44:00+00:00,2.1,348.8,1439,507,127.1891,37.9917
2010-02-03,-10.5,-16.9,2010-02-02 22:14:00+00:00,-4.5,2010-02-03 05:57:00+00:00,0.0,0.0,,8.2,2010-02-03 05:31:00+00:00,1.4,337.5,1440,507,127.1891,37.9917
