dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2002-02-14,-3.1,-9.9,2002-02-13 22:13:00+00:00,4.7,2002-02-14 06:24:00+00:00,0.0,,,8.7,,1.0,14.3,1423,639,128.1643,36.9117
2002-02-14,-5.1,-13.1,2002-02-13 22:36:00+00:00,3.5,2002-02-14 06:14:00+00:00,0.0,,,8.0,,2.0,260.2,1400,650,127.3333,38.2833
2002-02-14,0.1,-4.1,2002-02-13 22:15:00+00:00,5.5,2002-02-14 04:25:00+00:00,0.0,,,6.5,,1.2,204.5,1435,656,126.1833,37.65
2002-02-14,1.8,-1.6,2002-02-13 21:57:00+00:00,4.7,2002-02-14 04:12:00+00:00,0.0,,,12.4,,3.6,18.6,1392,698,126.2851,35.0938
2002-02-14,1.5,-3.0,2002-02-13 22:54:00+00:00,6.4,2002-02-14 06:19:00+00:00,0.0,,,4.0,,0.8,299.3,1429,699,126.4833,35.01
2002-02-14,-2.7,,,,,0.0,,,,,,,855,701,127.67,36.0
2002-02-14,2.6,1.6,2002-02-13 20:46:00+00:00,4.2,2002-02-14 08:07:00+00:00,0.0,,,16.1,,8.9,14.6,1431,700,125.9682,36.1251
2002-02-14,-0.6,-6.9,2002-02-13 21:17:00+00:00,7.2,2002-02-14 05:46:00+00:00,0.0,,,6.2,,1.1,251.2,1423,702,126.9943,35.9385
2002-02-14,-3.6,-10.9,2002-02-13 21:43:00+00:00,4.8,2002-02-14 06:35:00+00:00,0.0,,,7.5,,1.5,293.9,1424,703,127.3783,35.7702
2002-02-14,2.1,0.6,2002-02-13 20:07:00+00:00,4.1,2002-02-14 06:01:00+00:00,0.0,,,8.6,,3.3,56.3,1424,704,126.463,35.6351
2002-02-14,0.7,,,,,0.0,,,,,,,417,706,126.9731,35.3114
2002-02-14,2.2,-0.3,2002-02-13 21:27:00+00:00,4.5,2002-02-14 06:17:00+00:00,0.0,,,9.8,,2.8,348.2,1419,707,126.2076,35.0612
2002-02-14,1.6,-4.4,2002-02-13 22:20:00+00:00,7.5,2002-02-14 05:57:00+00:00,0.0,,,10.3,,2.8,277.8,1432,708,126.7333,35.1167
2002-02-14,-0.3,-6.9,2002-02-13 21:50:00+00:00,7.3,2002-02-14 05:44:00+00:00,0.0,,,10.3,,1.4,316.0,1419,709,127.4333,35.1833
2002-02-14,1.8,-3.9,2002-02-13 22:46:00+00:00,7.2,2002-02-14 05:57:00+00:00,0.0,,,8.0,,1.7,4.0,1437,710,126.7167,35.0167
2002-02-14,1.5,-5.4,2002-02-13 22:28:00+00:00,8.6,2002-02-14 06:18:00+00:00,0.0,,,10.2,,2.5,316.4,1418,711,126.9886,34.8879
2002-02-14,4.3,-0.1,2002-02-13 21:33:00+00:00,9.4,2002-02-14 06:18:00+00:00,0.0,,,9.5,,3.0,356.7,1431,712,127.4875,34.9506
2002-02-14,3.9,-2.9,2002-02-13 22:04:00+00:00,10.4,2002-02-14 05:56:00+00:00,0.0,,,9.5,,2.0,35.8,1423,713,127.5829,34.976
2002-02-14,3.2,1.3,2002-02-13 22:55:00+00:00,5.2,2002-02-14 04:07:00+00:00,0.0,,,15.2,,5.2,0.3,1420,714,126.0474,34.8845
2002-02-14,1.9,-0.4,2002-02-13 22:32:00+00:00,4.5,2002-02-14 06:31:00+00:00,0.0,,,15.5,,3.8,347.1,1421,715,126.2687,34.4795
2002-02-14,2.8,0.4,2002-02-13 22:41:00+00:00,4.5,2002-02-14 03:35:00+00:00,0.0,,,12.7,,6.1,0.0,1418,716,126.0366,34.6069
2002-02-14,2.5,-0.3,2002-02-13 20:11:00+00:00,6.1,2002-02-14 04:28:00+00:00,0.0,,,12.7,,4.6,41.7,1427,717,126.1902,34.4064
