dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2012-01-01,-1.3,-6.2,2012-01-01 15:00:00+00:00,3.7,2012-01-01 03:49:00+00:00,0.0,0.0,,9.8,2012-01-01 08:06:00+00:00,1.7,351.6,1440,847,128.4665,36.2763
2012-01-02,-6.8,-13.8,2012-01-01 22:24:00+00:00,2.1,2012-01-02 06:00:00+00:00,0.0,0.0,,5.7,2012-01-02 06:25:00+00:00,0.7,329.1,1440,847,128.4665,36.2763
2012-01-03,-3.8,-11.5,2012-01-02 22:27:00+00:00,2.5,2012-01-03 06:02:00+00:00,0.0,0.0,,6.6,2012-01-03 10:57:00+00:00,1.0,340.3,1440,847,128.4665,36.2763
2012-01-04,-4.6,-7.3,2012-01-04 13:20:00+00:00,-1.6,2012-01-04 05:14:00+00:00,0.0,0.0,,8.2,2012-01-04 14:09:00+00:00,2.3,331.9,1428,847,128.4665,36.2763
2012-01-05,-6.4,-13.1,2012-01-04 22:46:00+00:00,1.3,2012-01-05 04:53:00+00:00,0.0,0.0,,6.4,2012-01-05 03:41:00+00:00,1.1,329.1,1440,847,128.4665,36.2763
2012-01-06,-6.5,-13.3,2012-01-05 21:51:00+00:00,3.8,2012-01-06 05:50:00+00:00,0.0,0.0,,5.7,2012-01-06 03:37:00+00:00,0.8,334.7,1440,847,128.4665,36.2763
2012-01-07,-7.6,-14.4,2012-01-06 21:52:00+00:00,3.4,2012-01-07 06:15:00+00:00,0.0,0.0,,3.4,2012-01-07 05:12:00+00:00,0.5,323.4,1440,847,128.4665,36.2763
2012-01-08,-4.3,-13.8,2012-01-07 21:41:00+00:00,5.2,2012-01-08 06:44:00+00:00,0.0,0.0,,7.1,2012-01-08 10:32:00+00:00,1.0,16.9,1440,847,128.4665,36.2763
2012-01-09,-2.1,-9.1,2012-01-08 21:44:00+00:00,5.4,2012-01-09 05:41:00+00:00,0.0,0.0,,5.7,2012-01-08 17:46:00+00:00,1.2,340.3,1440,847,128.4665,36.2763
2012-01-10,-2.9,-7.8,2012-01-09 16:49:00+00:00,4.4,2012-01-10 04:40:00+00:00,0.0,0.0,,7.1,2012-01-10 05:26:00+00:00,0.9,334.7,1440,847,128.4665,36.2763
