dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2014-01-01,5.5,-2.6,2013-12-31 22:27:00+00:00,10.0,2014-01-01 04:46:00+00:00,0.0,0.0,,15.9,2013-12-31 15:37:00+00:00,2.4,199.7,1439,844,129.3585,36.4354
2014-01-02,3.8,-3.2,2014-01-02 13:08:00+00:00,10.1,2014-01-02 05:40:00+00:00,0.0,0.0,,9.2,2014-01-02 02:00:00+00:00,2.0,343.1,1440,844,129.3585,36.4354
2014-01-03,2.0,-5.9,2014-01-02 20:13:00+00:00,10.7,2014-01-03 05:45:00+00:00,0.0,0.0,,8.3,2014-01-03 13:36:00+00:00,1.2,222.2,1440,844,129.3585,36.4354
2014-01-04,2.0,-4.7,2014-01-03 23:10:00+00:00,7.9,2014-01-04 02:18:00+00:00,2.5,0.5,2014-01-04 08:00:00+00:00,10.3,2014-01-04 03:16:00+00:00,1.9,343.1,1440,844,129.3585,36.4354
2014-01-05,3.1,-2.2,2014-01-05 11:07:00+00:00,7.8,2014-01-05 06:12:00+00:00,0.0,0.0,,9.6,2014-01-05 04:13:00+00:00,1.7,222.2,1440,844,129.3585,36.4354
2014-01-06,0.8,-4.8,2014-01-06 14:30:00+00:00,8.7,2014-01-06 04:32:00+00:00,0.0,0.0,,7.2,2014-01-05 16:05:00+00:00,1.5,253.1,1439,844,129.3585,36.4354
2014-01-07,4.0,-5.0,2014-01-06 16:00:00+00:00,7.8,2014-01-07 04:13:00+00:00,0.0,0.0,,10.3,2014-01-07 04:43:00+00:00,2.5,343.1,1440,844,129.3585,36.4354
2014-01-08,4.4,2.2,2014-01-08 14:56:00+00:00,6.2,2014-01-08 05:30:00+00:00,0.0,0.0,,12.7,2014-01-08 14:49:00+00:00,2.6,222.2,1440,844,129.3585,36.4354
2014-01-09,-2.6,-6.2,2014-01-09 14:50:00+00:00,2.1,2014-01-08 15:01:00+00:00,0.0,0.0,,16.3,2014-01-08 18:07:00+00:00,3.7,343.1,1404,844,129.3585,36.4354
2014-01-10,-2.3,-7.5,2014-01-09 21:25:00+00:00,2.5,2014-01-10 05:16:00+00:00,0.0,0.0,,12.3,2014-01-09 15:37:00+00:00,2.9,233.4,1440,844,129.3585,36.4354
2014-01-11,0.8,-3.3,2014-01-10 20:22:00+00:00,4.7,2014-01-11 05:48:00+00:00,0.0,0.0,,11.5,2014-01-10 16:52:00+00:00,2.6,331.9,1439,844,129.3585,36.4354
2014-01-12,1.5,-3.9,2014-01-11 22:35:00+00:00,6.1,2014-01-12 04:50:00+00:00,0.0,0.0,,11.8,2014-01-12 06:40:00+00:00,2.4,230.6,1440,844,129.3585,36.4354
2014-01-13,-2.9,-8.0,2014-01-13 13:19:00+00:00,3.2,2014-01-13 06:28:00+00:00,0.0,0.0,,10.3,2014-01-12 21:20:00+00:00,2.8,286.9,1440,844,129.3585,36.4354
2014-01-14,-1.5,-8.2,2014-01-14 13:29:00+00:00,5.3,2014-01-14 05:16:00+00:00,0.0,0.0,,8.8,2014-01-14 14:19:00+00:00,2.6,210.9,1440,844,129.3585,36.4354
2014-01-15,0.1,-4.3,2014-01-14 22:34:00+00:00,5.0,2014-01-15 06:20:00+00:00,0.0,0.0,,9.3,2014-01-15 04:20:00+00:00,2.9,289.7,1440,844,129.3585,36.4354
2014-01-16,0.9,-3.8,2014-01-16 13:36:00+00:00,7.0,2014-01-16 06:34:00+00:00,0.0,0.0,,9.8,2014-01-16 00:00:00+00:00,2.7,244.7,1440,844,129.3585,36.4354
2014-01-17,0.0,-6.6,2014-01-17 13:59:00+00:00,6.9,2014-01-17 04:44:00+00:00,0.0,0.0,,8.9,2014-01-16 15:52:00+00:00,1.8,298.1,1439,844,129.3585,36.4354
2014-01-18,0.9,-6.1,2014-01-17 15:01:00+00:00,4.1,2014-01-18 04:21:00+00:00,0.0,0.0,,13.3,2014-01-18 05:24:00+00:00,3.2,298.1,1440,844,129.3585,36.4354
2014-01-19,-0.8,-4.7,2014-01-18 22:29:00+00:00,5.9,2014-01-19 05:01:00+00:00,0.0,0.0,,7.4,2014-01-19 01:36:00+00:00,2.2,222.2,1440,844,129.3585,36.4354
2014-01-20,0.7,-5.3,2014-01-19 19:25:00+00:00,5.7,2014-01-20 05:23:00+00:00,0.0,0.0,,11.8,2014-01-20 13:37:00+00:00,2.0,323.4,1440,844,129.3585,36.4354
2014-01-21,-1.1,-3.2,2014-01-20 22:56:00+00:00,2.6,2014-01-21 05:08:00+00:00,0.0,0.0,,12.4,2014-01-20 21:58:00+00:00,3.8,298.1,1439,844,129.3585,36.4354
2014-01-22,-1.1,-5.3,2014-01-21 20:20:00+00:00,4.1,2014-01-22 06:30:00+00:00,0.0,0.0,,12.3,2014-01-22 04:19:00+00:00,3.5,286.9,1440,844,129.3585,36.4354
2014-01-23,0.1,-7.4,2014-01-23 13:54:00+00:00,9.8,2014-01-23 06:05:00+00:00,0.0,0.0,,8.9,2014-01-23 00:39:00+00:00,2.2,255.9,1440,844,129.3585,36.4354
2014-01-24,6.4,-7.7,2014-01-23 16:19:00+00:00,12.3,2014-01-24 06:34:00+00:00,0.0,0.0,,16.6,2014-01-23 22:18:00+00:00,3.4,244.7,1440,844,129.3585,36.4354
2014-01-25,6.2,-0.6,2014-01-24 17:26:00+00:00,13.9,2014-01-25 04:29:00+00:00,0.0,0.0,,8.8,2014-01-25 06:14:00+00:00,1.5,219.4,1440,844,129.3585,36.4354
2014-01-26,1.7,-5.6,2014-01-26 14:54:00+00:00,7.2,2014-01-25 15:01:00+00:00,0.0,0.0,,11.0,2014-01-25 16:11:00+00:00,2.4,309.4,1431,844,129.3585,36.4354
2014-01-27,-0.8,-10.0,2014-01-26 22:24:00+00:00,10.8,2014-01-27 06:30:00+00:00,0.0,0.0,,9.9,2014-01-27 04:32:00+00:00,1.1,244.7,1440,844,129.3585,36.4354
2014-01-28,4.4,-5.7,2014-01-27 15:03:00+00:00,12.5,2014-01-28 05:12:00+00:00,0.0,0.0,,13.2,2014-01-27 21:02:00+00:00,2.4,219.4,1440,844,129.3585,36.4354
2014-01-29,6.9,-6.0,2014-01-28 15:17:00+00:00,16.2,2014-01-29 05:55:00+00:00,0.0,0.0,,8.1,2014-01-28 22:40:00+00:00,1.9,264.4,1440,844,129.3585,36.4354
2014-01-30,8.0,-0.8,2014-01-29 20:02:00+00:00,13.4,2014-01-30 05:33:00+00:00,0.0,0.0,,16.3,2014-01-30 09:27:00+00:00,2.7,309.4,1440,844,129.3585,36.4354
2014-01-31,2.3,-5.2,2014-01-30 21:30:00+00:00,11.4,2014-01-31 04:20:00+00:00,0.0,0.0,,7.8,2014-01-30 15:22:00+00:00,1.4,345.9,1440,844,129.3585,36.4354
2014-02-01,6.3,-4.1,2014-01-31 16:06:00+00:00,16.1,2014-02-01 04:41:00+00:00,0.0,0.0,,10.4,2014-02-01 09:49:00+00:00,1.1,331.9,1440,844,129.3585,36.4354
2014-02-02,11.1,5.2,2014-02-01 17:58:00+00:00,19.2,2014-02-02 05:51:00+00:00,0.0,0.0,,14.3,2014-02-02 03:23:00+00:00,2.2,222.2,1440,844,129.3585,36.4354
2014-02-03,5.7,-2.0,2014-02-03 14:57:00+00:00,10.9,2014-02-03 04:38:00+00:00,0.0,0.0,,11.7,2014-02-03 05:42:00+00:00,3.2,312.2,1440,844,129.3585,36.4354
2014-02-04,-3.5,-7.3,2014-02-03 22:56:00+00:00,1.7,2014-02-04 06:35:00+00:00,0.0,0.0,,12.6,2014-02-03 22:50:00+00:00,4.0,300.9,1440,844,129.3585,36.4354
2014-02-05,-3.5,-7.2,2014-02-04 22:07:00+00:00,3.1,2014-02-05 05:26:00+00:00,0.0,0.0,,9.0,2014-02-04 19:37:00+00:00,2.2,264.4,1440,844,129.3585,36.4354
2014-02-06,-0.7,-7.4,2014-02-05 17:39:00+00:00,6.0,2014-02-06 04:38:00+00:00,0.0,0.0,,8.0,2014-02-06 07:53:00+00:00,1.3,343.1,1380,844,129.3585,36.4354
2014-02-07,2.5,-3.3,2014-02-06 15:59:00+00:00,4.8,2014-02-07 02:20:00+00:00,14.0,1.5,2014-02-06 23:00:00+00:00,9.4,2014-02-07 02:50:00+00:00,2.2,95.6,1440,844,129.3585,36.4354
2014-02-08,1.5,-0.1,2014-02-08 11:37:00+00:00,3.3,2014-02-08 05:29:00+00:00,13.5,2.5,2014-02-07 17:00:00+00:00,7.8,2014-02-07 16:09:00+00:00,1.5,50.6,1381,844,129.3585,36.4354
2014-02-09,1.5,-0.6,2014-02-09 11:38:00+00:00,4.8,2014-02-09 05:44:00+00:00,5.5,1.5,2014-02-09 13:00:00+00:00,8.5,2014-02-09 02:43:00+00:00,1.5,42.2,1439,844,129.3585,36.4354
2014-02-10,-0.5,-1.4,2014-02-10 09:51:00+00:00,1.3,2014-02-10 05:14:00+00:00,0.5,0.5,2014-02-10 01:00:00+00:00,10.0,2014-02-10 04:55:00+00:00,2.7,357.2,1440,844,129.3585,36.4354
2014-02-11,-0.4,-1.7,2014-02-10 19:05:00+00:00,2.1,2014-02-11 06:22:00+00:00,1.0,0.5,2014-02-11 10:00:00+00:00,8.8,2014-02-11 02:33:00+00:00,2.3,345.9,1428,844,129.3585,36.4354
2014-02-12,0.5,-2.2,2014-02-12 14:30:00+00:00,5.0,2014-02-12 03:23:00+00:00,0.5,0.5,2014-02-12 00:00:00+00:00,7.3,2014-02-12 04:04:00+00:00,1.4,19.7,1440,844,129.3585,36.4354
2014-02-13,0.2,-3.7,2014-02-12 21:20:00+00:00,2.7,2014-02-13 05:24:00+00:00,22.0,3.0,2014-02-13 11:00:00+00:00,7.7,2014-02-13 02:55:00+00:00,1.5,309.4,1440,844,129.3585,36.4354
2014-02-14,1.2,0.1,2014-02-13 16:20:00+00:00,3.4,2014-02-14 01:57:00+00:00,10.5,3.0,2014-02-13 17:00:00+00:00,6.8,2014-02-14 02:35:00+00:00,1.7,84.4,1439,844,129.3585,36.4354
2014-02-15,1.6,-3.8,2014-02-15 14:45:00+00:00,7.7,2014-02-15 06:23:00+00:00,0.0,0.0,,8.3,2014-02-15 03:35:00+00:00,1.5,286.9,1440,844,129.3585,36.4354
2014-02-16,2.1,-5.8,2014-02-15 19:40:00+00:00,9.6,2014-02-16 06:34:00+00:00,0.0,0.0,,5.5,2014-02-16 13:38:00+00:00,1.0,267.2,1440,844,129.3585,36.4354
2014-02-17,3.1,-0.3,2014-02-16 21:20:00+00:00,6.7,2014-02-17 02:07:00+00:00,11.0,2.5,2014-02-17 10:00:00+00:00,9.5,2014-02-17 05:52:00+00:00,1.8,300.9,1439,844,129.3585,36.4354
2014-02-18,1.0,-0.3,2014-02-18 12:10:00+00:00,3.4,2014-02-18 02:01:00+00:00,5.0,1.0,2014-02-17 20:00:00+00:00,9.2,2014-02-18 02:39:00+00:00,2.0,75.9,1439,844,129.3585,36.4354
2014-02-19,0.8,-2.5,2014-02-19 13:20:00+00:00,3.8,2014-02-19 06:53:00+00:00,0.0,0.0,,6.4,2014-02-19 00:28:00+00:00,1.7,300.9,1440,844,129.3585,36.4354
2014-02-20,1.7,-4.3,2014-02-19 22:14:00+00:00,9.2,2014-02-20 06:08:00+00:00,0.0,0.0,,7.5,2014-02-20 07:47:00+00:00,1.5,331.9,1440,844,129.3585,36.4354
2014-02-21,1.7,-3.2,2014-02-20 15:22:00+00:00,7.3,2014-02-21 04:43:00+00:00,0.0,0.0,,6.8,2014-02-21 07:20:00+00:00,1.6,73.1,1376,844,129.3585,36.4354
2014-02-22,2.3,-4.3,2014-02-21 21:40:00+00:00,9.1,2014-02-22 03:09:00+00:00,0.0,0.0,,8.5,2014-02-22 06:13:00+00:00,1.4,343.1,1440,844,129.3585,36.4354
2014-02-23,2.2,-3.7,2014-02-22 21:24:00+00:00,10.4,2014-02-23 04:27:00+00:00,0.0,0.0,,7.4,2014-02-23 04:38:00+00:00,1.1,84.4,1440,844,129.3585,36.4354
2014-02-24,3.6,-3.5,2014-02-23 20:53:00+00:00,13.3,2014-02-24 05:54:00+00:00,0.0,0.0,,7.1,2014-02-24 05:47:00+00:00,1.2,323.4,1440,844,129.3585,36.4354
2014-02-25,6.3,-0.7,2014-02-24 15:01:00+00:00,13.3,2014-02-25 04:01:00+00:00,0.0,0.0,,8.4,2014-02-24 19:49:00+00:00,1.7,219.4,1440,844,129.3585,36.4354
2014-02-26,4.9,-2.0,2014-02-25 20:19:00+00:00,10.5,2014-02-26 04:13:00+00:00,2.5,1.0,2014-02-26 10:00:00+00:00,4.3,2014-02-26 04:10:00+00:00,0.3,109.7,1440,844,129.3585,36.4354
2014-02-27,10.7,5.6,2014-02-27 13:32:00+00:00,17.5,2014-02-27 07:22:00+00:00,1.5,0.5,2014-02-26 16:00:00+00:00,8.8,2014-02-27 06:14:00+00:00,1.4,267.2,1440,844,129.3585,36.4354
2014-02-28,7.4,5.8,2014-02-28 13:41:00+00:00,11.2,2014-02-27 15:39:00+00:00,0.0,0.0,,10.0,2014-02-27 18:45:00+00:00,1.7,5.6,1440,844,129.3585,36.4354
2014-03-01,6.9,5.4,2014-03-01 14:12:00+00:00,9.9,2014-03-01 05:19:00+00:00,2.5,1.5,2014-03-01 11:00:00+00:00,9.9,2014-03-01 10:06:00+00:00,1.1,334.7,1440,844,129.3585,36.4354
2014-03-02,4.0,-2.0,2014-03-02 14:48:00+00:00,9.3,2014-03-02 03:18:00+00:00,0.5,0.5,2014-03-01 17:00:00+00:00,10.9,2014-03-02 05:47:00+00:00,2.6,323.4,1440,844,129.3585,36.4354
2014-03-03,2.0,-4.2,2014-03-02 21:39:00+00:00,9.5,2014-03-03 05:18:00+00:00,0.0,0.0,,7.9,2014-03-03 06:57:00+00:00,1.3,109.7,1434,844,129.3585,36.4354
2014-03-04,4.0,-3.9,2014-03-03 18:51:00+00:00,11.3,2014-03-04 02:34:00+00:00,0.0,0.0,,7.0,2014-03-04 04:04:00+00:00,1.3,143.4,1440,844,129.3585,36.4354
2014-03-05,2.4,-5.2,2014-03-05 15:00:00+00:00,6.4,2014-03-05 01:22:00+00:00,0.0,0.0,,13.8,2014-03-05 04:19:00+00:00,3.4,331.9,1425,844,129.3585,36.4354
2014-03-06,1.5,-6.9,2014-03-05 18:54:00+00:00,7.0,2014-03-06 06:10:00+00:00,0.0,0.0,,11.0,2014-03-06 07:38:00+00:00,2.4,219.4,1440,844,129.3585,36.4354
2014-03-07,0.6,-5.2,2014-03-06 20:01:00+00:00,6.9,2014-03-07 05:36:00+00:00,0.0,0.0,,13.2,2014-03-06 23:30:00+00:00,2.5,334.7,1423,844,129.3585,36.4354
2014-03-08,2.8,-3.3,2014-03-08 12:52:00+00:00,8.7,2014-03-08 07:36:00+00:00,0.0,0.0,,10.8,2014-03-08 05:39:00+00:00,2.1,210.9,1440,844,129.3585,36.4354
