dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2021-01-01,-5.1,-9.8,2020-12-31 15:34:00+00:00,-0.2,2021-01-01 04:30:00+00:00,0.0,,,7.1,2021-01-01 14:10:00+00:00,1.9,318.2,1440,419,126.9874,37.5524
2021-01-02,-6.3,-8.6,2021-01-01 23:29:00+00:00,-3.2,2021-01-02 07:24:00+00:00,0.0,,,10.2,2021-01-02 14:36:00+00:00,2.9,314.5,1440,419,126.9874,37.5524
2021-01-03,-6.5,-9.5,2021-01-02 18:46:00+00:00,-3.0,2021-01-03 04:51:00+00:00,0.0,,,8.3,2021-01-03 05:45:00+00:00,2.5,316.8,1440,419,126.9874,37.5524
2021-01-04,-4.9,-8.8,2021-01-03 22:03:00+00:00,-1.5,2021-01-04 06:48:00+00:00,0.0,,,6.8,2021-01-04 14:59:00+00:00,1.9,37.2,1440,419,126.9874,37.5524
2021-01-05,-7.2,-11.2,2021-01-05 14:56:00+00:00,-3.8,2021-01-04 17:59:00+00:00,0.0,,,10.0,2021-01-05 04:10:00+00:00,3.3,287.1,1440,419,126.9874,37.5524
2021-01-06,-8.8,-12.6,2021-01-05 19:18:00+00:00,-4.1,2021-01-06 06:37:00+00:00,2.0,,,16.4,2021-01-06 14:45:00+00:00,1.9,306.7,1440,419,126.9874,37.5524
2021-01-07,-16.0,-18.5,2021-01-06 23:32:00+00:00,-10.7,2021-01-06 15:01:00+00:00,0.0,,,19.7,2021-01-06 15:01:00+00:00,5.4,327.5,1320,419,126.9874,37.5524
2021-01-08,-16.5,-20.1,2021-01-07 23:10:00+00:00,-12.7,2021-01-08 06:39:00+00:00,0.0,,,10.8,2021-01-08 05:45:00+00:00,3.8,300.9,1367,419,126.9874,37.5524
2021-01-09,-13.2,-17.1,2021-01-08 20:54:00+00:00,-9.3,2021-01-09 06:10:00+00:00,0.0,,,11.9,2021-01-09 07:34:00+00:00,2.8,298.7,1433,419,126.9874,37.5524
2021-01-10,-8.8,-13.0,2021-01-09 19:55:00+00:00,-4.9,2021-01-10 04:21:00+00:00,0.0,,,6.2,2021-01-09 15:00:00+00:00,1.2,314.6,1440,419,126.9874,37.5524
2021-01-11,-7.4,-9.7,2021-01-10 23:55:00+00:00,-5.5,2021-01-11 05:52:00+00:00,0.0,,,6.7,2021-01-10 15:34:00+00:00,1.3,317.8,1440,419,126.9874,37.5524
2021-01-12,-4.9,-9.5,2021-01-11 22:36:00+00:00,-1.7,2021-01-12 05:12:00+00:00,2.5,,,4.6,2021-01-11 23:13:00+00:00,1.3,106.0,1440,419,126.9874,37.5524
2021-01-13,0.9,-3.7,2021-01-12 22:03:00+00:00,6.7,2021-01-13 05:58:00+00:00,0.0,,,8.7,2021-01-13 11:38:00+00:00,2.2,302.6,1440,419,126.9874,37.5524
2021-01-14,0.7,-3.4,2021-01-13 21:41:00+00:00,4.2,2021-01-14 07:01:00+00:00,0.0,,,7.9,2021-01-13 16:22:00+00:00,3.2,309.4,1440,419,126.9874,37.5524
2021-01-15,3.1,-2.4,2021-01-15 14:45:00+00:00,9.0,2021-01-15 04:51:00+00:00,0.0,,,10.6,2021-01-15 04:20:00+00:00,2.8,262.8,1440,419,126.9874,37.5524
2021-01-16,-6.6,-10.7,2021-01-15 15:00:00+00:00,-2.4,2021-01-15 15:01:00+00:00,0.0,,,9.5,2021-01-16 06:45:00+00:00,3.4,301.5,1440,419,126.9874,37.5524
2021-01-17,-6.8,-11.5,2021-01-16 22:18:00+00:00,-2.6,2021-01-17 05:57:00+00:00,0.0,,,7.8,2021-01-16 16:49:00+00:00,1.9,296.8,1440,419,126.9874,37.5524
2021-01-18,-5.0,-11.0,2021-01-18 14:54:00+00:00,-1.3,2021-01-18 03:04:00+00:00,0.0,,,18.1,2021-01-18 07:26:00+00:00,3.5,300.0,1440,419,126.9874,37.5524
