dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2013-01-01,6.3,1.8,2012-12-31 15:49:00+00:00,8.6,2013-01-01 02:43:00+00:00,0.0,0.0,,8.4,2012-12-31 23:22:00+00:00,2.1,58.6,1440,305,126.9201,33.9862
2013-01-02,2.3,-1.9,2013-01-02 14:14:00+00:00,8.3,2013-01-01 15:16:00+00:00,0.0,0.0,,12.1,2013-01-01 20:34:00+00:00,5.8,39.0,1440,305,126.9201,33.9862
2013-01-03,-2.1,-3.7,2013-01-02 23:35:00+00:00,-0.6,2013-01-03 06:01:00+00:00,0.0,0.0,,13.2,2013-01-02 19:20:00+00:00,7.2,11.0,1440,305,126.9201,33.9862
2013-01-04,-0.8,-2.8,2013-01-03 19:11:00+00:00,1.2,2013-01-04 06:48:00+00:00,0.0,0.0,,12.9,2013-01-03 17:02:00+00:00,3.9,0.6,1440,305,126.9201,33.9862
2013-01-05,1.2,-1.0,2013-01-04 16:35:00+00:00,3.5,2013-01-05 03:47:00+00:00,0.0,0.0,,11.1,2013-01-05 10:13:00+00:00,4.7,37.4,1440,305,126.9201,33.9862
2013-01-06,2.5,0.7,2013-01-06 14:56:00+00:00,4.5,2013-01-06 05:10:00+00:00,0.0,0.0,,10.4,2013-01-05 20:42:00+00:00,4.1,12.9,1440,305,126.9201,33.9862
2013-01-07,2.2,0.6,2013-01-06 15:01:00+00:00,4.0,2013-01-07 06:47:00+00:00,0.0,0.0,,9.7,2013-01-06 16:14:00+00:00,3.4,12.2,1440,305,126.9201,33.9862
2013-01-08,3.3,1.9,2013-01-07 22:54:00+00:00,5.5,2013-01-08 04:26:00+00:00,0.0,0.0,,11.5,2013-01-08 08:14:00+00:00,4.3,6.5,1440,305,126.9201,33.9862
2013-01-09,0.5,-2.0,2013-01-09 13:03:00+00:00,2.4,2013-01-08 15:10:00+00:00,0.0,0.0,,13.1,2013-01-08 20:23:00+00:00,7.0,5.4,1440,305,126.9201,33.9862
2013-01-10,-0.1,-2.0,2013-01-09 19:50:00+00:00,1.7,2013-01-10 06:43:00+00:00,0.0,0.0,,9.4,2013-01-10 05:40:00+00:00,4.3,9.9,1440,305,126.9201,33.9862
2013-01-11,3.0,-1.6,2013-01-10 17:10:00+00:00,6.5,2013-01-11 15:00:00+00:00,0.0,0.0,,4.4,2013-01-10 15:58:00+00:00,1.1,21.6,1440,305,126.9201,33.9862
2013-01-12,7.0,5.0,2013-01-11 21:18:00+00:00,10.3,2013-01-12 02:47:00+00:00,0.0,0.0,,7.4,2013-01-12 03:07:00+00:00,1.2,36.0,1440,305,126.9201,33.9862
2013-01-13,7.3,5.3,2013-01-12 16:16:00+00:00,9.1,2013-01-13 10:11:00+00:00,0.0,0.0,,9.6,2013-01-13 09:52:00+00:00,3.8,1.5,1440,305,126.9201,33.9862
