dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2021-06-21,22.9,17.8,2021-06-21 14:51:00+00:00,28.9,2021-06-21 03:51:00+00:00,0.0,,,8.4,2021-06-20 17:46:00+00:00,2.8,241.8,1439,854,129.1336,35.4953
2021-06-21,22.2,17.0,2021-06-21 14:59:00+00:00,28.7,2021-06-21 05:32:00+00:00,0.0,,,5.1,2021-06-21 02:59:00+00:00,1.4,270.0,1440,603,127.7776,36.8161
2021-06-21,22.0,15.8,2021-06-20 18:52:00+00:00,29.8,2021-06-21 04:26:00+00:00,0.0,,,4.7,2021-06-21 05:47:00+00:00,0.6,313.0,1440,618,126.7791,36.4237
2021-06-21,19.1,17.0,2021-06-21 14:51:00+00:00,22.0,2021-06-21 01:17:00+00:00,5.0,,,10.5,2021-06-20 23:57:00+00:00,1.9,10.3,1440,671,128.5936,38.1909
2021-06-21,24.1,17.5,2021-06-20 19:27:00+00:00,31.9,2021-06-21 06:25:00+00:00,0.0,,,8.8,2021-06-21 08:29:00+00:00,2.0,118.1,1439,673,128.7175,35.2822
2021-06-21,17.1,13.8,2021-06-20 15:00:00+00:00,23.9,2021-06-21 03:43:00+00:00,0.0,,,12.0,2021-06-20 16:08:00+00:00,2.8,219.7,1440,674,128.8214,37.2196
2021-06-21,21.6,16.6,2021-06-20 20:22:00+00:00,28.8,2021-06-21 07:08:00+00:00,0.0,,,8.1,2021-06-21 09:08:00+00:00,1.0,78.8,1440,675,127.5277,37.7898
2021-06-21,22.7,17.5,2021-06-21 14:43:00+00:00,28.5,2021-06-21 05:23:00+00:00,0.0,,,8.2,2021-06-21 08:12:00+00:00,1.8,273.3,1440,676,127.4299,36.9906
2021-06-21,19.0,15.1,2021-06-20 19:11:00+00:00,23.9,2021-06-21 00:19:00+00:00,0.5,,,10.8,2021-06-21 02:23:00+00:00,1.4,329.0,1440,677,129.0213,37.5173
2021-06-21,15.5,13.0,2021-06-21 13:34:00+00:00,20.5,2021-06-21 01:42:00+00:00,0.0,,,8.1,2021-06-21 02:18:00+00:00,2.0,22.7,1439,679,128.773,37.6105
