dt,avg_ta,min_ta,max_ta,max_ta_hrmt,min_ta_hrmt,sum_rn,hr1_max_rn,mi10_max_rn,sum_rn_dur,n9_9_rn,mi10_max_rn_hrmt,hr1_max_rn_hrmt,min_rhm,avg_rhm,min_rhm_hrmt,hr24_sum_rws,avg_ws,max_ins_ws,max_ws,max_ins_ws_wd,max_ws_wd,max_wd,max_ins_ws_hrmt,max_ws_hrmt,ss_dur,sum_ss_hr,hr1_max_icsr,sum_gsr,hr1_max_icsr_hrmt,avg_tca,avg_lmac,avg_td,min_tg,avg_ts,avg_m1_5_te,avg_cm5_te,avg_cm10_te,avg_cm20_te,avg_cm30_te,avg_m0_5_te,avg_m1_0_te,avg_m5_0_te,avg_m3_0_te,dd_mes,dd_mefs,sum_dpth_fhsc,dd_mes_hrmt,dd_mefs_hrmt,avg_pv,avg_pa,avg_ps,min_ps,max_ps,min_ps_hrmt,max_ps_hrmt,sum_fog_dur,sum_lrg_ev,sum_sml_ev,iscs,code,x,y
1982-01-01,-1.3,-4.9,3.9,1232.0,313.0,,,,,,,,34.0,62.3,1443.0,1824.0,2.1,,5.0,0.0,320.0,320.0,,1220.0,9.7,6.0,,3.09,,3.0,,-8.2,-8.6,0.1,,0.0,0.0,0.0,0.0,2.6,4.6,,,,,,,,3.3,1015.3,,,,,,,,1.3,,281,128.9514,35.9774
1982-01-02,-2.2,-7.2,5.2,1447.0,752.0,,,,,,,,35.0,60.8,1454.0,939.0,1.1,,3.5,0.0,320.0,320.0,,1400.0,9.7,7.4,,3.71,,0.0,,-8.3,-9.7,-0.3,,0.0,0.0,0.0,0.0,2.6,4.6,,,,,,,,3.3,1021.3,,,,,,,,1.1,,281,128.9514,35.9774
1982-01-03,-1.6,-9.1,7.2,1542.0,737.0,,,,,2.2,,,29.0,70.8,1323.0,195.0,0.2,,2.0,0.0,290.0,340.0,,1440.0,9.7,4.1,,2.87,,10.0,,-6.2,-11.4,1.2,,0.0,0.0,0.0,0.0,2.6,4.5,,,,,,,,3.9,1018.6,,,,,,,,0.8,{박무}0324-{박무}{강도0}0900-1126.,281,128.9514,35.9774
1982-01-04,4.6,2.9,7.3,1323.0,601.0,13.3,,,16.63,11.1,,,68.0,83.3,106.0,819.0,0.9,,3.0,0.0,320.0,320.0,,2230.0,9.7,0.0,,0.88,,10.0,,3.0,1.5,4.1,,0.0,0.0,0.0,0.0,2.3,4.1,,,,,,,,7.6,1006.3,,,,,,,,0.9,{비}0346-{비}{강도0}0900-{비}{강도0}1500-2024.  {박무}0413-{박무}{강도0}0900-{박무}{강도0}1500-{박무}{강도0}2100-,281,128.9514,35.9774
1982-01-05,2.5,-2.2,7.7,1221.0,2400.0,,,,,,,,53.0,72.8,1412.0,984.0,1.1,,2.5,0.0,320.0,320.0,,100.0,9.7,6.6,,2.76,,2.7,,-2.0,-4.6,3.8,,0.0,0.0,0.0,0.0,2.6,4.5,,,,,,,,5.3,1011.9,,,,,,,,1.0,-{박무}-0836.,281,128.9514,35.9774
1982-01-06,-0.5,-4.4,4.9,1341.0,708.0,,,,,,,,26.0,68.5,1233.0,1428.0,1.7,,5.0,0.0,290.0,320.0,,1230.0,9.8,7.0,,3.47,,0.0,,-6.8,-7.9,1.0,,0.0,0.0,0.0,0.0,2.6,4.6,,,,,,,,3.7,1013.9,,,,,,,,1.9,{박무}0343-{박무}{강도0}0900-0924.,281,128.9514,35.9774
1982-01-07,-0.5,-5.2,5.1,1409.0,2400.0,,,,,,,,35.0,61.8,1506.0,972.0,1.1,,3.5,0.0,290.0,320.0,,300.0,9.8,7.3,,3.27,,0.0,,-7.5,-8.0,1.4,,0.0,0.0,0.0,0.0,2.5,4.6,,,,,,,,3.5,1017.0,,,,,,,,1.1,,281,128.9514,35.9774
1982-01-08,-0.9,-7.0,4.8,1457.0,608.0,,,,,,,,39.0,69.0,1357.0,915.0,1.1,,4.0,0.0,320.0,230.0,,1100.0,9.8,6.6,,3.6,,4.7,,-5.7,-10.5,0.6,,0.0,0.0,0.0,0.0,2.6,4.5,,,,,,,,4.0,1009.1,,,,,,,,1.1,{박무}0242-{박무}{강도0}0900-1019.,281,128.9514,35.9774
1982-01-09,2.9,-1.9,8.5,1407.0,2400.0,,,,,,,,24.0,52.3,1959.0,1896.0,2.2,,6.5,0.0,320.0,320.0,,1330.0,9.8,4.8,,2.03,,2.3,,-8.2,-4.4,2.0,,0.0,0.0,0.0,0.0,2.4,4.5,,,,,,,,3.4,1006.4,,,,,,,,1.3,,281,128.9514,35.9774
1982-01-10,-0.6,-6.3,8.0,1502.0,758.0,,,,,,,,18.0,57.5,1504.0,552.0,0.6,,2.5,0.0,320.0,230.0,,30.0,9.8,7.7,,3.26,,0.0,,-9.2,-9.7,1.5,,0.0,0.0,0.0,0.0,2.6,4.5,,,,,,,,3.1,1010.8,,,,,,,,1.0,,281,128.9514,35.9774
1982-01-11,3.1,-6.0,14.7,1413.0,532.0,,,,,,,,37.0,74.8,1207.0,990.0,1.1,,5.5,0.0,320.0,230.0,,2400.0,9.8,7.1,,2.89,,3.3,,0.4,-8.4,4.8,,0.0,0.0,0.0,0.0,2.3,4.3,,,,,,,,6.6,1004.7,,,,,,,,2.1,{박무}0236-{박무}{강도0}0900-1117.,281,128.9514,35.9774
1982-01-12,-2.2,-7.3,6.9,0.0,2400.0,,,,,,,,23.0,31.8,1834.0,4674.0,5.4,,8.0,0.0,320.0,320.0,,230.0,9.9,7.8,,4.47,,1.7,,-18.1,-10.4,-1.7,,0.0,0.0,0.0,0.0,3.0,4.6,,,,,,,,1.5,1014.1,,,,,,,,1.7,,281,128.9514,35.9774
1982-01-13,-4.8,-9.7,1.0,1504.0,703.0,,,,,,,,33.0,46.8,1639.0,2721.0,3.1,,4.5,0.0,290.0,320.0,,1430.0,9.9,7.5,,4.04,,1.3,,-12.8,-12.7,-2.1,,0.0,0.0,0.0,0.0,2.2,4.2,,,,,,,,2.3,1013.9,,,,,,,,1.6,,281,128.9514,35.9774
1982-01-14,-5.1,-8.9,-0.7,1414.0,638.0,,,,,,,,19.0,39.8,1457.0,3003.0,3.5,,5.0,0.0,320.0,320.0,,1000.0,9.9,7.9,,4.03,,0.0,,-18.3,-11.6,-2.7,,0.0,0.0,0.0,0.0,2.0,4.2,,,,,,,,1.5,1013.0,,,,,,,,2.1,,281,128.9514,35.9774
1982-01-15,-2.9,-7.4,2.6,1457.0,602.0,,,,,,,,22.0,55.3,1142.0,1809.0,2.1,,4.0,0.0,320.0,320.0,,1300.0,9.9,6.9,,3.29,,3.7,,-10.2,-10.1,-0.6,,0.0,0.0,0.0,0.0,1.5,3.8,,,,,,,,2.8,1011.2,,,,,,,,1.8,,281,128.9514,35.9774
1982-01-16,-4.6,-7.5,-0.1,1404.0,643.0,,,,,,,,31.0,44.5,1433.0,3342.0,3.9,,5.5,0.0,320.0,320.0,,1930.0,9.9,7.7,,3.58,,0.0,,-13.5,-10.1,-2.1,,0.0,0.0,0.0,0.0,1.0,3.7,,,,,,,,2.2,1011.6,,,,,,,,1.9,,281,128.9514,35.9774
1982-01-17,-5.3,-11.5,2.9,1519.0,721.0,,,,,,,,21.0,51.8,1458.0,660.0,0.8,,2.0,0.0,320.0,230.0,,100.0,10.0,7.7,,3.59,,0.0,,-14.1,-15.0,-1.7,,0.0,0.0,0.0,0.0,1.0,3.6,,,,,,,,2.1,1013.5,,,,,,,,1.3,,281,128.9514,35.9774
1982-01-18,-4.8,-8.3,2.2,1206.0,724.0,0.0,,,1.13,0.0,,,43.0,65.0,1243.0,2229.0,2.6,,5.0,0.0,320.0,320.0,,2020.0,10.0,4.8,,2.41,,6.3,,-9.8,-12.0,-2.6,,0.0,0.0,0.0,0.0,0.8,3.6,,,,,,,,2.9,1005.0,,,,,,,,2.0,{눈}1356-1448.  {눈}1646-1702.,281,128.9514,35.9774
1982-01-19,-5.7,-8.0,-1.3,1336.0,748.0,,,,,,,,23.0,49.8,1532.0,4053.0,4.7,,5.5,0.0,320.0,320.0,,1530.0,10.0,8.3,,4.16,,1.0,,-15.3,-11.0,-2.7,,0.0,0.0,0.0,0.0,0.8,3.6,,,,,,,,1.9,1011.0,,,,,,,,2.1,,281,128.9514,35.9774
1982-01-20,-3.5,-10.2,2.3,1343.0,557.0,,,,,,,,20.0,47.3,1538.0,2181.0,2.5,,4.5,0.0,320.0,320.0,,1420.0,10.0,8.5,,3.92,,0.0,,-13.2,-14.3,-0.9,,0.0,0.0,0.0,0.0,0.6,3.5,,,,,,,,2.2,1013.9,,,,,,,,1.7,,281,128.9514,35.9774
1982-01-21,1.1,-5.6,9.7,1502.0,706.0,,,,,,,,23.0,52.0,1437.0,1911.0,2.2,,4.0,0.0,320.0,320.0,,1500.0,10.1,8.2,,3.59,,0.0,,-7.6,-8.7,3.3,,0.0,0.0,0.0,0.0,0.7,3.4,,,,,,,,3.5,1010.5,,,,,,,,1.6,,281,128.9514,35.9774
