dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2015-01-01,-7.5,-9.4,2014-12-31 22:25:00+00:00,-4.2,2015-01-01 04:40:00+00:00,0.0,0.0,,14.7,2014-12-31 16:13:00+00:00,5.5,298.1,1440,411,126.9292,37.5517
2015-01-02,-5.7,-8.4,2015-01-01 17:54:00+00:00,-1.6,2015-01-02 05:22:00+00:00,0.0,0.0,,14.0,2015-01-02 04:57:00+00:00,3.7,331.9,1440,411,126.9292,37.5517
2015-01-03,-2.0,-7.7,2015-01-02 18:12:00+00:00,2.8,2015-01-03 05:27:00+00:00,0.0,0.0,,5.6,2015-01-03 06:25:00+00:00,1.5,264.4,1440,411,126.9292,37.5517
2015-01-04,3.3,0.8,2015-01-03 19:34:00+00:00,7.7,2015-01-04 05:32:00+00:00,0.0,0.0,,6.3,2015-01-03 20:46:00+00:00,2.1,101.3,1440,411,126.9292,37.5517
2015-01-05,4.1,0.2,2015-01-04 20:00:00+00:00,8.4,2015-01-05 05:30:00+00:00,0.0,0.0,,7.0,2015-01-05 03:36:00+00:00,2.4,137.8,1440,411,126.9292,37.5517
2015-01-06,-3.2,-7.5,2015-01-06 14:36:00+00:00,3.0,2015-01-05 15:01:00+00:00,1.0,0.5,2015-01-05 16:00:00+00:00,12.7,2015-01-05 21:43:00+00:00,5.4,303.8,1440,411,126.9292,37.5517
2015-01-07,-5.3,-8.0,2015-01-06 22:11:00+00:00,-1.6,2015-01-07 04:43:00+00:00,0.0,0.0,,8.1,2015-01-06 23:29:00+00:00,3.4,315.0,1440,411,126.9292,37.5517
2015-01-08,-4.7,-8.2,2015-01-07 22:47:00+00:00,-0.8,2015-01-08 06:38:00+00:00,0.0,0.0,,6.6,2015-01-08 01:43:00+00:00,2.2,334.7,1440,411,126.9292,37.5517
2015-01-09,-1.4,-4.8,2015-01-08 20:32:00+00:00,2.6,2015-01-09 05:10:00+00:00,0.0,0.0,,7.6,2015-01-09 14:00:00+00:00,2.3,329.1,1440,411,126.9292,37.5517
2015-01-10,0.4,-3.9,2015-01-09 18:38:00+00:00,5.1,2015-01-10 05:52:00+00:00,0.0,0.0,,8.9,2015-01-10 05:38:00+00:00,2.0,286.9,1440,411,126.9292,37.5517
2015-01-11,-0.2,-4.1,2015-01-11 14:53:00+00:00,2.4,2015-01-11 05:26:00+00:00,0.0,0.0,,13.1,2015-01-11 09:48:00+00:00,4.3,312.2,1440,411,126.9292,37.5517
2015-01-12,-2.2,-6.7,2015-01-11 22:44:00+00:00,3.9,2015-01-12 04:14:00+00:00,0.0,0.0,,7.8,2015-01-11 15:34:00+00:00,2.0,343.1,1439,411,126.9292,37.5517
2015-01-13,1.3,-3.5,2015-01-12 20:33:00+00:00,6.8,2015-01-13 05:59:00+00:00,0.0,0.0,,4.6,2015-01-13 01:30:00+00:00,1.5,84.4,1440,411,126.9292,37.5517
2015-01-14,2.9,0.6,2015-01-13 19:44:00+00:00,5.5,2015-01-14 04:07:00+00:00,0.0,0.0,,4.2,2015-01-14 11:53:00+00:00,1.3,303.8,1440,411,126.9292,37.5517
2015-01-15,2.8,-1.1,2015-01-14 22:51:00+00:00,7.7,2015-01-15 05:14:00+00:00,0.0,0.0,,7.4,2015-01-15 07:51:00+00:00,1.9,272.8,1439,411,126.9292,37.5517
2015-01-16,0.9,-2.3,2015-01-16 14:57:00+00:00,4.1,2015-01-16 02:46:00+00:00,0.0,0.0,,12.0,2015-01-16 11:48:00+00:00,3.6,289.7,1427,411,126.9292,37.5517
2015-01-17,-3.8,-7.5,2015-01-16 22:39:00+00:00,0.2,2015-01-17 05:55:00+00:00,0.0,0.0,,11.4,2015-01-16 18:36:00+00:00,4.0,298.1,1440,411,126.9292,37.5517
2015-01-18,-0.6,-4.7,2015-01-17 18:24:00+00:00,3.9,2015-01-18 04:39:00+00:00,3.0,1.0,2015-01-18 11:00:00+00:00,8.4,2015-01-18 14:46:00+00:00,2.3,244.7,1440,411,126.9292,37.5517
2015-01-19,0.1,-4.0,2015-01-19 14:49:00+00:00,3.9,2015-01-19 04:12:00+00:00,0.0,0.0,,10.0,2015-01-19 05:27:00+00:00,3.5,272.8,1440,411,126.9292,37.5517
2015-01-20,-0.2,-4.8,2015-01-19 21:11:00+00:00,4.4,2015-01-20 05:57:00+00:00,0.0,0.0,,5.7,2015-01-20 13:33:00+00:00,1.6,101.3,1440,411,126.9292,37.5517
2015-01-21,3.2,0.0,2015-01-20 21:59:00+00:00,7.2,2015-01-21 04:25:00+00:00,0.0,0.0,,4.5,2015-01-20 15:41:00+00:00,1.8,87.2,1440,411,126.9292,37.5517
2015-01-22,3.3,0.5,2015-01-21 23:03:00+00:00,7.8,2015-01-22 05:51:00+00:00,0.0,0.0,,5.2,2015-01-22 07:37:00+00:00,1.9,334.7,1440,411,126.9292,37.5517
2015-01-23,2.1,-0.2,2015-01-22 22:04:00+00:00,5.6,2015-01-23 06:35:00+00:00,0.0,0.0,,5.7,2015-01-23 08:37:00+00:00,1.7,270.0,1440,411,126.9292,37.5517
2015-01-24,4.2,2.0,2015-01-23 17:15:00+00:00,8.1,2015-01-24 04:04:00+00:00,0.0,0.0,,6.4,2015-01-24 06:16:00+00:00,1.6,284.1,1440,411,126.9292,37.5517
2015-01-25,3.4,1.4,2015-01-24 22:44:00+00:00,5.1,2015-01-25 04:03:00+00:00,1.5,0.5,2015-01-25 09:00:00+00:00,8.7,2015-01-25 02:49:00+00:00,3.2,98.4,1440,411,126.9292,37.5517
2015-01-26,3.6,0.2,2015-01-26 12:49:00+00:00,7.8,2015-01-26 06:28:00+00:00,0.5,0.5,2015-01-25 18:00:00+00:00,9.4,2015-01-26 12:01:00+00:00,3.0,331.9,1440,411,126.9292,37.5517
2015-01-27,-3.7,-7.2,2015-01-27 14:28:00+00:00,0.8,2015-01-26 15:17:00+00:00,0.0,0.0,,10.0,2015-01-26 15:13:00+00:00,4.3,295.3,1440,411,126.9292,37.5517
2015-01-28,-4.1,-8.8,2015-01-27 21:02:00+00:00,1.1,2015-01-28 06:08:00+00:00,0.0,0.0,,7.7,2015-01-27 22:04:00+00:00,2.4,331.9,1437,411,126.9292,37.5517
2015-01-29,-0.6,-3.8,2015-01-28 18:24:00+00:00,3.6,2015-01-29 05:18:00+00:00,0.0,0.0,,6.8,2015-01-29 13:33:00+00:00,2.2,306.6,1439,411,126.9292,37.5517
2015-01-30,-3.1,-6.7,2015-01-30 14:27:00+00:00,0.9,2015-01-30 04:56:00+00:00,0.0,0.0,,10.5,2015-01-30 06:18:00+00:00,3.9,303.8,1440,411,126.9292,37.5517
2015-01-31,-4.5,-8.1,2015-01-30 22:34:00+00:00,-0.2,2015-01-31 05:49:00+00:00,0.0,0.0,,6.3,2015-01-31 14:08:00+00:00,2.9,331.9,1440,411,126.9292,37.5517
