dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
1999-01-01,-5.8,-13.8,1998-12-31 22:58:00+00:00,3.3,1999-01-01 05:35:00+00:00,0.0,,,8.5,,1.3,295.1,0,807,128.7261,36.172
1999-01-02,0.4,-8.5,1999-01-01 16:26:00+00:00,7.3,1999-01-02 05:39:00+00:00,0.0,,,9.9,,1.4,300.9,0,807,128.7261,36.172
1999-01-03,-1.6,-7.2,1999-01-02 22:47:00+00:00,9.6,1999-01-03 06:04:00+00:00,0.0,,,4.4,,0.6,315.1,0,807,128.7261,36.172
1999-01-04,-2.8,-10.9,1999-01-03 22:31:00+00:00,9.5,1999-01-04 06:17:00+00:00,0.0,,,3.8,,0.6,280.0,0,807,128.7261,36.172
1999-01-05,-1.8,-11.1,1999-01-04 22:28:00+00:00,9.6,1999-01-05 05:35:00+00:00,0.0,,,7.2,,0.8,313.7,0,807,128.7261,36.172
1999-01-06,1.0,-5.9,1999-01-05 22:35:00+00:00,8.4,1999-01-06 06:25:00+00:00,0.0,,,8.0,,1.5,359.9,0,807,128.7261,36.172
1999-01-07,-4.2,-8.1,1999-01-07 14:58:00+00:00,0.9,1999-01-06 15:28:00+00:00,0.0,,,13.9,,4.3,319.6,0,807,128.7261,36.172
1999-01-08,-8.0,-14.1,1999-01-07 22:45:00+00:00,-3.3,1999-01-08 05:52:00+00:00,0.0,,,15.8,,3.6,298.0,0,807,128.7261,36.172
1999-01-09,-8.7,-14.3,1999-01-08 23:03:00+00:00,-3.6,1999-01-09 05:32:00+00:00,0.0,,,13.1,,3.6,299.9,0,807,128.7261,36.172
1999-01-10,-6.4,-14.4,1999-01-09 22:18:00+00:00,-1.4,1999-01-10 06:12:00+00:00,0.0,,,12.7,,3.5,315.8,0,807,128.7261,36.172
1999-01-11,-4.6,-11.7,1999-01-10 22:25:00+00:00,0.6,1999-01-11 05:13:00+00:00,0.0,,,11.4,,3.0,302.2,0,807,128.7261,36.172
1999-01-12,-6.5,-12.8,1999-01-11 22:36:00+00:00,-0.2,1999-01-12 06:44:00+00:00,0.0,,,8.6,,1.6,320.1,0,807,128.7261,36.172
1999-01-13,-2.5,-9.9,1999-01-12 15:40:00+00:00,2.3,1999-01-13 05:20:00+00:00,0.0,,,12.1,,2.5,302.4,0,807,128.7261,36.172
1999-01-14,-3.1,-9.8,1999-01-13 19:53:00+00:00,2.7,1999-01-14 05:55:00+00:00,0.0,,,7.4,,1.3,296.4,0,807,128.7261,36.172
