dt,avg_ta,min_ta,max_ta,max_ta_hrmt,min_ta_hrmt,sum_rn,hr1_max_rn,mi10_max_rn,sum_rn_dur,n9_9_rn,mi10_max_rn_hrmt,hr1_max_rn_hrmt,min_rhm,avg_rhm,min_rhm_hrmt,hr24_sum_rws,avg_ws,max_ins_ws,max_ws,max_ins_ws_wd,max_ws_wd,max_wd,max_ins_ws_hrmt,max_ws_hrmt,ss_dur,sum_ss_hr,hr1_max_icsr,sum_gsr,hr1_max_icsr_hrmt,avg_tca,avg_lmac,avg_td,min_tg,avg_ts,avg_m1_5_te,avg_cm5_te,avg_cm10_te,avg_cm20_te,avg_cm30_te,avg_m0_5_te,avg_m1_0_te,avg_m5_0_te,avg_m3_0_te,dd_mes,dd_mefs,sum_dpth_fhsc,dd_mes_hrmt,dd_mefs_hrmt,avg_pv,avg_pa,avg_ps,min_ps,max_ps,min_ps_hrmt,max_ps_hrmt,sum_fog_dur,sum_lrg_ev,sum_sml_ev,iscs,code,x,y
2008-04-28,14.4,6.9,19.7,2224.0,621.0,,,,,,,,16.0,48.8,2153.0,2180.0,2.5,10.2,7.2,160.0,160.0,160.0,1502.0,1401.0,13.7,11.2,,,,2.4,1.1,3.0,1.6,18.7,,,,,,,,,,,,,,,7.9,1011.8,1013.9,1011.1,1016.2,1800.0,658.0,,,,,90,128.5647,38.2509
2008-04-28,9.9,-0.8,19.3,1610.0,617.0,,,,,,,,17.0,60.5,1723.0,1555.0,1.8,8.1,5.5,200.0,230.0,200.0,1405.0,1500.0,13.7,10.7,,,,3.5,1.4,0.6,-0.8,13.0,,11.9,11.3,10.9,10.8,10.8,10.3,,,,,,,,6.5,997.6,1016.2,1012.7,1018.7,1703.0,711.0,3.17,3.6,4.8,{박무}0240-{박무}{강도0}0300-{시정(미만)}{1km}{안개}0430-{시정(미만)}{0.5km}{안개}0540-{안개}{강도1}0600-{시정(이상)}{0.5km}{안개}0720-{시정(이상)}{1km}{박무}0740-{박무}{강도0}0900-0930.,95,127.3042,38.1479
2008-04-28,11.3,2.0,21.5,1313.0,617.0,,,,,,,,14.0,59.8,1643.0,1503.0,1.7,11.7,5.9,200.0,250.0,230.0,1833.0,1650.0,13.7,9.9,,,,2.0,0.0,1.7,-1.6,14.4,,,,,,,,,,,,,,,7.0,1002.6,1016.1,1013.3,1018.3,1619.0,738.0,1.33,,,{박무}0145-{박무}{강도1}0300-{박무}{강도1}0600-{시정(미만)}{1km}{낮은안개}0625-{시정(미만)}{0.5km}{안개}0635-{시정(미만)}{0.2km}{안개}0650-{시정(이상)}{0.2km}{안개}0720-{시정(이상)}{0.5km}{안개}0730-{시정(이상)}{1km}{박무}0745-{박무}{강도1}0900-0915. {연무}0905-{연무}{강도0}1200-1240.,98,127.0607,37.9019
2008-04-28,10.1,1.3,20.1,1514.0,343.0,,,,,,,,13.0,65.1,1459.0,1222.0,1.4,6.9,4.2,230.0,250.0,70.0,1533.0,1508.0,13.7,9.1,,,,3.0,1.3,1.4,1.2,15.0,,,,,,,,,,,,,,,7.0,1012.6,1016.3,1014.1,1018.3,1608.0,853.0,4.92,,,-{박무}-{박무}{강도0}0300-{시정(미만)}{1km}{안개}0345-{시정(미만)}{0.5km}{안개}0355-{시정(미만)}{0.2km}{안개}0410-{시정(미만)}{0.1km}{안개}0440-{안개}{강도2}0600-{시정(이상)}{0.1km}{안개}0820-{시정(이상)}{0.2km}{안개}0830-{시정(이상)}{0.5km}{안개}0835-{시정(이상)}{1km}{박무}0840-{박무}{강도0}0900-1120.,99,126.7665,37.8859
2008-04-28,7.7,-2.9,16.1,1601.0,619.0,,,,,,,,14.0,54.8,1722.0,3427.0,4.0,11.8,8.2,270.0,270.0,270.0,1413.0,1730.0,13.7,9.8,3.56,26.2,1200.0,4.0,3.9,-3.7,-4.9,10.4,,,,,,,,,,,,,,,4.8,925.9,1015.8,1010.6,1021.3,1601.0,706.0,5.0,,,{박무}0205-{박무}{강도1}0300-{시정(미만)}{1km}{안개}0330-{시정(미만)}{0.5km}{안개}0350-{시정(미만)}{0.2km}{안개}0450-{시정(미만)}{0.1km}{안개}0520-{안개}{강도2}0600-{시정(이상)}{0.1km}{안개}0710-{시정(이상)}{0.2km}{안개}0715-{시정(이상)}{0.5km}{안개}0730-{시정(이상)}{1km}{박무}0830-{박무}{강도1}0900-1030. {연무}1040-{연무}{강도0}1200-1340.,100,128.7183,37.6771
2008-04-28,10.8,2.5,20.0,1652.0,235.0,,,,,,,,20.0,63.0,1556.0,778.0,0.9,5.8,3.3,250.0,230.0,250.0,1328.0,1618.0,13.7,7.7,3.34,21.24,1200.0,4.0,2.5,2.1,-2.2,12.9,10.9,11.3,11.6,12.3,13.1,12.5,11.9,14.6,11.9,,,,,,7.2,1007.1,1016.3,1012.7,1019.5,1739.0,943.0,6.67,2.9,4.0,-{박무}-{시정(미만)}{1km}{낮은안개}0250-{낮은안개}{강도0}0300-{안개}0520-{시정(미만)}{0.5km}{안개}0540-{안개}{강도1}0600-{시정(미만)}{0.2km}{안개}0710-{시정(이상)}{0.2km}{안개}0730-{시정(이상)}{0.5km}{안개}0750-{안개}{강도0}0900-{시정(이상)}{1km}{박무}0930-1130.,101,127.7357,37.9026
2008-04-28,10.9,6.5,14.2,1513.0,604.0,,,,,,,,37.0,61.1,1114.0,3517.0,4.1,14.8,9.7,230.0,200.0,160.0,2220.0,2349.0,13.7,11.7,,,,1.6,0.3,3.3,2.7,15.9,,,,,,,,,,,,,,,7.8,997.7,1015.2,1013.2,1017.4,1745.0,7.0,,,,,102,124.6305,37.9661
2008-04-28,16.8,8.3,24.0,1606.0,332.0,,,,,,,,8.0,30.4,1810.0,3542.0,4.1,13.3,7.2,270.0,270.0,250.0,2225.0,2141.0,13.7,11.5,3.41,26.42,1200.0,2.8,0.8,-3.2,6.4,18.4,11.3,16.3,15.6,14.4,13.7,13.1,11.8,13.0,11.1,,,,,,5.0,1011.2,1014.2,1011.1,1016.9,1826.0,657.0,,6.0,6.6,,105,128.891,37.7515
2008-04-28,13.8,7.2,17.5,1034.0,545.0,,,,,,,,26.0,54.1,923.0,3019.0,3.5,12.1,8.1,110.0,110.0,110.0,1329.0,1349.0,13.7,11.6,,,,2.1,0.3,4.3,3.7,18.3,,,,,,,,,,,,,,,8.5,1009.9,1014.6,1011.8,1017.0,1805.0,652.0,,,,,106,129.1243,37.5071
2008-04-28,13.1,5.6,20.0,1507.0,533.0,,,,,,,,11.0,46.8,1501.0,2030.0,2.3,8.8,5.1,230.0,230.0,270.0,1514.0,1514.0,13.7,11.5,3.11,24.06,1200.0,1.5,0.0,-0.1,3.4,15.7,12.2,14.0,13.2,12.6,12.2,13.1,12.8,12.4,10.6,,,,,,6.3,1006.0,1016.3,1013.9,1018.1,1730.0,759.0,,3.2,5.7,-{연무}-0050. {박무}0050-{박무}{강도0}0300-{박무}{강도1}0600-0810. {연무}0810-{연무}{강도0}0900-{연무}{강도0}1200-1245.,108,126.9658,37.5714
