dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2018-01-01,1.2,-3.9,2017-12-31 22:20:00+00:00,6.0,2018-01-01 05:06:00+00:00,0.0,,,9.4,2018-01-01 04:05:00+00:00,2.4,292.5,1439,523,128.8214,37.8985
2018-01-02,0.4,-6.9,2018-01-01 21:00:00+00:00,6.9,2018-01-02 05:00:00+00:00,0.0,,,11.0,2018-01-02 02:35:00+00:00,2.3,329.1,1440,523,128.8214,37.8985
2018-01-03,-3.1,-8.8,2018-01-02 20:25:00+00:00,3.9,2018-01-03 06:12:00+00:00,0.0,,,5.1,2018-01-03 04:29:00+00:00,1.3,56.3,1440,523,128.8214,37.8985
2018-01-04,-1.0,-9.6,2018-01-03 19:54:00+00:00,4.6,2018-01-04 04:51:00+00:00,0.0,,,6.5,2018-01-04 03:42:00+00:00,1.4,357.2,1440,523,128.8214,37.8985
2018-01-05,1.4,-5.6,2018-01-05 13:48:00+00:00,7.3,2018-01-05 04:28:00+00:00,0.0,,,5.0,2018-01-04 15:11:00+00:00,1.1,267.2,1440,523,128.8214,37.8985
2018-01-06,-0.4,-6.8,2018-01-05 18:45:00+00:00,6.4,2018-01-06 04:25:00+00:00,0.0,,,6.3,2018-01-06 03:09:00+00:00,1.6,345.9,1440,523,128.8214,37.8985
2018-01-07,1.2,-7.8,2018-01-06 18:58:00+00:00,8.5,2018-01-07 04:55:00+00:00,0.0,,,3.7,2018-01-07 04:10:00+00:00,0.8,140.6,1440,523,128.8214,37.8985
2018-01-08,4.7,0.4,2018-01-07 15:00:00+00:00,9.4,2018-01-08 04:27:00+00:00,0.0,,,9.1,2018-01-08 07:03:00+00:00,1.7,292.5,1440,523,128.8214,37.8985
2018-01-09,-1.4,-6.9,2018-01-09 12:31:00+00:00,2.4,2018-01-09 05:07:00+00:00,0.0,,,15.4,2018-01-08 21:47:00+00:00,3.4,275.6,1439,523,128.8214,37.8985
2018-01-10,-4.7,-11.0,2018-01-10 14:34:00+00:00,-0.4,2018-01-10 04:11:00+00:00,0.0,,,11.3,2018-01-10 06:10:00+00:00,2.7,222.2,1440,523,128.8214,37.8985
2018-01-11,-7.5,-12.6,2018-01-10 21:09:00+00:00,-1.5,2018-01-11 04:33:00+00:00,0.0,,,8.4,2018-01-10 19:24:00+00:00,2.4,255.9,1437,523,128.8214,37.8985
2018-01-12,-7.4,-16.0,2018-01-11 21:20:00+00:00,0.5,2018-01-12 05:47:00+00:00,0.0,,,7.8,2018-01-12 07:44:00+00:00,1.6,289.7,1440,523,128.8214,37.8985
2018-01-13,-2.7,-8.7,2018-01-12 18:28:00+00:00,4.6,2018-01-13 04:57:00+00:00,0.0,,,9.9,2018-01-13 03:57:00+00:00,2.1,298.1,1440,523,128.8214,37.8985
2018-01-14,-1.8,-9.6,2018-01-13 19:33:00+00:00,6.9,2018-01-14 07:11:00+00:00,0.0,,,4.6,2018-01-14 04:20:00+00:00,1.2,92.8,1440,523,128.8214,37.8985
2018-01-15,7.3,-3.1,2018-01-14 15:26:00+00:00,14.1,2018-01-15 05:01:00+00:00,0.0,,,9.9,2018-01-15 01:05:00+00:00,2.0,241.9,1440,523,128.8214,37.8985
