dt,avg_ta,min_ta,max_ta,max_ta_hrmt,min_ta_hrmt,sum_rn,hr1_max_rn,mi10_max_rn,sum_rn_dur,n9_9_rn,mi10_max_rn_hrmt,hr1_max_rn_hrmt,min_rhm,avg_rhm,min_rhm_hrmt,hr24_sum_rws,avg_ws,max_ins_ws,max_ws,max_ins_ws_wd,max_ws_wd,max_wd,max_ins_ws_hrmt,max_ws_hrmt,ss_dur,sum_ss_hr,hr1_max_icsr,sum_gsr,hr1_max_icsr_hrmt,avg_tca,avg_lmac,avg_td,min_tg,avg_ts,avg_m1_5_te,avg_cm5_te,avg_cm10_te,avg_cm20_te,avg_cm30_te,avg_m0_5_te,avg_m1_0_te,avg_m5_0_te,avg_m3_0_te,dd_mes,dd_mefs,sum_dpth_fhsc,dd_mes_hrmt,dd_mefs_hrmt,avg_pv,avg_pa,avg_ps,min_ps,max_ps,min_ps_hrmt,max_ps_hrmt,sum_fog_dur,sum_lrg_ev,sum_sml_ev,iscs,code,x,y
1983-11-28,5.4,-0.4,11.2,1200.0,628.0,,,,,,,,38.0,43.8,1020.0,1514.0,1.8,4.2,3.3,140.0,140.0,230.0,1400.0,1400.0,9.8,8.8,,,,0.0,0.0,-6.0,-4.5,4.9,13.1,4.1,4.7,5.1,6.4,7.3,10.4,16.2,15.9,,,,,,4.0,1032.8,1032.8,1030.1,1034.7,2400.0,914.0,,,1.9,,90,128.5647,38.2509
1983-11-28,-3.4,-14.0,8.4,1430.0,700.0,,,,,,,,27.0,59.3,1500.0,2107.0,2.4,7.9,6.0,290.0,290.0,290.0,1801.0,1840.0,9.8,8.5,1.98,11.94,1145.0,0.0,0.0,-11.1,-16.7,-2.1,10.0,-1.8,-1.2,1.6,2.6,3.4,7.7,,,,,,,,2.7,937.3,1040.6,1034.9,1045.0,1500.0,600.0,,,2.5,,100,128.7587,37.6869
1983-11-28,-1.5,-7.3,7.2,1530.0,750.0,,,,,,,,39.0,75.0,1535.0,394.0,0.5,2.7,2.0,140.0,140.0,140.0,820.0,1840.0,9.8,8.1,1.57,9.24,1100.0,0.5,0.9,-6.0,-13.7,-0.6,14.6,-0.3,0.6,3.5,4.4,6.0,11.6,17.9,17.7,,,,,,3.9,1025.5,1035.1,1032.8,1038.0,1500.0,955.0,,,1.3,{박무}0940-1120.,101,127.7357,37.9026
1983-11-28,6.4,1.0,13.8,1404.0,735.0,,,,,,,,29.0,31.5,1500.0,2247.0,2.6,11.0,5.8,200.0,200.0,200.0,436.0,440.0,9.8,8.8,1.75,10.2,1200.0,0.0,0.0,-9.4,-1.3,5.9,13.8,5.3,5.6,6.2,7.3,8.6,12.5,15.9,16.7,,,,,,3.1,1028.8,1032.2,1029.9,1034.0,2400.0,900.0,,,2.4,,105,128.891,37.7515
1983-11-28,3.4,-1.0,9.3,1550.0,710.0,,,,,,,,35.0,57.5,1310.0,1136.0,1.3,4.5,3.0,20.0,20.0,50.0,900.0,850.0,9.8,5.2,1.05,5.87,1200.0,2.0,2.3,-4.5,-9.3,0.5,14.0,1.3,2.0,3.6,4.4,7.3,11.1,16.8,17.1,,,,,,4.4,1023.1,1034.1,1032.0,1036.4,2400.0,1045.0,,,1.1,{연무}0720-{연무}{강도0}0900-{연무}{강도0}1200-{연무}{강도0}1500-{연무}{강도0}1800-1845.   {박무}2137-{박무}{강도0}2400-,108,126.9658,37.5714
1983-11-28,4.1,-0.6,9.2,1350.0,740.0,,,,,,,,43.0,57.8,1210.0,1892.0,2.2,5.9,4.7,90.0,90.0,90.0,432.0,420.0,9.9,7.6,1.36,7.54,1140.0,1.5,1.4,-3.6,-5.0,4.4,14.7,5.3,5.5,6.2,7.1,8.8,12.0,16.5,17.1,,,,,,4.7,1025.4,1034.4,1032.6,1036.7,2400.0,1100.0,,,2.1,{박무}0710-{박무}{강도2}0900-{박무}{강도0}1200-1246.,112,126.6244,37.4776
1983-11-28,-2.7,-9.8,8.7,1535.0,730.0,,,,,,,,15.0,65.5,1545.0,420.0,0.5,,3.0,,180.0,50.0,,1910.0,9.9,8.6,1.54,8.92,1200.0,0.0,0.0,-10.3,-13.4,-0.5,,0.4,1.2,3.2,4.5,7.7,10.6,,,,,,,,2.9,1015.5,,,,,,,,1.6,,114,127.9466,37.3375
1983-11-28,1.1,-4.9,9.9,1525.0,745.0,,,,,,,,42.0,75.0,1420.0,391.0,0.5,3.1,1.8,90.0,110.0,250.0,1002.0,1020.0,9.9,7.0,1.63,9.22,1215.0,0.0,2.1,-3.5,-10.6,2.6,14.3,2.1,2.9,4.0,5.5,7.7,11.8,15.3,16.5,,,,,,4.8,1030.4,1035.3,1033.5,1037.5,2400.0,1030.0,,,0.9,{박무}0810-{박무}{강도0}0900-1005.,119,126.9853,37.2723
1983-11-28,-1.8,-8.8,9.6,1540.0,720.0,,,,,,,,23.0,74.5,1520.0,177.0,0.2,,1.0,,140.0,140.0,,1100.0,9.9,8.0,,,,0.0,0.0,-7.4,-14.9,1.5,,2.3,2.8,4.3,5.5,6.0,10.4,,,,,,,,3.6,1027.1,,,,,,,,1.1,,127,127.9525,36.9705
1983-11-28,2.6,-2.7,11.1,1402.0,720.0,,,,,,,,62.0,89.0,1359.0,593.0,0.7,3.5,2.3,230.0,250.0,20.0,1644.0,1700.0,9.9,6.4,1.75,9.63,1100.0,1.5,1.0,0.7,-5.8,3.3,14.3,4.4,5.0,5.9,7.7,8.6,12.6,,,,,,,,6.6,1031.6,1034.3,1032.7,1036.3,2400.0,1020.0,,,0.8,{박무}0735-{박무}{강도0}0900-0940.,129,126.4939,36.7766
