dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2003-11-15,14.0,10.7,2003-11-15 14:52:00+00:00,18.4,2003-11-15 01:55:00+00:00,0.5,,,11.7,,3.7,344.3,1409,718,126.0473,34.2966
2003-11-15,11.9,7.9,2003-11-15 14:54:00+00:00,14.7,2003-11-15 04:15:00+00:00,2.5,,,11.7,,4.2,335.7,1438,609,126.44,36.42
2003-11-15,10.5,4.9,2003-11-14 15:01:00+00:00,17.1,2003-11-15 02:05:00+00:00,1.0,,,8.6,,1.6,271.7,1440,640,127.86,36.76
2003-11-15,7.9,2.9,2003-11-14 15:09:00+00:00,14.2,2003-11-15 07:53:00+00:00,1.0,,,11.4,,1.7,297.6,1417,680,127.8458,38.21
2003-11-15,7.3,,,,,,,,,,,,126,681,127.8139,38.2414
2003-11-15,3.3,,,,,,,,,,,,142,682,127.8647,38.2806
2003-11-15,10.4,7.6,2003-11-14 19:54:00+00:00,16.8,2003-11-15 05:44:00+00:00,0.5,,,9.6,,0.8,285.7,1439,691,126.8878,36.3539
2003-11-15,6.8,0.4,2003-11-15 14:49:00+00:00,14.7,2003-11-15 06:40:00+00:00,1.0,,,6.9,,0.5,349.5,1440,692,126.9178,38.0264
2003-11-15,10.1,4.7,2003-11-14 15:01:00+00:00,15.5,2003-11-15 02:26:00+00:00,1.5,,,7.7,,1.0,264.8,1439,693,127.8909,36.6945
2003-11-15,7.3,,,,,,,,,,,,141,694,126.6094,36.7044
2003-11-15,3.2,-2.7,2003-11-15 14:55:00+00:00,6.9,2003-11-15 04:15:00+00:00,2.0,,,14.9,,4.0,274.5,1382,695,127.4167,38.1083
2003-11-15,13.8,7.3,2003-11-14 17:40:00+00:00,19.4,2003-11-15 05:07:00+00:00,0.0,,,20.6,,2.6,342.9,1346,696,129.085,37.3464
2003-11-15,13.7,10.2,2003-11-14 17:30:00+00:00,18.2,2003-11-15 05:44:00+00:00,1.0,,,11.7,,2.9,346.6,1224,698,126.2851,35.0938
2003-11-15,13.3,10.2,2003-11-15 14:58:00+00:00,17.7,2003-11-15 04:29:00+00:00,0.0,,,9.5,,2.8,316.8,1439,699,126.4833,35.01
2003-11-15,13.0,9.8,2003-11-15 14:06:00+00:00,15.4,2003-11-15 05:10:00+00:00,3.5,,,12.8,,5.6,325.6,1439,700,125.9682,36.1251
2003-11-15,11.5,6.7,2003-11-14 18:24:00+00:00,17.3,2003-11-15 05:57:00+00:00,0.0,,,10.2,,1.8,274.8,1429,701,127.6719,36.004
2003-11-15,12.8,9.6,2003-11-15 14:40:00+00:00,16.7,2003-11-15 05:18:00+00:00,6.5,,,7.5,,1.5,245.5,1420,702,126.9943,35.9385
2003-11-15,10.8,7.4,2003-11-14 18:16:00+00:00,15.5,2003-11-15 06:40:00+00:00,0.5,,,9.9,,1.9,251.7,1414,703,127.3783,35.7702
2003-11-15,14.5,10.7,2003-11-15 14:50:00+00:00,17.7,2003-11-14 23:43:00+00:00,5.0,,,10.7,,4.3,39.7,1439,704,126.463,35.6351
2003-11-15,12.2,8.9,2003-11-14 20:33:00+00:00,17.2,2003-11-15 05:58:00+00:00,0.0,,,6.3,,1.9,297.6,1386,706,126.9731,35.3114
2003-11-15,13.9,10.7,2003-11-15 14:52:00+00:00,17.0,2003-11-15 03:10:00+00:00,0.5,,,10.9,,2.8,321.8,1438,707,126.2076,35.0612
2003-11-15,12.3,8.3,2003-11-14 17:51:00+00:00,18.4,2003-11-15 05:33:00+00:00,0.0,,,8.8,,2.0,338.2,1430,708,126.7333,35.1167
2003-11-15,13.4,8.0,2003-11-14 22:03:00+00:00,19.5,2003-11-15 07:30:00+00:00,0.0,,,7.2,,0.7,341.7,1432,709,127.4333,35.1833
2003-11-15,13.9,10.9,2003-11-15 14:56:00+00:00,19.0,2003-11-15 05:21:00+00:00,0.5,,,7.0,,1.3,293.3,1424,710,126.7167,35.0167
2003-11-15,14.2,10.3,2003-11-14 22:02:00+00:00,21.3,2003-11-15 03:47:00+00:00,1.5,,,9.0,,2.4,306.4,1424,711,126.9886,34.8879
2003-11-15,14.9,11.5,2003-11-14 22:26:00+00:00,19.2,2003-11-15 06:15:00+00:00,0.0,,,9.0,,1.8,312.1,1421,712,127.4875,34.9506
2003-11-15,14.0,10.5,2003-11-14 22:14:00+00:00,18.0,2003-11-15 02:40:00+00:00,0.0,,,7.1,,1.2,286.7,1428,713,127.5829,34.976
2003-11-15,14.7,4.9,2003-11-15 10:13:00+00:00,17.2,2003-11-15 00:07:00+00:00,1.0,,,10.6,,3.3,324.4,1416,714,126.0474,34.8845
2003-11-15,14.3,10.3,2003-11-14 20:15:00+00:00,20.6,2003-11-15 02:04:00+00:00,0.0,,,8.0,,2.1,298.3,1399,715,126.2687,34.4795
2003-11-15,14.5,11.4,2003-11-15 14:42:00+00:00,19.2,2003-11-15 01:47:00+00:00,0.0,,,10.0,,2.7,0.0,1423,716,126.0366,34.6069
2003-11-15,13.3,8.9,2003-11-14 19:58:00+00:00,18.1,2003-11-15 02:14:00+00:00,0.0,,,10.0,,2.1,9.6,1407,717,126.1902,34.4064
2003-11-15,14.3,10.6,2003-11-15 14:59:00+00:00,17.1,2003-11-14 23:27:00+00:00,1.0,,,13.8,,5.0,327.5,1432,719,126.4,35.82
2003-11-15,12.9,7.1,2003-11-15 14:36:00+00:00,17.6,2003-11-15 03:41:00+00:00,0.0,,,14.5,,2.3,180.7,1412,759,127.6,35.37
