dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2012-01-01,-1.1,-8.9,2011-12-31 19:18:00+00:00,4.3,2012-01-01 05:14:00+00:00,0.5,0.5,2012-01-01 15:00:00+00:00,11.0,2012-01-01 13:20:00+00:00,3.3,329.1,1439,524,128.9248,37.7858
2012-01-02,-0.2,-4.5,2012-01-01 19:44:00+00:00,4.3,2012-01-02 05:08:00+00:00,1.0,0.5,2012-01-01 16:00:00+00:00,9.3,2012-01-02 14:05:00+00:00,2.9,225.0,1440,524,128.9248,37.7858
2012-01-03,-0.4,-3.3,2012-01-02 21:31:00+00:00,4.4,2012-01-03 05:29:00+00:00,0.0,0.0,,10.4,2012-01-02 16:55:00+00:00,4.5,236.3,1440,524,128.9248,37.7858
2012-01-04,-3.1,-6.4,2012-01-03 22:45:00+00:00,1.4,2012-01-04 05:38:00+00:00,0.0,0.0,,11.3,2012-01-04 11:42:00+00:00,5.4,236.3,1439,524,128.9248,37.7858
2012-01-05,-2.1,-5.9,2012-01-04 22:21:00+00:00,3.3,2012-01-05 06:25:00+00:00,0.0,0.0,,10.8,2012-01-04 18:18:00+00:00,5.2,236.3,1435,524,128.9248,37.7858
2012-01-06,-1.4,-6.5,2012-01-05 22:15:00+00:00,3.2,2012-01-06 04:36:00+00:00,0.0,0.0,,8.3,2012-01-05 15:31:00+00:00,2.7,227.8,1440,524,128.9248,37.7858
2012-01-07,-0.3,-5.0,2012-01-06 19:41:00+00:00,4.8,2012-01-07 04:50:00+00:00,0.0,0.0,,5.5,2012-01-07 14:53:00+00:00,1.9,241.9,1439,524,128.9248,37.7858
2012-01-08,1.4,-2.0,2012-01-07 16:01:00+00:00,6.0,2012-01-08 05:01:00+00:00,0.0,0.0,,10.5,2012-01-08 09:58:00+00:00,3.2,225.0,1440,524,128.9248,37.7858
2012-01-09,1.6,-2.5,2012-01-08 22:45:00+00:00,5.3,2012-01-09 05:39:00+00:00,0.0,0.0,,9.5,2012-01-09 14:33:00+00:00,4.0,236.3,1440,524,128.9248,37.7858
2012-01-10,0.8,-1.3,2012-01-09 22:26:00+00:00,5.2,2012-01-10 05:49:00+00:00,0.0,0.0,,9.6,2012-01-09 15:05:00+00:00,3.8,236.3,1438,524,128.9248,37.7858
2012-01-11,-1.6,-4.9,2012-01-10 22:38:00+00:00,1.5,2012-01-11 05:57:00+00:00,0.0,0.0,,10.8,2012-01-11 14:56:00+00:00,4.3,216.6,1439,524,128.9248,37.7858
2012-01-12,-1.3,-5.3,2012-01-11 22:52:00+00:00,4.0,2012-01-12 04:56:00+00:00,0.0,0.0,,12.6,2012-01-12 07:43:00+00:00,5.9,222.2,1440,524,128.9248,37.7858
2012-01-13,1.2,-3.4,2012-01-12 17:23:00+00:00,5.9,2012-01-13 04:02:00+00:00,0.0,0.0,,9.3,2012-01-13 05:00:00+00:00,3.0,329.1,1440,524,128.9248,37.7858
2012-01-14,0.6,-5.1,2012-01-13 21:18:00+00:00,5.8,2012-01-14 06:06:00+00:00,0.0,0.0,,9.3,2012-01-14 12:21:00+00:00,3.2,213.8,1405,524,128.9248,37.7858
2012-01-15,-0.3,-4.0,2012-01-14 21:01:00+00:00,3.5,2012-01-15 05:45:00+00:00,0.0,0.0,,7.0,2012-01-14 15:39:00+00:00,2.2,247.5,1439,524,128.9248,37.7858
2012-01-16,1.2,-2.8,2012-01-15 21:57:00+00:00,5.6,2012-01-16 04:13:00+00:00,1.0,1.0,2012-01-16 07:00:00+00:00,6.1,2012-01-16 04:25:00+00:00,1.4,292.5,1437,524,128.9248,37.7858
2012-01-17,2.9,0.0,2012-01-17 14:54:00+00:00,6.6,2012-01-17 05:34:00+00:00,0.0,0.0,,5.7,2012-01-17 04:31:00+00:00,1.4,331.9,1439,524,128.9248,37.7858
2012-01-18,2.8,-1.7,2012-01-17 20:06:00+00:00,7.0,2012-01-18 04:14:00+00:00,0.0,0.0,,6.8,2012-01-18 06:26:00+00:00,1.8,323.4,1438,524,128.9248,37.7858
2012-01-19,4.5,2.6,2012-01-18 15:47:00+00:00,7.3,2012-01-19 12:08:00+00:00,17.0,5.5,2012-01-19 01:00:00+00:00,9.6,2012-01-19 14:44:00+00:00,3.2,67.5,1428,524,128.9248,37.7858
2012-01-20,4.4,2.1,2012-01-20 10:16:00+00:00,7.0,2012-01-19 18:58:00+00:00,8.0,2.0,2012-01-20 11:00:00+00:00,9.2,2012-01-19 16:54:00+00:00,3.4,36.6,1439,524,128.9248,37.7858
2012-01-21,3.0,1.3,2012-01-21 00:07:00+00:00,5.8,2012-01-21 05:52:00+00:00,7.5,2.0,2012-01-21 00:00:00+00:00,5.9,2012-01-20 16:40:00+00:00,2.0,306.6,1439,524,128.9248,37.7858
2012-01-22,0.7,-3.8,2012-01-22 14:52:00+00:00,3.8,2012-01-22 03:05:00+00:00,0.5,0.5,2012-01-22 10:00:00+00:00,12.1,2012-01-22 03:45:00+00:00,3.6,326.3,1438,524,128.9248,37.7858
2012-01-23,-4.8,-6.9,2012-01-22 22:33:00+00:00,-1.0,2012-01-23 04:17:00+00:00,0.0,0.0,,10.6,2012-01-23 04:22:00+00:00,4.6,320.6,1439,524,128.9248,37.7858
2012-01-24,-4.6,-8.2,2012-01-23 20:34:00+00:00,-0.6,2012-01-24 04:54:00+00:00,0.0,0.0,,10.9,2012-01-24 04:20:00+00:00,3.9,275.6,1440,524,128.9248,37.7858
2012-01-25,-4.4,-6.9,2012-01-24 21:54:00+00:00,-0.6,2012-01-25 05:31:00+00:00,0.0,0.0,,10.8,2012-01-25 04:23:00+00:00,3.5,298.1,1437,524,128.9248,37.7858
2012-01-26,-1.3,-6.1,2012-01-25 15:01:00+00:00,2.9,2012-01-26 05:30:00+00:00,0.0,0.0,,9.8,2012-01-25 18:05:00+00:00,3.6,239.1,1436,524,128.9248,37.7858
2012-01-27,0.6,-2.7,2012-01-27 14:30:00+00:00,5.9,2012-01-27 04:30:00+00:00,0.0,0.0,,9.0,2012-01-26 22:00:00+00:00,3.7,258.8,1440,524,128.9248,37.7858
