dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2005-08-02,25.6,23.5,2005-08-02 09:06:00+00:00,29.5,2005-08-02 03:43:00+00:00,14.5,,,8.6,,1.7,237.7,1438,614,126.7,36.05
2005-08-02,25.8,22.7,2005-08-01 20:47:00+00:00,32.8,2005-08-02 04:22:00+00:00,5.5,,,4.2,,0.6,264.4,1439,622,127.9939,36.842
2005-08-02,25.8,23.7,2005-08-02 09:49:00+00:00,31.1,2005-08-02 03:14:00+00:00,43.5,,,8.6,,0.4,169.9,1426,626,127.8156,36.3709
2005-08-02,24.1,20.5,2005-08-01 20:52:00+00:00,29.0,2005-08-02 06:07:00+00:00,61.0,,,10.7,,1.3,217.8,1414,650,127.3333,38.2833
2005-08-02,25.4,21.7,2005-08-01 20:21:00+00:00,29.4,2005-08-02 06:11:00+00:00,15.5,,,6.3,,0.8,127.8,1435,680,127.8458,38.21
2005-08-02,24.1,20.4,2005-08-01 20:36:00+00:00,28.3,2005-08-02 06:08:00+00:00,12.5,,,5.2,,0.7,125.5,1440,681,127.8117,38.2438
2005-08-02,20.6,,,,,,,,,,,,144,682,127.8647,38.2806
2005-08-02,25.7,23.7,2005-08-02 14:26:00+00:00,29.5,2005-08-02 04:09:00+00:00,10.5,,,6.1,,1.0,182.0,1438,691,126.8878,36.3539
2005-08-02,25.7,22.7,2005-08-01 19:57:00+00:00,30.9,2005-08-02 05:38:00+00:00,45.0,,,6.3,,0.3,353.9,1439,692,126.9178,38.0264
2005-08-02,24.6,21.9,2005-08-01 16:29:00+00:00,29.2,2005-08-02 03:38:00+00:00,11.0,,,1.6,,0.0,212.4,1438,693,127.8909,36.6945
2005-08-02,21.6,,,,,,,,,,,,144,694,126.6094,36.7044
2005-08-02,19.7,18.3,2005-08-01 17:54:00+00:00,22.3,2005-08-02 06:08:00+00:00,32.5,,,12.1,,3.2,229.7,1202,695,127.4167,38.1083
