dt,avg_ta,min_ta,max_ta,max_ta_hrmt,min_ta_hrmt,sum_rn,hr1_max_rn,mi10_max_rn,sum_rn_dur,n9_9_rn,mi10_max_rn_hrmt,hr1_max_rn_hrmt,min_rhm,avg_rhm,min_rhm_hrmt,hr24_sum_rws,avg_ws,max_ins_ws,max_ws,max_ins_ws_wd,max_ws_wd,max_wd,max_ins_ws_hrmt,max_ws_hrmt,ss_dur,sum_ss_hr,hr1_max_icsr,sum_gsr,hr1_max_icsr_hrmt,avg_tca,avg_lmac,avg_td,min_tg,avg_ts,avg_m1_5_te,avg_cm5_te,avg_cm10_te,avg_cm20_te,avg_cm30_te,avg_m0_5_te,avg_m1_0_te,avg_m5_0_te,avg_m3_0_te,dd_mes,dd_mefs,sum_dpth_fhsc,dd_mes_hrmt,dd_mefs_hrmt,avg_pv,avg_pa,avg_ps,min_ps,max_ps,min_ps_hrmt,max_ps_hrmt,sum_fog_dur,sum_lrg_ev,sum_sml_ev,iscs,code,x,y
1986-01-01,-3.5,-7.2,1.6,1403.0,2400.0,0.2,,,2.08,0.2,,,45.0,59.8,1736.0,2700.0,3.1,,8.0,,320.0,320.0,,1650.0,9.8,5.3,,,,4.0,0.5,-10.9,-10.4,-1.5,,0.2,0.1,0.8,1.5,2.6,5.8,,,0.4,0.4,0.4,1635.0,1635.0,2.8,1010.8,1021.2,,,,,,,1.4,{소낙눈}1430-{소낙눈}{강도0}1500-1635.,281,128.9514,35.9774
1986-01-02,-6.6,-9.8,-1.6,1435.0,800.0,,,,,,,,29.0,49.5,1504.0,2448.0,2.8,,8.0,,320.0,320.0,,1240.0,9.8,6.3,,,,0.0,0.0,-15.8,-13.0,-4.1,,-0.9,0.1,0.8,1.5,2.6,5.8,,,0.2,,,0.0,,1.8,1018.7,1029.3,,,,,,,1.2,,281,128.9514,35.9774
1986-01-03,-5.1,-10.9,0.9,2248.0,200.0,0.3,,,2.43,0.3,,,59.0,86.0,1157.0,360.0,0.4,,6.0,,320.0,70.0,,2200.0,9.8,0.3,,,,9.3,6.5,-7.1,-12.8,-1.9,,-0.9,-0.2,0.7,1.5,2.5,5.6,,,,,,,,3.8,1012.3,1022.8,,,,,,,0.5,{눈}1137-1218.  {눈}1310-1350.  {비}1710-1815.,281,128.9514,35.9774
1986-01-04,-4.1,-10.5,1.6,220.0,2400.0,,,,,,,,32.0,53.8,1512.0,4143.0,4.8,,11.5,,290.0,320.0,,1500.0,9.8,7.0,,,,3.0,3.0,-12.7,-12.8,-2.7,,-0.9,-0.2,0.7,1.4,2.6,5.5,,,,,,,,2.5,1007.0,1017.2,,,,,,,1.9,,281,128.9514,35.9774
1986-01-05,-10.1,-12.6,-6.7,1435.0,737.0,,,,,,,,36.0,52.3,1435.0,4146.0,4.8,,9.0,,320.0,320.0,,1130.0,9.8,7.4,,,,0.8,0.8,-17.9,-14.7,-5.7,,-3.2,-1.6,0.3,1.3,2.5,5.4,,,,,,,,1.5,1008.2,1018.8,,,,,,,1.6,,281,128.9514,35.9774
1986-01-06,-5.9,-11.3,0.6,1446.0,700.0,,,,,,,,32.0,53.0,1500.0,3873.0,4.5,,9.5,,320.0,320.0,,20.0,9.8,7.5,,,,0.0,0.0,-14.5,-14.3,-4.4,,-2.6,-1.8,0.0,1.0,2.4,5.4,,,,,,,,2.0,1010.4,1020.8,,,,,,,1.2,,281,128.9514,35.9774
1986-01-07,-2.7,-7.3,4.3,1600.0,702.0,0.0,,,0.08,0.4,,,40.0,67.5,1555.0,729.0,0.8,,4.5,,250.0,250.0,,1400.0,9.8,4.5,,,,4.3,2.8,-8.3,-11.9,-1.9,,-1.4,-1.1,-0.1,0.9,2.3,5.3,,,,,,,,3.3,1007.8,1018.0,,,,,,,1.3,{박무}0715-{박무}{강도0}0900-1228.  {눈}2355-{눈}{강도0}2400-,281,128.9514,35.9774
1986-01-08,-3.6,-6.7,0.5,1333.0,2400.0,0.4,,,1.83,,,,31.0,54.8,1548.0,3927.0,4.5,,10.0,,320.0,320.0,,1220.0,9.8,7.3,,,,1.8,1.8,-12.0,-10.6,-2.2,,-0.9,-0.5,0.1,0.8,2.1,5.3,,,0.8,0.8,0.8,150.0,150.0,2.6,1010.8,1021.1,,,,,,,1.6,-{눈}-0150.,281,128.9514,35.9774
1986-01-09,-5.1,-8.9,0.3,1400.0,735.0,,,,,,,,31.0,50.0,1500.0,3207.0,3.7,,8.5,,320.0,320.0,,1420.0,9.9,7.4,,,,0.3,0.3,-14.2,-14.3,-3.8,,-2.2,-1.4,-0.3,0.8,2.1,5.2,,,,,,,,2.1,1017.0,1027.5,,,,,,,1.7,,281,128.9514,35.9774
1986-01-10,-6.3,-9.3,-1.8,1458.0,758.0,,,,,,,,37.0,51.5,1400.0,3216.0,3.7,,6.5,,340.0,320.0,,1410.0,9.9,7.4,,,,0.0,0.0,-14.6,-13.9,-4.0,,-2.3,-1.4,-0.4,0.8,2.0,4.9,,,,,,,,2.0,1019.3,1029.9,,,,,,,1.2,,281,128.9514,35.9774
