dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2004-02-17,5.2,,,,,,,,,,,,143,872,127.7167,35.3333
2004-02-17,5.5,-2.0,2004-02-17 14:56:00+00:00,10.3,2004-02-17 05:52:00+00:00,0.0,,,10.5,,2.3,339.6,1421,604,127.58,36.3
2004-02-17,4.1,-2.6,2004-02-17 14:59:00+00:00,8.6,2004-02-17 05:30:00+00:00,0.0,,,12.3,,2.9,300.9,1413,639,128.1643,36.9117
2004-02-17,3.2,-0.6,2004-02-17 13:14:00+00:00,6.7,2004-02-17 06:51:00+00:00,0.0,,,8.5,,2.0,291.4,1415,637,126.2837,36.8679
2004-02-17,0.6,-4.8,2004-02-16 15:00:00+00:00,5.2,2004-02-17 05:13:00+00:00,0.0,,,16.3,,2.1,321.5,1440,660,128.35,37.55
2004-02-17,3.0,-4.1,2004-02-16 15:00:00+00:00,7.8,2004-02-17 07:04:00+00:00,0.0,,,13.8,,2.3,296.6,1415,680,127.8458,38.21
2004-02-17,,,,,,,,,,,,,71,681,127.8139,38.2414
2004-02-17,-3.8,,,,,,,,,,,,143,682,127.8647,38.2806
2004-02-17,4.2,-3.4,2004-02-17 14:27:00+00:00,10.5,2004-02-17 06:24:00+00:00,0.0,,,9.5,,1.1,341.7,1439,691,126.8878,36.3539
2004-02-17,1.8,-6.3,2004-02-17 14:55:00+00:00,8.4,2004-02-17 06:43:00+00:00,0.0,,,11.0,,1.3,358.1,1440,692,126.9178,38.0264
2004-02-17,3.3,-5.3,2004-02-17 14:57:00+00:00,8.3,2004-02-17 05:19:00+00:00,0.0,,,10.2,,1.7,326.7,1440,693,127.8909,36.6945
2004-02-17,0.3,,,,,,,,,,,,142,694,126.6094,36.7044
2004-02-17,-4.0,-6.9,2004-02-16 23:24:00+00:00,-0.7,2004-02-17 06:32:00+00:00,0.0,,,12.9,,2.6,276.7,1377,695,127.4167,38.1083
2004-02-17,7.2,3.4,2004-02-17 14:44:00+00:00,12.2,2004-02-17 07:17:00+00:00,0.0,,,14.0,,2.8,307.8,1425,696,129.085,37.3464
2004-02-17,6.7,,,,,,,,,,,,142,697,125.8483,34.2217
2004-02-17,5.2,0.4,2004-02-17 14:36:00+00:00,9.4,2004-02-17 02:15:00+00:00,0.0,,,8.3,,2.3,35.2,1422,698,126.2851,35.0938
2004-02-17,5.3,-0.3,2004-02-17 14:56:00+00:00,9.8,2004-02-17 03:07:00+00:00,0.0,,,8.7,,2.1,306.5,1439,699,126.4833,35.01
2004-02-17,4.4,2.4,2004-02-17 14:33:00+00:00,6.4,2004-02-16 17:56:00+00:00,0.0,,,9.9,,3.7,359.6,1440,700,125.9682,36.1251
2004-02-17,4.8,-3.5,2004-02-17 14:47:00+00:00,10.5,2004-02-17 05:22:00+00:00,0.0,,,9.4,,2.5,309.9,1432,701,127.6719,36.004
2004-02-17,5.6,-0.6,2004-02-17 14:19:00+00:00,12.9,2004-02-17 06:57:00+00:00,0.0,,,7.3,,1.2,32.8,1425,702,126.9943,35.9385
2004-02-17,3.7,-4.1,2004-02-17 14:58:00+00:00,10.8,2004-02-17 04:55:00+00:00,0.0,,,9.7,,1.8,258.9,1416,703,127.3783,35.7702
2004-02-17,5.0,1.4,2004-02-17 13:37:00+00:00,7.8,2004-02-17 07:06:00+00:00,0.0,,,6.9,,1.7,30.2,1439,704,126.463,35.6351
2004-02-17,5.2,-2.6,2004-02-16 15:00:00+00:00,11.6,2004-02-17 03:25:00+00:00,0.0,,,10.7,,2.2,324.9,1398,706,126.9731,35.3114
2004-02-17,5.4,1.3,2004-02-17 14:41:00+00:00,8.3,2004-02-17 03:03:00+00:00,0.0,,,9.1,,2.1,342.8,1439,707,126.2076,35.0612
2004-02-17,5.7,-1.2,2004-02-17 13:59:00+00:00,12.2,2004-02-17 04:54:00+00:00,0.0,,,11.4,,3.0,331.6,1421,708,126.7333,35.1167
2004-02-17,7.3,-0.4,2004-02-17 14:51:00+00:00,14.0,2004-02-17 05:32:00+00:00,0.0,,,13.1,,2.0,347.3,1424,709,127.4333,35.1833
2004-02-17,6.1,-1.2,2004-02-17 14:51:00+00:00,13.1,2004-02-17 07:00:00+00:00,0.0,,,12.2,,2.0,339.4,1426,710,126.7514,35.0358
2004-02-17,7.1,-1.2,2004-02-16 15:00:00+00:00,13.7,2004-02-17 04:35:00+00:00,0.0,,,12.5,,3.1,299.8,1427,711,126.9886,34.8879
2004-02-17,9.3,5.2,2004-02-16 21:34:00+00:00,14.3,2004-02-17 05:57:00+00:00,0.0,,,15.3,,2.3,3.9,1417,712,127.4875,34.9506
2004-02-17,7.9,1.9,2004-02-16 15:00:00+00:00,13.1,2004-02-17 05:45:00+00:00,0.0,,,13.8,,2.6,355.8,1433,713,127.5829,34.976
2004-02-17,5.3,0.0,2004-02-17 14:36:00+00:00,8.6,2004-02-17 03:39:00+00:00,0.0,,,9.5,,1.8,332.3,1422,714,126.0474,34.8845
2004-02-17,5.4,-1.6,2004-02-17 14:40:00+00:00,10.7,2004-02-17 06:16:00+00:00,0.0,,,11.6,,2.2,338.4,1425,715,126.2687,34.4795
2004-02-17,5.7,2.1,2004-02-17 13:58:00+00:00,9.0,2004-02-17 03:47:00+00:00,0.0,,,9.4,,2.7,0.8,1421,716,126.0366,34.6069
2004-02-17,4.6,-1.8,2004-02-16 15:00:00+00:00,9.3,2004-02-17 03:18:00+00:00,0.0,,,8.6,,2.2,23.9,1431,717,126.1902,34.4064
2004-02-17,5.6,1.1,2004-02-17 14:11:00+00:00,9.4,2004-02-17 03:29:00+00:00,0.0,,,10.6,,3.1,343.3,1440,718,126.0473,34.2966
