dt,avg_ta,min_ta,max_ta,max_ta_hrmt,min_ta_hrmt,sum_rn,hr1_max_rn,mi10_max_rn,sum_rn_dur,n9_9_rn,mi10_max_rn_hrmt,hr1_max_rn_hrmt,min_rhm,avg_rhm,min_rhm_hrmt,hr24_sum_rws,avg_ws,max_ins_ws,max_ws,max_ins_ws_wd,max_ws_wd,max_wd,max_ins_ws_hrmt,max_ws_hrmt,ss_dur,sum_ss_hr,hr1_max_icsr,sum_gsr,hr1_max_icsr_hrmt,avg_tca,avg_lmac,avg_td,min_tg,avg_ts,avg_m1_5_te,avg_cm5_te,avg_cm10_te,avg_cm20_te,avg_cm30_te,avg_m0_5_te,avg_m1_0_te,avg_m5_0_te,avg_m3_0_te,dd_mes,dd_mefs,sum_dpth_fhsc,dd_mes_hrmt,dd_mefs_hrmt,avg_pv,avg_pa,avg_ps,min_ps,max_ps,min_ps_hrmt,max_ps_hrmt,sum_fog_dur,sum_lrg_ev,sum_sml_ev,iscs,code,x,y
1991-02-01,-0.7,-3.1,1.3,1046.0,2334.0,1.0,,,3.75,,,,35.0,68.5,120.0,2696.0,3.1,12.6,10.0,360.0,360.0,290.0,1122.0,1120.0,10.3,0.7,,,,3.8,3.3,-6.6,-5.6,-0.9,,,,,,,,,,1.2,1.2,1.2,1440.0,1440.0,3.9,1017.7,1020.1,1019.1,1021.8,223.0,2230.0,,,,{눈}1120-{눈}{강도0}1200-{눈}{강도0}1500-{눈}1505.{박무}1110-{박무}{강도1}1200-{박무}{강도0}1500-{박무}1505.,90,128.5647,38.2509
1991-02-01,-6.1,-12.6,1.8,1550.0,810.0,,,,,,,,39.0,74.3,1600.0,678.0,0.8,3.1,2.7,200.0,230.0,360.0,1732.0,1740.0,10.2,7.8,2.03,11.67,1145.0,0.3,0.3,-10.7,-13.8,-3.3,,-3.1,-2.8,-2.0,-1.6,-0.2,2.0,,,,,,,,2.7,1001.3,1021.2,1019.5,1023.4,1500.0,2400.0,,,1.5,,95,127.3042,38.1479
1991-02-01,-8.2,-13.0,-2.6,1317.0,805.0,1.0,,,9.37,1.0,,,56.0,88.0,1100.0,3162.0,3.7,10.0,8.0,290.0,290.0,290.0,415.0,410.0,10.3,4.9,1.63,8.77,1200.0,3.0,3.3,-10.1,-14.4,-4.3,,-4.0,-3.5,-2.6,-1.8,-0.4,1.8,,,10.2,1.8,1.8,2010.0,2010.0,2.9,917.9,1022.2,1020.0,1024.4,1410.0,2400.0,1.92,,1.4,{눈}1048-{눈}{강도0}1200-{눈}{강도0}1500-{눈}{강도0}1800-2010.  {부분안개}(E)1748-{시정(미만)}{1km}{안개}1750-{시정(미만)}{0.5km}{안개}1752-{시정(미만)}{0.2km}{안개}1755-{시정(미만)}{0.1km}{안개}1756-{안개}{강도2}1800-{시정(이상)}{0.1km}{안개}1930-{시정(이상)}{0.2km}{안개}1935-{시정(이상)}{0.5km}{안개}1940-{시정(이상)}{1km}{박무}1945-1955.,100,128.7587,37.6869
1991-02-01,-4.6,-9.8,3.1,1622.0,709.0,,,,,,,,21.0,58.8,1713.0,874.0,1.0,4.8,3.0,230.0,230.0,360.0,1803.0,1810.0,10.3,8.4,2.01,11.13,1200.0,0.0,0.0,-12.7,-14.6,-1.8,8.2,-2.1,-1.9,-0.8,-0.1,1.0,4.7,16.8,14.0,,,,,,2.3,1012.1,1021.8,1019.4,1023.3,1635.0,2400.0,,,1.1,-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-{박무}{강도0}1200-1250.,101,127.7357,37.9026
1991-02-01,-0.1,-2.7,2.9,1303.0,2230.0,0.0,,,2.83,0.0,,,41.0,65.8,1022.0,2376.0,2.8,11.4,5.5,20.0,20.0,270.0,1355.0,1430.0,10.3,2.7,0.95,5.74,900.0,2.0,1.9,-6.0,-8.6,0.0,8.4,1.2,2.1,1.8,3.0,4.7,6.6,14.2,13.2,,,,,,4.0,1017.3,1020.7,1019.8,1022.1,128.0,2200.0,,,1.7,{눈}1145-{눈}{강도0}1200-1330.  {눈}1425-{눈}{강도0}1500-1530.,105,128.891,37.7515
1991-02-01,-2.0,-4.3,1.1,1429.0,730.0,,,,,,,,48.0,61.5,1600.0,2598.0,3.0,7.2,5.0,270.0,290.0,290.0,1652.0,1110.0,10.3,9.0,1.86,11.46,1135.0,0.8,0.0,-8.3,-9.1,-3.2,,,,,,,,,,,,,,,3.3,1011.5,1022.6,1021.1,1024.0,1428.0,2400.0,,,,{박무}0740-{박무}{강도0}0900-1140.{연무}1130-{연무}{강도0}1200-{연무}{강도0}1500-{연무}{강도0}1800-{연무}{강도0}2100-2120.,108,126.9658,37.5714
1991-02-01,-1.6,-4.2,0.7,1550.0,830.0,,,,,,,,41.0,55.3,1553.0,2832.0,3.3,8.9,6.0,340.0,340.0,340.0,2005.0,2120.0,10.3,9.1,1.85,11.48,1215.0,0.0,0.0,-9.2,-10.0,0.0,8.9,0.4,0.2,0.6,1.8,3.5,5.3,14.9,13.3,,,,,,3.1,1013.6,1022.5,1021.1,1024.0,1430.0,2331.0,,,1.6,,112,126.6244,37.4776
1991-02-01,-3.9,-9.5,3.0,1546.0,808.0,,,,,,,,23.0,61.8,1550.0,768.0,0.9,6.0,3.5,230.0,230.0,230.0,1822.0,1830.0,10.3,8.1,1.89,11.54,1200.0,0.0,0.0,-11.4,-10.5,-1.9,,,,,,,,,,,,,,,2.6,1002.9,1022.1,1019.7,1024.0,1500.0,2400.0,,,,{박무}0820-{박무}{박무}0900-1130.,114,127.9466,37.3375
1991-02-01,-3.2,-7.5,1.6,1320.0,720.0,,,,,,,,41.0,65.8,1315.0,1428.0,1.7,7.3,6.0,270.0,270.0,270.0,1430.0,1430.0,10.3,8.0,1.62,9.79,1245.0,0.0,0.0,-9.2,-13.3,-1.0,7.5,-0.6,-0.1,0.4,0.8,2.0,4.8,14.6,12.1,,,,,,3.1,1017.5,1022.4,1020.9,1024.0,1420.0,2400.0,,,1.5,{박무}0456-{박무}{강도0}0600-{박무}{강도0}0900-{박무}{강도0}1200-1240.,119,126.9853,37.2723
1991-02-01,-3.1,-8.3,3.2,1430.0,740.0,,,,,,,,42.0,73.0,1550.0,693.0,0.8,,3.0,,340.0,320.0,,1820.0,10.3,8.4,,,,1.0,1.0,-7.9,-15.5,-1.0,,-0.7,-0.5,0.0,0.8,1.6,4.6,,,,,,,,3.4,1014.6,1021.1,,,,,,,1.2,,127,127.9525,36.9705
