dt,avg_ta,min_ta,max_ta,max_ta_hrmt,min_ta_hrmt,sum_rn,hr1_max_rn,mi10_max_rn,sum_rn_dur,n9_9_rn,mi10_max_rn_hrmt,hr1_max_rn_hrmt,min_rhm,avg_rhm,min_rhm_hrmt,hr24_sum_rws,avg_ws,max_ins_ws,max_ws,max_ins_ws_wd,max_ws_wd,max_wd,max_ins_ws_hrmt,max_ws_hrmt,ss_dur,sum_ss_hr,hr1_max_icsr,sum_gsr,hr1_max_icsr_hrmt,avg_tca,avg_lmac,avg_td,min_tg,avg_ts,avg_m1_5_te,avg_cm5_te,avg_cm10_te,avg_cm20_te,avg_cm30_te,avg_m0_5_te,avg_m1_0_te,avg_m5_0_te,avg_m3_0_te,dd_mes,dd_mefs,sum_dpth_fhsc,dd_mes_hrmt,dd_mefs_hrmt,avg_pv,avg_pa,avg_ps,min_ps,max_ps,min_ps_hrmt,max_ps_hrmt,sum_fog_dur,sum_lrg_ev,sum_sml_ev,iscs,code,x,y
1975-01-01,-0.3,-3.0,5.0,1536.0,1954.0,,,,,0.0,,,50.0,70.5,1550.0,1011.0,1.2,,3.0,0.0,0.0,250.0,,600.0,9.6,2.4,,13.44,,9.0,,-5.3,-7.0,0.0,,0.0,0.0,0.0,0.0,2.0,4.4,,,,,,,,4.1,1023.7,,,,,,,,0.7,,201,126.4463,37.7074
1975-01-02,0.3,-6.2,3.6,1500.0,2400.0,0.0,,,0.22,,,,52.0,74.5,1553.0,1338.0,1.5,,5.0,0.0,0.0,290.0,,1640.0,9.6,4.5,,14.8,,5.0,,-4.6,-9.6,0.2,,0.0,0.0,0.0,0.0,2.0,4.4,,,0.0,0.0,0.0,,,4.4,1023.2,,,,,,,,1.2,{싸락눈}0424-0437.,201,126.4463,37.7074
1975-01-03,-4.2,-9.0,2.0,1527.0,730.0,,,,,,,,33.0,64.5,1534.0,876.0,1.0,,3.0,0.0,0.0,250.0,,1050.0,9.6,7.6,,21.7,,0.0,,-10.6,-12.0,-0.9,,0.0,0.0,0.0,0.0,1.8,4.3,,,,,,,,2.7,1026.8,,,,,,,,1.2,,201,126.4463,37.7074
1975-01-04,-2.2,-6.2,3.0,1416.0,0.0,,,,,,,,47.0,74.5,1403.0,675.0,0.8,,2.5,0.0,0.0,230.0,,1610.0,9.7,4.3,,13.87,,10.0,,-5.9,-10.0,0.0,,0.0,0.0,0.0,0.0,1.8,4.2,,,,,,,,4.0,1024.3,,,,,,,,1.0,,201,126.4463,37.7074
1975-01-05,-1.5,-6.4,3.8,1504.0,630.0,,,,,,,,46.0,75.8,1530.0,1233.0,1.4,,4.0,0.0,0.0,270.0,,1210.0,9.7,7.5,,22.47,,0.0,,-6.2,-10.0,-0.3,,0.0,0.0,0.0,0.0,1.8,4.2,,,,,,,,3.9,1028.2,,,,,,,,1.1,,201,126.4463,37.7074
1975-01-06,-3.1,-7.6,2.8,1534.0,536.0,,,,,,,,54.0,80.8,1448.0,627.0,0.7,,2.0,0.0,0.0,90.0,,1120.0,9.7,4.5,,15.4,,8.3,,-6.4,-11.4,-0.6,,0.0,0.0,0.0,0.0,1.8,4.2,,,,,,,,3.8,1028.0,,,,,,,,1.3,{박무}0416-{박무}{강도0}0900-{박무}{강도0}1500-1536.,201,126.4463,37.7074
1975-01-07,-2.4,-8.2,4.2,1317.0,720.0,,,,,,,,51.0,81.5,1306.0,570.0,0.7,,2.5,0.0,0.0,230.0,,1140.0,9.7,4.0,,12.85,,6.7,,-4.5,-11.8,-0.4,,0.0,0.0,0.0,0.0,1.8,4.0,,,,,,,,4.4,1020.2,,,,,,,,0.8,{박무}0224-{박무} 0900-{박무} 1500-1816.,201,126.4463,37.7074
1975-01-08,0.5,-3.0,5.2,1500.0,2400.0,,,,,,,,44.0,66.8,2228.0,2502.0,2.9,,7.5,0.0,0.0,270.0,,2140.0,9.7,6.6,,17.96,,5.7,,-6.1,-6.8,0.7,,0.0,0.0,0.0,0.0,1.8,4.0,,,,,,,,4.1,1015.0,,,,,,1.45,,2.3,{박무}0342-{시정(미만)}{1km}{안개}0537-{시정(이상)}{1km}{박무}0704-{박무}{강도0}0900-1216.,201,126.4463,37.7074
1975-01-09,-3.9,-6.2,-0.8,1428.0,800.0,,,,,,,,32.0,48.5,1500.0,3327.0,3.9,,7.0,0.0,0.0,270.0,,230.0,9.7,7.8,,24.36,,0.0,,-13.4,-9.2,-1.8,,0.0,0.0,0.0,0.0,1.8,4.0,,,,,,,,2.2,1020.5,,,,,,,,1.9,,201,126.4463,37.7074
1975-01-10,-5.5,-8.0,-3.0,1530.0,2400.0,,,,,,,,35.0,48.3,1600.0,3213.0,3.7,,6.5,0.0,0.0,320.0,,1410.0,9.8,7.8,,22.37,,0.0,,-16.9,-10.2,-2.8,,0.0,0.0,0.0,0.0,1.7,4.0,,,,,,,,1.6,1018.0,,,,,,,,1.9,,201,126.4463,37.7074
