dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2011-01-01,-9.9,-18.1,2010-12-31 19:53:00+00:00,-1.1,2011-01-01 05:22:00+00:00,0.0,0.0,,8.1,2011-01-01 04:12:00+00:00,1.4,345.9,1420,755,127.0853,35.1594
2011-01-02,-8.8,-20.0,2011-01-01 22:34:00+00:00,0.9,2011-01-02 05:12:00+00:00,0.0,0.0,,7.6,2011-01-02 05:16:00+00:00,1.3,326.3,1436,755,127.0853,35.1594
2011-01-03,-6.5,-13.1,2011-01-02 22:43:00+00:00,0.4,2011-01-03 05:35:00+00:00,0.0,0.0,,6.0,2011-01-03 04:43:00+00:00,1.4,354.4,1424,755,127.0853,35.1594
2011-01-04,-4.4,-15.5,2011-01-03 18:23:00+00:00,0.4,2011-01-04 03:07:00+00:00,0.0,0.0,,7.0,2011-01-04 03:09:00+00:00,1.5,28.1,1425,755,127.0853,35.1594
2011-01-05,-0.6,-2.5,2011-01-05 14:38:00+00:00,2.0,2011-01-05 03:37:00+00:00,0.0,0.0,2011-01-04 16:00:00+00:00,9.4,2011-01-05 07:53:00+00:00,2.7,14.1,1440,755,127.0853,35.1594
2011-01-06,-3.7,-6.6,2011-01-06 09:22:00+00:00,-1.8,2011-01-06 03:13:00+00:00,0.0,0.0,,10.0,2011-01-06 02:21:00+00:00,2.8,351.6,1440,755,127.0853,35.1594
2011-01-07,-7.4,-14.4,2011-01-07 14:42:00+00:00,-1.1,2011-01-07 05:13:00+00:00,0.0,0.0,,9.8,2011-01-07 03:40:00+00:00,2.4,323.4,1426,755,127.0853,35.1594
2011-01-08,-5.2,-16.5,2011-01-07 20:17:00+00:00,2.2,2011-01-08 04:32:00+00:00,0.0,0.0,,7.9,2011-01-08 05:01:00+00:00,0.8,334.7,1430,755,127.0853,35.1594
2011-01-09,-4.1,-10.8,2011-01-09 15:00:00+00:00,0.3,2011-01-08 15:53:00+00:00,0.0,0.0,,13.5,2011-01-09 05:23:00+00:00,3.0,345.9,1423,755,127.0853,35.1594
2011-01-10,-8.3,-13.5,2011-01-09 23:04:00+00:00,-2.3,2011-01-10 05:26:00+00:00,0.0,0.0,2011-01-09 16:00:00+00:00,8.6,2011-01-10 04:03:00+00:00,2.1,36.6,1440,755,127.0853,35.1594
2011-01-11,-5.5,-13.5,2011-01-10 23:03:00+00:00,-0.1,2011-01-11 03:02:00+00:00,0.0,0.0,,8.1,2011-01-11 06:48:00+00:00,1.3,42.2,1427,755,127.0853,35.1594
2011-01-12,-6.4,-14.5,2011-01-12 15:00:00+00:00,-2.1,2011-01-12 05:03:00+00:00,0.0,0.0,,9.9,2011-01-12 02:49:00+00:00,2.9,22.5,1426,755,127.0853,35.1594
2011-01-13,-9.1,-15.9,2011-01-12 22:54:00+00:00,0.3,2011-01-13 06:11:00+00:00,0.0,0.0,,6.9,2011-01-13 01:54:00+00:00,1.0,78.8,1428,755,127.0853,35.1594
2011-01-14,-5.1,-15.5,2011-01-13 20:57:00+00:00,3.1,2011-01-14 04:17:00+00:00,0.0,0.0,,7.0,2011-01-14 14:54:00+00:00,1.7,345.9,1440,755,127.0853,35.1594
2011-01-15,-7.3,-12.9,2011-01-15 14:51:00+00:00,-1.8,2011-01-14 15:01:00+00:00,0.0,0.0,,16.9,2011-01-15 08:35:00+00:00,4.3,36.6,1406,755,127.0853,35.1594
2011-01-16,-9.2,-15.0,2011-01-15 23:11:00+00:00,-5.3,2011-01-16 04:22:00+00:00,0.0,0.0,,10.7,2011-01-16 05:28:00+00:00,2.9,345.9,1386,755,127.0853,35.1594
2011-01-17,-7.4,-13.6,2011-01-16 22:26:00+00:00,-1.6,2011-01-17 04:18:00+00:00,0.0,0.0,,10.3,2011-01-17 03:13:00+00:00,2.5,348.8,1409,755,127.0853,35.1594
2011-01-18,-6.8,-13.2,2011-01-17 19:38:00+00:00,-0.7,2011-01-18 04:06:00+00:00,0.0,0.0,,6.9,2011-01-18 05:56:00+00:00,1.0,275.6,1425,755,127.0853,35.1594
2011-01-19,-5.9,-12.2,2011-01-18 19:56:00+00:00,0.3,2011-01-19 04:50:00+00:00,0.0,0.0,,8.9,2011-01-19 04:00:00+00:00,1.8,343.1,1419,755,127.0853,35.1594
2011-01-20,-6.5,-11.7,2011-01-19 17:59:00+00:00,-2.1,2011-01-20 03:52:00+00:00,0.0,0.0,,8.9,2011-01-20 02:52:00+00:00,1.9,326.3,1419,755,127.0853,35.1594
2011-01-21,-7.3,-12.5,2011-01-21 14:15:00+00:00,-0.5,2011-01-21 04:31:00+00:00,0.0,0.0,,9.4,2011-01-21 04:50:00+00:00,2.0,345.9,1420,755,127.0853,35.1594
2011-01-22,-6.4,-15.1,2011-01-21 20:54:00+00:00,1.8,2011-01-22 06:18:00+00:00,0.0,0.0,,8.0,2011-01-22 04:38:00+00:00,1.5,320.6,1417,755,127.0853,35.1594
2011-01-23,-2.7,-8.3,2011-01-22 17:39:00+00:00,2.8,2011-01-23 06:12:00+00:00,0.5,0.5,2011-01-23 10:00:00+00:00,5.9,2011-01-23 13:20:00+00:00,1.1,357.2,1403,755,127.0853,35.1594
2011-01-24,-4.7,-7.7,2011-01-24 10:45:00+00:00,-2.1,2011-01-24 05:14:00+00:00,0.0,0.0,,9.1,2011-01-24 07:54:00+00:00,2.8,28.1,1419,755,127.0853,35.1594
2011-01-25,-5.8,-11.1,2011-01-25 14:51:00+00:00,-0.3,2011-01-25 04:37:00+00:00,0.0,0.0,,9.1,2011-01-25 07:13:00+00:00,2.7,345.9,1406,755,127.0853,35.1594
2011-01-26,-8.6,-16.2,2011-01-25 22:33:00+00:00,-0.4,2011-01-26 04:07:00+00:00,0.0,0.0,,9.3,2011-01-26 07:06:00+00:00,1.7,14.1,1432,755,127.0853,35.1594
2011-01-27,-5.7,-10.1,2011-01-26 15:03:00+00:00,-1.5,2011-01-27 03:55:00+00:00,0.0,0.0,,13.7,2011-01-27 05:15:00+00:00,2.8,39.4,1440,755,127.0853,35.1594
2011-01-28,-5.5,-11.1,2011-01-27 22:56:00+00:00,0.3,2011-01-28 05:17:00+00:00,0.0,0.0,,7.7,2011-01-28 06:43:00+00:00,2.2,331.9,1439,755,127.0853,35.1594
2011-01-29,-8.7,-15.0,2011-01-28 22:04:00+00:00,-2.3,2011-01-29 04:33:00+00:00,0.0,0.0,,13.3,2011-01-29 04:10:00+00:00,2.3,334.7,1440,755,127.0853,35.1594
