dt,avg_ta,min_ta,max_ta,max_ta_hrmt,min_ta_hrmt,sum_rn,hr1_max_rn,mi10_max_rn,sum_rn_dur,n9_9_rn,mi10_max_rn_hrmt,hr1_max_rn_hrmt,min_rhm,avg_rhm,min_rhm_hrmt,hr24_sum_rws,avg_ws,max_ins_ws,max_ws,max_ins_ws_wd,max_ws_wd,max_wd,max_ins_ws_hrmt,max_ws_hrmt,ss_dur,sum_ss_hr,hr1_max_icsr,sum_gsr,hr1_max_icsr_hrmt,avg_tca,avg_lmac,avg_td,min_tg,avg_ts,avg_m1_5_te,avg_cm5_te,avg_cm10_te,avg_cm20_te,avg_cm30_te,avg_m0_5_te,avg_m1_0_te,avg_m5_0_te,avg_m3_0_te,dd_mes,dd_mefs,sum_dpth_fhsc,dd_mes_hrmt,dd_mefs_hrmt,avg_pv,avg_pa,avg_ps,min_ps,max_ps,min_ps_hrmt,max_ps_hrmt,sum_fog_dur,sum_lrg_ev,sum_sml_ev,iscs,code,x,y
2020-01-01,0.8,-4.5,5.9,1351.0,142.0,,,,,,,,35.0,53.4,158.0,2774.0,3.2,9.5,6.9,250.0,250.0,250.0,1550.0,1508.0,9.8,7.9,1.83,10.35,1200.0,1.1,0.0,-7.7,-6.6,-0.8,13.5,1.7,2.3,3.7,4.9,8.8,11.7,17.7,17.0,,,,,,3.5,1029.4,1029.9,1028.4,1031.8,1346.0,946.0,,1.7,2.4,,138,129.38,36.032
2020-01-02,4.0,0.4,8.2,1433.0,727.0,,,,,,,,45.0,58.6,1426.0,2670.0,3.1,7.8,4.7,270.0,230.0,250.0,1738.0,1346.0,9.8,8.8,1.66,9.62,1200.0,1.9,0.5,-3.5,-2.2,2.0,13.6,3.1,3.3,4.0,4.9,8.6,11.8,17.9,17.1,,,,,,4.8,1027.1,1027.6,1025.4,1030.0,1418.0,944.0,,1.6,2.3,{연무}1820-{연무}{강도0}2100-{연무}{강도0}2400-,138,129.38,36.032
2020-01-03,5.1,2.5,9.6,1505.0,641.0,,,,,,,,33.0,50.1,1603.0,2075.0,2.4,8.3,5.7,270.0,270.0,250.0,1310.0,1318.0,9.8,8.0,1.71,9.54,1200.0,2.1,0.0,-4.6,-1.0,4.4,13.5,3.8,4.1,4.6,5.3,8.4,11.5,17.7,16.9,,,,,,4.4,1023.8,1024.3,1022.6,1026.1,1451.0,1.0,,1.9,2.7,-{연무}-{연무}{강도0}0300-{연무}{강도0}0600-{연무}{강도0}0900-{연무}{강도0}1200-1215.,138,129.38,36.032
2020-01-04,4.7,1.0,9.4,1521.0,758.0,,,,,,,,35.0,41.9,1436.0,2544.0,2.9,12.1,7.4,290.0,270.0,270.0,1301.0,1303.0,9.8,7.1,1.83,8.75,1200.0,2.1,0.0,-7.2,-3.7,3.3,13.3,3.5,3.8,4.6,5.3,8.3,11.4,17.7,16.9,,,,,,3.6,1023.3,1023.8,1021.3,1027.1,1236.0,2353.0,,2.0,2.9,,138,129.38,36.032
2020-01-05,5.1,0.9,11.3,1441.0,744.0,,,,,,,,21.0,45.6,1710.0,1788.0,2.1,5.1,3.4,230.0,230.0,230.0,1009.0,610.0,9.8,8.9,1.84,10.4,1200.0,1.9,0.1,-6.3,-4.8,4.7,13.3,4.0,4.2,4.8,5.3,8.2,11.3,17.7,16.9,,,,,,3.8,1029.4,1029.9,1027.0,1031.6,3.0,958.0,,1.9,2.7,{연무}0110-{연무}{강도0}0300-{연무}{강도0}0600-0825.,138,129.38,36.032
2020-01-06,5.3,2.3,7.3,1431.0,247.0,9.1,,,13.67,44.0,,,44.0,75.3,6.0,1169.0,1.4,5.3,3.8,290.0,250.0,230.0,1121.0,1129.0,9.8,0.0,0.63,2.69,1300.0,9.5,7.1,0.9,-1.0,4.4,13.2,4.3,4.4,5.0,5.5,8.2,11.2,17.7,16.8,,,,,,6.9,1026.8,1027.3,1023.2,1030.9,2359.0,1.0,,0.5,0.7,{비}1020-{비}{강도0}1200-{비}{강도0}1500-{비}{강도0}1800-{비}{강도0}2100-{비}{강도0}2400- {박무}1505-{박무}{강도1}1800-{박무}{강도2}2100-{박무}{강도2}2400-,138,129.38,36.032
2020-01-07,10.6,7.1,14.5,2359.0,1.0,62.7,,,17.92,27.8,,,81.0,96.8,2357.0,907.0,1.0,8.5,5.2,250.0,250.0,290.0,2333.0,2336.0,9.8,0.0,0.17,0.78,1400.0,10.0,7.1,10.0,6.6,9.4,13.2,8.0,7.6,7.0,6.8,8.0,11.2,17.8,16.8,,,,,,12.3,1011.8,1012.3,999.1,1023.2,2356.0,1.0,,0.9,1.2,-{비}-{비}{강도1}0300-{비}{강도1}0600-{비}{강도1}0900-{비}{강도0}1200-1415. -{박무}-{박무}{강도2}0300-{박무}{강도1}0600-{박무}{강도1}0900-{박무}{강도1}1200-1410. {비}1655-1740. {박무}1750-{박무}{강도0}1800-{박무}{강도0}2100-2310. {비}2040-{비}{강도0}2100-2335.,138,129.38,36.032
2020-01-08,8.9,5.3,14.8,226.0,2351.0,0.0,,,0.33,,,,53.0,66.0,613.0,3829.0,4.4,13.3,10.0,230.0,250.0,250.0,611.0,619.0,9.8,5.3,1.82,7.85,1200.0,3.6,3.6,2.8,3.1,8.5,13.0,8.3,8.4,8.3,8.1,8.3,10.9,17.7,16.8,,,,,,7.6,1010.7,1011.2,997.5,1020.0,135.0,2352.0,,1.6,2.3,{비}0215-0235.,138,129.38,36.032
2020-01-09,4.0,1.4,8.0,1334.0,2400.0,,,,,,,,36.0,56.4,1319.0,2647.0,3.1,8.2,5.8,250.0,250.0,250.0,932.0,1013.0,9.9,7.9,1.72,9.72,1200.0,3.3,0.6,-4.1,-0.6,3.2,12.7,4.9,5.6,6.7,7.2,8.8,10.8,17.6,16.6,,,,,,4.5,1020.8,1021.3,1019.3,1023.3,316.0,2153.0,,1.7,2.5,{연무}0855-{연무}{강도0}0900-0955. {연무}2315-{연무}{강도0}2400-,138,129.38,36.032
2020-01-10,4.3,-0.4,10.7,1516.0,730.0,,,,,,,,27.0,50.3,1700.0,2257.0,2.6,6.4,4.2,250.0,250.0,230.0,935.0,856.0,9.9,9.0,1.87,10.71,1200.0,2.5,0.3,-5.6,-2.1,4.0,12.7,3.9,4.4,5.4,6.2,8.9,10.9,17.6,16.5,,,,,,4.0,1021.3,1021.8,1019.6,1024.6,1425.0,934.0,,2.1,3.0,-{연무}-{연무}{강도0}0300-{연무}{강도0}0600-{연무}{강도0}0900-1050. {연무}1105-1145.,138,129.38,36.032
