dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2013-01-01,-2.8,-10.2,2012-12-31 22:12:00+00:00,5.4,2013-01-01 06:01:00+00:00,0.0,0.0,,8.0,2013-01-01 04:36:00+00:00,1.0,0.0,1427,925,128.8491,35.3282
2013-01-02,-2.3,-7.2,2013-01-02 14:58:00+00:00,1.6,2013-01-02 05:20:00+00:00,0.0,0.0,,12.2,2013-01-02 13:58:00+00:00,3.4,5.5,1420,925,128.8491,35.3282
2013-01-03,-7.0,-10.6,2013-01-02 22:39:00+00:00,-3.0,2013-01-03 05:36:00+00:00,0.0,0.0,,19.9,2013-01-03 03:28:00+00:00,4.1,5.5,1428,925,128.8491,35.3282
2013-01-04,-7.5,-12.7,2013-01-03 20:59:00+00:00,0.4,2013-01-04 06:08:00+00:00,0.0,0.0,,5.7,2013-01-04 03:16:00+00:00,1.1,278.3,1417,925,128.8491,35.3282
2013-01-05,-4.8,-12.0,2013-01-04 18:16:00+00:00,2.6,2013-01-05 05:26:00+00:00,0.0,0.0,,8.7,2013-01-05 06:25:00+00:00,1.7,357.2,1424,925,128.8491,35.3282
2013-01-06,-3.4,-8.0,2013-01-06 14:52:00+00:00,3.4,2013-01-06 06:27:00+00:00,0.0,0.0,,7.0,2013-01-05 15:48:00+00:00,1.2,337.5,1431,925,128.8491,35.3282
2013-01-07,-3.2,-9.3,2013-01-06 22:38:00+00:00,4.6,2013-01-07 06:48:00+00:00,0.0,0.0,,6.0,2013-01-07 02:32:00+00:00,1.1,230.6,1425,925,128.8491,35.3282
2013-01-08,-1.4,-7.7,2013-01-07 21:01:00+00:00,5.7,2013-01-08 06:27:00+00:00,0.0,0.0,,8.5,2013-01-08 12:13:00+00:00,1.4,329.1,1418,925,128.8491,35.3282
2013-01-09,-2.5,-6.0,2013-01-09 14:56:00+00:00,2.3,2013-01-09 06:16:00+00:00,0.0,0.0,,13.0,2013-01-09 01:53:00+00:00,3.6,343.1,1421,925,128.8491,35.3282
2013-01-10,-4.4,-9.3,2013-01-09 21:04:00+00:00,1.7,2013-01-10 05:20:00+00:00,0.0,0.0,,11.4,2013-01-10 03:57:00+00:00,2.8,354.3,1422,925,128.8491,35.3282
2013-01-11,-3.9,-11.3,2013-01-10 22:41:00+00:00,4.1,2013-01-11 06:44:00+00:00,0.0,0.0,,5.1,2013-01-11 03:19:00+00:00,0.7,194.1,1424,925,128.8491,35.3282
2013-01-12,-0.4,-7.5,2013-01-11 22:20:00+00:00,9.7,2013-01-12 06:53:00+00:00,0.0,0.0,,6.5,2013-01-12 04:52:00+00:00,0.7,5.5,1423,925,128.8491,35.3282
2013-01-13,-1.2,-6.0,2013-01-12 21:38:00+00:00,2.1,2013-01-13 03:24:00+00:00,0.0,0.0,,2.9,2013-01-13 05:46:00+00:00,0.5,222.1,1415,925,128.8491,35.3282
2013-01-14,1.2,-5.2,2013-01-13 21:50:00+00:00,9.3,2013-01-14 05:23:00+00:00,0.0,0.0,,14.6,2013-01-14 04:46:00+00:00,2.0,357.2,1427,925,128.8491,35.3282
2013-01-15,-1.1,-6.8,2013-01-14 22:50:00+00:00,7.4,2013-01-15 06:27:00+00:00,0.0,0.0,,3.8,2013-01-15 02:51:00+00:00,0.7,227.8,1429,925,128.8491,35.3282
2013-01-16,0.1,-5.6,2013-01-15 20:44:00+00:00,6.9,2013-01-16 04:09:00+00:00,0.0,0.0,,6.4,2013-01-16 06:54:00+00:00,1.1,11.3,1427,925,128.8491,35.3282
2013-01-17,-0.7,-3.8,2013-01-17 14:40:00+00:00,3.1,2013-01-17 06:40:00+00:00,0.0,0.0,,9.6,2013-01-16 17:19:00+00:00,3.6,357.2,1406,925,128.8491,35.3282
2013-01-18,-2.8,-7.9,2013-01-17 21:09:00+00:00,5.7,2013-01-18 07:15:00+00:00,0.0,0.0,,7.0,2013-01-17 16:57:00+00:00,1.4,340.2,1427,925,128.8491,35.3282
2013-01-19,-2.0,-9.3,2013-01-18 22:15:00+00:00,7.0,2013-01-19 06:24:00+00:00,0.0,0.0,,9.0,2013-01-19 04:42:00+00:00,1.0,8.3,1422,925,128.8491,35.3282
2013-01-20,0.4,-6.1,2013-01-19 18:18:00+00:00,8.5,2013-01-20 07:10:00+00:00,0.0,0.0,,8.3,2013-01-20 07:05:00+00:00,0.9,174.3,1427,925,128.8491,35.3282
2013-01-21,2.9,1.0,2013-01-20 20:50:00+00:00,6.2,2013-01-21 01:05:00+00:00,7.5,1.5,2013-01-21 00:00:00+00:00,7.1,2013-01-21 01:06:00+00:00,0.8,160.3,1424,925,128.8491,35.3282
2013-01-22,4.2,2.9,2013-01-22 14:37:00+00:00,6.5,2013-01-22 06:18:00+00:00,0.5,0.5,2013-01-21 16:00:00+00:00,3.1,2013-01-22 03:38:00+00:00,0.6,213.8,1433,925,128.8491,35.3282
2013-01-23,2.8,1.1,2013-01-23 14:26:00+00:00,4.7,2013-01-23 03:41:00+00:00,0.5,0.5,2013-01-23 06:00:00+00:00,2.8,2013-01-23 06:44:00+00:00,0.5,286.8,1428,925,128.8491,35.3282
2013-01-24,1.7,-2.1,2013-01-23 22:43:00+00:00,6.8,2013-01-24 06:55:00+00:00,0.0,0.0,,8.9,2013-01-24 11:44:00+00:00,1.7,8.3,1429,925,128.8491,35.3282
2013-01-25,-1.6,-4.3,2013-01-25 14:57:00+00:00,3.4,2013-01-25 05:46:00+00:00,0.0,0.0,,13.9,2013-01-24 18:24:00+00:00,3.4,334.7,1423,925,128.8491,35.3282
2013-01-26,-3.0,-6.8,2013-01-25 22:25:00+00:00,2.8,2013-01-26 06:57:00+00:00,0.0,0.0,,9.0,2013-01-26 01:32:00+00:00,2.2,351.6,1423,925,128.8491,35.3282
2013-01-27,-3.6,-8.7,2013-01-26 18:07:00+00:00,2.0,2013-01-27 06:31:00+00:00,0.0,0.0,,10.7,2013-01-27 04:02:00+00:00,2.7,340.2,1425,925,128.8491,35.3282
2013-01-28,-2.4,-9.9,2013-01-27 21:50:00+00:00,6.8,2013-01-28 06:29:00+00:00,0.0,0.0,,6.6,2013-01-28 04:55:00+00:00,,2.7,1434,925,128.8491,35.3282
2013-01-29,0.4,-7.1,2013-01-28 21:37:00+00:00,9.7,2013-01-29 05:55:00+00:00,0.0,0.0,,5.0,2013-01-29 05:30:00+00:00,,345.8,1432,925,128.8491,35.3282
2013-01-30,3.2,-4.0,2013-01-29 21:30:00+00:00,12.6,2013-01-30 05:56:00+00:00,0.0,0.0,,4.3,2013-01-30 11:17:00+00:00,0.5,129.3,1428,925,128.8491,35.3282
2013-01-31,6.6,-1.2,2013-01-30 20:40:00+00:00,13.5,2013-01-31 06:52:00+00:00,0.0,0.0,,6.7,2013-01-31 14:24:00+00:00,1.2,140.6,1433,925,128.8491,35.3282
2013-02-01,10.6,5.5,2013-01-31 19:54:00+00:00,13.7,2013-02-01 08:22:00+00:00,20.0,2.5,2013-02-01 00:00:00+00:00,17.0,2013-02-01 07:12:00+00:00,3.5,118.0,1440,925,128.8491,35.3282
2013-02-02,6.7,-1.3,2013-02-02 14:59:00+00:00,12.8,2013-02-02 05:25:00+00:00,0.0,0.0,,9.2,2013-02-02 09:54:00+00:00,2.3,357.2,1434,925,128.8491,35.3282
2013-02-03,0.8,-4.7,2013-02-02 22:18:00+00:00,4.3,2013-02-03 05:24:00+00:00,0.0,0.0,,5.1,2013-02-02 18:01:00+00:00,0.8,340.2,1430,925,128.8491,35.3282
2013-02-04,3.1,-0.9,2013-02-04 14:56:00+00:00,10.6,2013-02-04 05:29:00+00:00,3.0,2.5,2013-02-03 16:00:00+00:00,11.6,2013-02-04 05:42:00+00:00,1.9,8.3,1428,925,128.8491,35.3282
2013-02-05,1.2,-2.5,2013-02-04 18:50:00+00:00,3.9,2013-02-05 06:17:00+00:00,1.5,0.5,2013-02-05 09:00:00+00:00,4.1,2013-02-05 04:33:00+00:00,0.5,213.8,1424,925,128.8491,35.3282
2013-02-06,3.1,-1.6,2013-02-06 14:23:00+00:00,7.5,2013-02-06 06:33:00+00:00,0.0,0.0,,8.8,2013-02-06 05:09:00+00:00,1.8,5.5,1429,925,128.8491,35.3282
2013-02-07,-2.3,-8.9,2013-02-07 14:51:00+00:00,1.8,2013-02-07 02:59:00+00:00,0.0,0.0,,13.0,2013-02-07 09:48:00+00:00,3.7,357.2,1423,925,128.8491,35.3282
2013-02-08,-6.8,-12.0,2013-02-07 22:11:00+00:00,-0.8,2013-02-08 07:26:00+00:00,0.0,0.0,,12.5,2013-02-07 23:39:00+00:00,2.9,0.0,1414,925,128.8491,35.3282
2013-02-09,-3.5,-10.2,2013-02-08 22:39:00+00:00,2.5,2013-02-09 07:41:00+00:00,0.0,0.0,,6.9,2013-02-09 02:54:00+00:00,1.2,14.1,1418,925,128.8491,35.3282
2013-02-10,-0.5,-8.2,2013-02-09 22:16:00+00:00,7.3,2013-02-10 06:52:00+00:00,0.0,0.0,,7.3,2013-02-10 06:21:00+00:00,1.3,331.8,1431,925,128.8491,35.3282
