dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2010-07-23,26.3,23.4,2010-07-22 20:58:00+00:00,30.8,2010-07-23 04:10:00+00:00,0.0,0.0,,5.7,2010-07-23 05:18:00+00:00,1.9,225.0,1440,787,127.3325,34.4522
2010-07-23,24.2,22.1,2010-07-23 02:48:00+00:00,26.4,2010-07-22 15:05:00+00:00,68.0,68.0,2010-07-23 14:00:00+00:00,9.6,2010-07-22 15:19:00+00:00,,211.1,973,608,126.6816,36.7487
2010-07-23,24.3,21.3,2010-07-23 14:34:00+00:00,28.2,2010-07-23 03:22:00+00:00,222.5,90.0,2010-07-23 08:00:00+00:00,6.7,2010-07-23 14:12:00+00:00,1.4,163.1,1352,618,126.7791,36.4237
2010-07-23,24.4,23.4,2010-07-23 01:12:00+00:00,25.9,2010-07-23 04:46:00+00:00,114.5,63.0,2010-07-23 01:00:00+00:00,7.8,2010-07-22 22:22:00+00:00,1.8,182.8,1440,637,126.2807,36.8699
2010-07-23,25.3,21.7,2010-07-23 07:20:00+00:00,32.6,2010-07-23 03:19:00+00:00,47.5,19.0,2010-07-23 07:00:00+00:00,9.9,2010-07-23 04:25:00+00:00,1.6,25.2,1440,648,127.4382,36.4135
2010-07-23,23.4,21.9,2010-07-23 01:49:00+00:00,25.6,2010-07-23 05:15:00+00:00,28.5,17.0,2010-07-23 01:00:00+00:00,11.5,2010-07-22 22:08:00+00:00,3.2,188.4,1440,658,126.1214,36.7683
2010-07-23,24.2,22.2,2010-07-22 23:19:00+00:00,25.8,2010-07-23 07:53:00+00:00,35.5,18.0,2010-07-22 22:00:00+00:00,9.9,2010-07-22 19:24:00+00:00,2.6,223.5,1425,665,126.4252,37.3904
2010-07-23,22.2,21.4,2010-07-22 22:33:00+00:00,24.1,2010-07-23 08:08:00+00:00,40.0,16.0,2010-07-22 20:00:00+00:00,6.2,2010-07-23 08:53:00+00:00,1.0,118.1,1440,680,127.8441,38.2127
2010-07-23,22.1,21.2,2010-07-22 23:37:00+00:00,24.1,2010-07-23 07:52:00+00:00,45.5,25.5,2010-07-22 20:00:00+00:00,6.8,2010-07-22 21:55:00+00:00,0.8,89.5,1438,681,127.8117,38.2438
2010-07-23,18.1,17.0,2010-07-22 23:50:00+00:00,19.2,2010-07-22 16:40:00+00:00,41.5,,,8.0,2010-07-22 22:40:00+00:00,2.4,181.0,144,682,127.8647,38.2806
2010-07-23,,21.1,2010-07-23 14:41:00+00:00,28.7,2010-07-23 02:44:00+00:00,174.0,163.0,2010-07-23 14:00:00+00:00,13.5,2010-07-23 05:34:00+00:00,,283.1,1028,691,126.8878,36.3539
2010-07-23,23.2,20.6,2010-07-22 19:36:00+00:00,25.5,2010-07-23 06:17:00+00:00,154.0,91.5,2010-07-22 21:00:00+00:00,9.3,2010-07-22 19:16:00+00:00,0.8,316.8,1439,692,126.9178,38.0264
2010-07-23,23.5,20.4,2010-07-23 12:23:00+00:00,29.9,2010-07-23 02:33:00+00:00,23.5,10.5,2010-07-23 06:00:00+00:00,8.2,2010-07-23 03:37:00+00:00,0.7,319.0,1439,693,127.8909,36.6945
2010-07-23,21.1,19.2,2010-07-23 03:14:00+00:00,21.8,2010-07-23 01:00:00+00:00,77.5,40.0,2010-07-23 03:00:00+00:00,19.6,2010-07-23 03:10:00+00:00,8.4,210.2,1440,694,126.6094,36.7044
2010-07-23,,17.2,2010-07-23 04:20:00+00:00,19.9,2010-07-22 15:10:00+00:00,8.0,8.0,2010-07-23 05:00:00+00:00,12.8,2010-07-22 15:35:00+00:00,,235.5,431,695,127.432,38.1162
2010-07-23,28.8,25.1,2010-07-23 08:57:00+00:00,34.5,2010-07-23 03:39:00+00:00,0.0,0.0,,10.7,2010-07-23 01:30:00+00:00,1.5,104.1,1440,696,129.085,37.3464
2010-07-23,,,,,,,,,,,,,0,697,125.8483,34.2217
2010-07-23,28.1,25.3,2010-07-22 17:42:00+00:00,32.2,2010-07-23 05:36:00+00:00,0.0,0.0,,10.9,2010-07-23 01:22:00+00:00,4.1,187.3,1440,698,126.2851,35.0938
2010-07-23,27.4,24.7,2010-07-22 19:39:00+00:00,31.3,2010-07-23 05:50:00+00:00,0.0,0.0,,6.2,2010-07-23 00:38:00+00:00,1.9,256.9,1439,699,126.4833,35.01
2010-07-23,24.3,23.8,2010-07-22 19:58:00+00:00,24.6,2010-07-23 02:08:00+00:00,2.5,1.0,2010-07-23 09:00:00+00:00,11.3,2010-07-23 04:42:00+00:00,6.5,187.4,1440,700,125.9682,36.1251
2010-07-23,24.6,21.0,2010-07-23 13:00:00+00:00,30.9,2010-07-23 04:42:00+00:00,9.5,6.0,2010-07-23 08:00:00+00:00,10.4,2010-07-23 06:53:00+00:00,1.3,334.6,1440,701,127.6719,36.004
2010-07-23,25.7,22.2,2010-07-23 13:05:00+00:00,30.6,2010-07-23 05:21:00+00:00,4.5,3.5,2010-07-23 04:00:00+00:00,9.6,2010-07-23 08:05:00+00:00,1.7,348.7,1440,702,126.9944,35.9451
2010-07-23,25.2,21.8,2010-07-23 11:36:00+00:00,32.4,2010-07-23 06:08:00+00:00,0.0,0.0,,7.7,2010-07-23 06:21:00+00:00,1.9,230.6,1440,703,127.3783,35.7702
2010-07-23,26.8,26.2,2010-07-22 16:45:00+00:00,27.9,2010-07-23 07:04:00+00:00,1.0,1.0,2010-07-23 05:00:00+00:00,10.5,2010-07-23 00:11:00+00:00,5.7,105.0,1438,704,126.463,35.6351
2010-07-23,26.0,23.5,2010-07-22 18:40:00+00:00,31.0,2010-07-23 07:30:00+00:00,0.0,0.0,,6.9,2010-07-23 02:32:00+00:00,2.0,219.3,1438,706,126.9731,35.3114
2010-07-23,27.4,25.2,2010-07-22 20:21:00+00:00,32.0,2010-07-23 06:45:00+00:00,0.0,0.0,,8.3,2010-07-23 01:44:00+00:00,2.9,0.0,1440,707,126.2076,35.0612
2010-07-23,27.7,24.4,2010-07-22 20:06:00+00:00,32.3,2010-07-23 07:32:00+00:00,0.0,0.0,,7.5,2010-07-23 01:52:00+00:00,2.4,196.8,1438,708,126.7453,35.1289
2010-07-23,27.9,23.5,2010-07-22 20:19:00+00:00,33.8,2010-07-23 05:15:00+00:00,0.0,0.0,,4.0,2010-07-23 05:32:00+00:00,0.5,182.8,1440,709,127.461,35.1973
2010-07-23,28.1,24.3,2010-07-22 19:12:00+00:00,33.4,2010-07-23 06:17:00+00:00,0.0,0.0,,6.8,2010-07-23 03:33:00+00:00,1.5,171.6,1439,710,126.7514,35.0358
2010-07-23,27.5,23.2,2010-07-22 21:17:00+00:00,33.4,2010-07-23 05:21:00+00:00,0.0,0.0,,6.1,2010-07-23 04:42:00+00:00,0.8,216.6,1438,711,126.9886,34.8879
2010-07-23,28.2,24.7,2010-07-22 20:34:00+00:00,32.2,2010-07-23 06:17:00+00:00,0.0,0.0,,6.4,2010-07-23 06:00:00+00:00,1.7,151.8,1440,712,127.4875,34.9506
2010-07-23,27.9,24.0,2010-07-22 20:36:00+00:00,33.4,2010-07-23 05:27:00+00:00,0.0,0.0,,5.4,2010-07-23 02:44:00+00:00,0.7,258.7,1440,713,127.5829,34.976
2010-07-23,26.6,25.2,2010-07-22 20:23:00+00:00,29.0,2010-07-23 06:41:00+00:00,0.0,0.0,,6.8,2010-07-23 01:52:00+00:00,2.6,175.5,1440,714,126.0474,34.8845
2010-07-23,27.9,26.0,2010-07-22 16:24:00+00:00,32.3,2010-07-23 04:50:00+00:00,0.0,0.0,,8.8,2010-07-23 00:37:00+00:00,2.2,129.4,1440,715,126.2691,34.479
2010-07-23,27.2,25.5,2010-07-22 18:18:00+00:00,29.9,2010-07-23 06:22:00+00:00,0.0,0.0,,4.1,2010-07-23 02:51:00+00:00,1.5,199.9,1440,716,126.0366,34.6069
2010-07-23,26.9,25.4,2010-07-22 18:23:00+00:00,29.7,2010-07-23 04:36:00+00:00,0.0,0.0,,7.6,2010-07-22 23:44:00+00:00,3.2,250.3,1440,717,126.1902,34.4064
2010-07-23,26.7,25.4,2010-07-22 19:06:00+00:00,29.2,2010-07-23 04:59:00+00:00,0.0,0.0,,10.2,2010-07-22 23:18:00+00:00,3.4,156.2,1439,718,126.0473,34.2966
2010-07-23,26.9,25.8,2010-07-22 20:22:00+00:00,29.2,2010-07-23 04:46:00+00:00,0.0,0.0,,10.6,2010-07-23 08:03:00+00:00,2.7,205.6,1438,719,126.3977,35.8118
2010-07-23,27.5,24.5,2010-07-22 19:02:00+00:00,32.2,2010-07-23 04:46:00+00:00,0.0,0.0,,8.7,2010-07-23 03:13:00+00:00,2.7,216.6,1439,722,126.9288,35.1368
2010-07-23,26.3,22.5,2010-07-23 09:00:00+00:00,32.4,2010-07-23 05:25:00+00:00,89.0,40.5,2010-07-23 10:00:00+00:00,9.5,2010-07-23 06:13:00+00:00,2.5,298.1,1440,733,126.959,36.0412
2010-07-23,27.3,25.5,2010-07-22 19:55:00+00:00,29.4,2010-07-23 06:07:00+00:00,0.0,0.0,,6.0,2010-07-23 01:29:00+00:00,2.7,205.3,1440,746,126.5169,34.3695
2010-07-23,22.7,19.4,2010-07-23 14:49:00+00:00,26.7,2010-07-23 01:38:00+00:00,0.0,0.0,,10.0,2010-07-22 15:30:00+00:00,1.8,183.4,1440,753,126.4941,33.3921
2010-07-23,27.4,24.4,2010-07-22 19:14:00+00:00,32.8,2010-07-23 07:03:00+00:00,0.0,0.0,,7.4,2010-07-23 06:48:00+00:00,1.5,275.6,1440,761,126.9325,35.6507
