dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
2000-01-27,-6.9,-12.7,2000-01-26 22:48:00+00:00,0.7,2000-01-27 05:10:00+00:00,0.0,,,5.9,,0.8,281.1,1373,645,126.5173,36.5804
2000-01-27,,,,,,0.0,,,,,,,1131,719,126.4,35.82
2000-01-27,-4.9,-7.7,2000-01-27 13:47:00+00:00,-2.1,2000-01-27 05:47:00+00:00,0.0,,,13.1,,3.2,350.1,1409,606,126.454,36.9984
2000-01-27,-8.6,-14.5,2000-01-26 22:49:00+00:00,-0.8,2000-01-27 06:47:00+00:00,0.0,,,4.8,,0.8,279.3,1424,701,127.67,36.0
2000-01-27,-5.0,-10.2,2000-01-26 22:09:00+00:00,0.6,2000-01-27 06:58:00+00:00,0.0,,,5.7,,1.3,42.4,1429,702,126.9943,35.9385
2000-01-27,-8.5,-15.1,2000-01-26 22:52:00+00:00,-0.4,2000-01-27 05:32:00+00:00,0.0,,,6.1,,1.1,299.0,1424,703,127.3783,35.7702
2000-01-27,-3.7,-6.8,2000-01-26 21:13:00+00:00,-1.2,2000-01-27 06:42:00+00:00,0.0,,,8.0,,3.5,43.6,1420,704,126.463,35.6351
2000-01-27,-4.5,-9.5,2000-01-26 22:47:00+00:00,1.3,2000-01-27 05:59:00+00:00,0.0,,,7.1,,2.2,286.9,1423,706,126.9731,35.3114
2000-01-27,-3.9,-8.1,2000-01-26 23:12:00+00:00,-1.4,2000-01-27 04:32:00+00:00,0.0,,,9.9,,2.8,350.1,1422,707,126.2076,35.0612
2000-01-27,-4.7,-9.2,2000-01-26 19:45:00+00:00,-0.2,2000-01-27 06:29:00+00:00,0.0,,,7.8,,2.4,335.8,1433,708,126.8,35.13
2000-01-27,,,,,,0.0,,,,,,,1132,614,126.7,36.05
2000-01-27,-4.9,-9.7,2000-01-26 22:57:00+00:00,1.6,2000-01-27 06:07:00+00:00,0.0,,,7.6,,2.0,302.4,1434,709,127.4333,35.1833
2000-01-27,-4.3,-8.5,2000-01-26 19:57:00+00:00,0.3,2000-01-27 06:41:00+00:00,0.0,,,7.0,,2.1,329.2,1421,710,126.7167,35.0167
2000-01-27,-4.2,-9.9,2000-01-26 23:13:00+00:00,1.5,2000-01-27 06:35:00+00:00,0.0,,,2.1,,0.5,289.5,1430,711,126.9886,34.8879
2000-01-27,-1.6,-6.6,2000-01-26 21:44:00+00:00,4.1,2000-01-27 05:50:00+00:00,0.0,,,10.4,,3.5,346.0,1430,712,127.4875,34.9506
2000-01-27,-1.5,-6.3,2000-01-26 22:40:00+00:00,3.9,2000-01-27 05:53:00+00:00,0.0,,,9.9,,2.9,303.1,1434,713,127.5829,34.976
2000-01-27,-1.2,-4.4,2000-01-27 00:10:00+00:00,1.9,2000-01-27 07:12:00+00:00,0.0,,,14.8,,5.1,359.5,1415,714,126.0474,34.8845
2000-01-27,-1.3,-2.8,2000-01-27 00:47:00+00:00,-0.1,2000-01-27 07:12:00+00:00,0.0,,,14.0,,6.3,11.6,1420,716,126.0366,34.6069
2000-01-27,-2.1,-3.7,2000-01-26 21:04:00+00:00,-0.4,2000-01-27 05:58:00+00:00,0.0,,,12.6,,4.6,9.8,1423,717,126.1915,34.4
2000-01-27,-1.9,-2.8,2000-01-26 19:57:00+00:00,-0.1,2000-01-27 05:49:00+00:00,0.0,,,15.3,,5.7,13.6,1402,718,126.05,34.2833
