dt,ta,tn,tn_at,tx,tx_at,rn,rx_1hr,rx_1hr_at,wx,wx_at,wa,wd_wx,nmin,code,x,y
1999-07-14,23.7,19.0,1999-07-13 20:35:00+00:00,30.4,1999-07-14 05:20:00+00:00,0.0,,,7.2,,0.6,355.4,0,603,127.8,36.8
1999-07-14,22.5,17.9,1999-07-13 20:40:00+00:00,30.2,1999-07-14 05:33:00+00:00,18.0,,,3.8,,0.4,132.2,0,630,127.7563,37.0451
1999-07-14,26.4,21.6,1999-07-13 20:18:00+00:00,32.3,1999-07-14 05:58:00+00:00,0.0,,,4.8,,0.6,44.5,0,634,126.8858,36.8664
1999-07-14,24.0,21.5,1999-07-13 19:16:00+00:00,28.2,1999-07-14 04:28:00+00:00,0.0,,,6.2,,1.6,305.9,0,700,125.9821,36.1144
1999-07-14,,,,,,0.0,,,,,,,0,701,127.67,36.0
1999-07-14,24.5,20.7,1999-07-13 20:37:00+00:00,29.8,1999-07-14 04:29:00+00:00,0.0,,,6.5,,1.4,261.2,0,702,126.9943,35.9385
1999-07-14,21.5,15.7,1999-07-13 19:18:00+00:00,27.3,1999-07-14 05:50:00+00:00,0.0,,,5.9,,0.9,243.4,0,703,127.3783,35.7702
1999-07-14,23.0,21.3,1999-07-13 17:41:00+00:00,26.5,1999-07-14 04:47:00+00:00,0.0,,,4.0,,0.8,354.2,0,704,126.463,35.6351
1999-07-14,24.0,19.9,1999-07-13 21:23:00+00:00,29.6,1999-07-14 06:36:00+00:00,0.0,,,4.0,,0.0,289.9,0,706,126.9731,35.3114
1999-07-14,24.4,21.4,1999-07-13 19:30:00+00:00,29.6,1999-07-14 03:34:00+00:00,0.0,,,6.3,,1.6,268.6,0,707,126.2076,35.0612
1999-07-14,23.9,20.0,1999-07-13 20:40:00+00:00,30.1,1999-07-14 06:44:00+00:00,0.0,,,4.5,,0.1,301.4,0,708,126.8,35.13
